"file","upr_euc","upr_cor","upr_cos","upr_seu"
"data/embeddings/baron-human/counts/nmf/96.pkl",94.23624,0.447158061127208,0.39030778,29.5775669218914
"data/embeddings/baron-human/counts/pca/16.pkl",73216.36,0.346909938125342,0.35672504,9.04760581500975
"data/embeddings/baron-human/counts/pca/2.pkl",44373.375,2,0.13954395,0.465786352945609
"data/embeddings/baron-human/counts/pca/32.pkl",82105,0.354953972257906,0.36664373,18.9682608713336
"data/embeddings/baron-human/counts/pca/4.pkl",50380.145,0.250256556958921,0.19530141,1.19489929409767
"data/embeddings/baron-human/counts/pca/48.pkl",86076.15,0.363710832272857,0.37230772,29.7407497354872
"data/embeddings/baron-human/counts/pca/8.pkl",68602.414,0.298923418230412,0.34065574,1.87640785812209
"data/embeddings/baron-human/counts/pca/96.pkl",89073.586,0.384748781432947,0.3900146,33.3547335206948
"data/embeddings/baron-human/counts/phate/16.pkl",64.88874,0.139526255065301,0.11972058,4.1275982513295
"data/embeddings/baron-human/counts/phate/2.pkl",22.793104,2,0.0028386712,0.227550493455516
"data/embeddings/baron-human/counts/phate/32.pkl",69.94589,0.149266122296396,0.12823212,26.037493528718
"data/embeddings/baron-human/counts/phate/4.pkl",31.650434,0.0172274543167545,0.020813942,0.538538288271634
"data/embeddings/baron-human/counts/phate/48.pkl",69.61611,0.126108877269174,0.118335545,29.1247997693146
"data/embeddings/baron-human/counts/phate/8.pkl",64.18191,0.146790515750658,0.12992191,1.97886335658918
"data/embeddings/baron-human/counts/phate/96.pkl",68.614655,0.133120385101629,0.1259315,40.1483916362625
"data/embeddings/baron-human/counts/saucie/16.pkl",18.003485,0.0258012024540474,0.031025887,2.24991567962592
"data/embeddings/baron-human/counts/saucie/2.pkl",12.656212,2,0.008329868,0.49343483124791
"data/embeddings/baron-human/counts/saucie/32.pkl",14.621661,0.00928747243566441,0.009001911,1.39433847172098
"data/embeddings/baron-human/counts/saucie/4.pkl",11.972544,0.0686797926958931,0.034074128,1.00925891014603
"data/embeddings/baron-human/counts/saucie/48.pkl",18.14257,0.262377932193407,0.25457865,14.0052873241394
"data/embeddings/baron-human/counts/saucie/8.pkl",13.350838,0.12915582345933,0.114988625,1.63779459242204
"data/embeddings/baron-human/counts/saucie/96.pkl",31.038157,0.0155524212355623,0.015519738,6.0092563375714
"data/embeddings/baron-human/counts/spectral/16.pkl",0.0012141566,0.161522719814392,0.16244471,3.07974146852464
"data/embeddings/baron-human/counts/spectral/2.pkl",0.00015321135,2,0.13777721,0.41407151571018
"data/embeddings/baron-human/counts/spectral/32.pkl",0.0030602391,0.316341490778031,0.35228837,6.84799758035557
"data/embeddings/baron-human/counts/spectral/4.pkl",0.00027240135,0.0656031589175086,0.07766873,0.725955026284872
"data/embeddings/baron-human/counts/spectral/48.pkl",0.0041999286,0.357895796829417,0.34801,10.1343894461174
"data/embeddings/baron-human/counts/spectral/8.pkl",0.0006614862,0.179878899077819,0.1753065,1.73070483991289
"data/embeddings/baron-human/counts/spectral/96.pkl",0.007693202,0.541491887978221,0.53883326,18.8961295626171
"data/embeddings/baron-human/counts/umap/16.pkl",12.418641,0.993872113682921,0.95527047,6.58841709316814
"data/embeddings/baron-human/counts/umap/2.pkl",6.007909,2,0.32709754,0.961395283814849
"data/embeddings/baron-human/counts/umap/32.pkl",12.972074,0.994649772039381,0.96225476,14.8864841343069
"data/embeddings/baron-human/counts/umap/4.pkl",10.5631895,0.457202291401577,0.56598616,2.72009813869386
"data/embeddings/baron-human/counts/umap/48.pkl",12.951514,0.978570791672454,0.9698387,17.94271311116
"data/embeddings/baron-human/counts/umap/8.pkl",12.792054,0.840522690926938,0.8818885,4.13215376031194
"data/embeddings/baron-human/counts/umap/96.pkl",12.787779,1.0160589300137,1.0050852,20.0282455823962
"data/embeddings/baron-human/counts/vasc/16.pkl",4.142989,0.289463042406664,0.28633583,2.40035427299086
"data/embeddings/baron-human/counts/vasc/2.pkl",2.0541399,2,0.0004451275,0.462795036319513
"data/embeddings/baron-human/counts/vasc/32.pkl",0,1.11022302462516e-16,0,NA
"data/embeddings/baron-human/counts/vasc/4.pkl",3.721676,0.0689759010793591,0.13021564,1.05529184333302
"data/embeddings/baron-human/counts/vasc/48.pkl",3.5770187,0.248509008203804,0.2779405,3.84497839080041
"data/embeddings/baron-human/counts/vasc/8.pkl",4.9494762,0.195255163966841,0.23645508,1.87749530133661
"data/embeddings/baron-human/counts/vasc/96.pkl",7.6293945e-06,0,0,NA
"data/embeddings/baron-human/counts/zifa/16.pkl",3.4627705,0.222361480208782,0.24606532,7.31614853627916
"data/embeddings/baron-human/counts/zifa/2.pkl",0.72381663,2,0.0020893812,0.585181100546085
"data/embeddings/baron-human/counts/zifa/4.pkl",1.9554634,0.0176754825607729,0.13234311,1.86381095163106
"data/embeddings/baron-human/counts/zifa/8.pkl",3.211829,0.177620922610672,0.20036131,3.51987533668717
"data/embeddings/baron-human/logcounts/bd/16.pkl",4591024,0.247523704213531,0.13518542,4.31121832444948
"data/embeddings/baron-human/logcounts/bd/2.pkl",2.012352,2,9.775162e-05,0.284997674615852
"data/embeddings/baron-human/logcounts/bd/32.pkl",4545093,0.285592225909228,0.21824276,9.00013882098084
"data/embeddings/baron-human/logcounts/bd/4.pkl",156762.33,0.0854667493442897,0.04616934,0.643270081765897
"data/embeddings/baron-human/logcounts/bd/48.pkl",3193958.2,0.359201020823873,0.28559482,14.8707750682991
"data/embeddings/baron-human/logcounts/bd/8.pkl",1602136.9,0.107149088205846,0.055989563,2.13561625475856
"data/embeddings/baron-human/logcounts/bd/96.pkl",9026491,0.302582651930534,0.2758572,87.6665881370883
"data/embeddings/baron-human/logcounts/fa/16.pkl",13.932089,0.264573282886161,0.25768256,14.1471915694807
"data/embeddings/baron-human/logcounts/fa/2.pkl",0.708901,2,0.00045198202,0.710348000247171
"data/embeddings/baron-human/logcounts/fa/32.pkl",92.59183,0.898845343748093,1.0001168,92.5869561789661
"data/embeddings/baron-human/logcounts/fa/4.pkl",2.122766,0.0347945466622648,0.16656804,2.12730511862156
"data/embeddings/baron-human/logcounts/fa/48.pkl",92.59904,0.935596684911826,1.0001186,92.5945445735668
"data/embeddings/baron-human/logcounts/fa/8.pkl",3.2683854,0.209726871961176,0.21936917,3.27816646130624
"data/embeddings/baron-human/logcounts/fa/96.pkl",92.61423,0.982867231882536,1.0001179,92.6108508124567
"data/embeddings/baron-human/logcounts/fica/16.pkl",0.08165832,0.290362378298204,0.27657348,7.55857938944535
"data/embeddings/baron-human/logcounts/fica/2.pkl",0.0076145483,2,0.00030750036,0.704829103493132
"data/embeddings/baron-human/logcounts/fica/32.pkl",0.12277329,0.423604199699942,0.4401126,11.3643227032473
"data/embeddings/baron-human/logcounts/fica/4.pkl",0.01346798,0.0158297811208918,0.10407448,1.24664252122492
"data/embeddings/baron-human/logcounts/fica/48.pkl",0.14454812,0.499295794114735,0.49700892,13.3798798835636
"data/embeddings/baron-human/logcounts/fica/8.pkl",0.031274658,0.207190348094989,0.18036425,2.89489206717414
"data/embeddings/baron-human/logcounts/fica/96.pkl",0.19680518,0.675010666949714,0.6729224,18.216972859074
"data/embeddings/baron-human/logcounts/grp/16.pkl",220.80852,0.451741603424109,0.45917726,4.57231911363101
