,dataset,bd,fa,fica,grp,icm,ipca,isomap,ivis,kpca-cos,kpca-pol,kpca-rbf,lda,lle,lsnmf,mctsne,nmf,nmf2,nsnmf,pca,phate,pmf,saucie,snmf,spca,spca-batch,spectral,srp,tsvd,umap,vasc,vpac,zifa
dbs,pollen,0.4993663675622359,0.7543662949617422,0.5658426292748594,0.3787208052176115,0.336293167575108,0.6578022754579359,0.8400495823543009,0.8331343631642022,0.7531531117774339,0.3935305998929183,0.5821570989712274,0.6793309144552977,0.5079278484037897,0.5714193185370532,0.010605917916963959,0.4985758976542001,0.4912299700223123,0.4272303032365628,0.5845068998056984,0.44671359763591617,0.8935299989652433,0.15975438169715078,0.4841735715614975,0.5872951172026534,0.6173260677213821,0.5443845969042664,0.3556074490058014,0.5267910316517683,0.9025236172784398,0.7779223436327699,0.7419167826251831,
dbs,romanov,0.1535005841762228,0.002800824426152109,0.376661382553756,0.2198573717739785,0.07227503520447734,0.3508786933294372,0.2999793908761201,0.5043057789634623,0.4640134566909468,0.1100380634217982,0.002597863480170641,0.5624919843578797,0.2436343914958755,0.3849303440203408,0.0004648812344877644,0.396112896404294,0.38974453871902587,0.10201077026174364,0.3508786933294372,0.5027812528662112,0.3985475886325952,0.014482713727887188,0.01063380216979173,0.3562872912357785,0.011188642791261942,0.38164287236490896,0.07787413860713137,0.3014693880310776,0.4559250650415355,0.4672045461589816,0.4362903976896249,0.5034389608093582
dbs,segerstolpe,0.447911908467123,0.007148433397615762,0.398962518555904,0.4499084709880186,0.12031808194074448,0.39814060039341936,0.36930179465900026,0.528935803054259,0.4794666886646464,0.31470063656946057,0.004539405937576575,0.15594392658716366,0.4570320915404498,0.015262723968603302,0.0004518715167932125,0.3910006760869789,0.3910006760869789,0.6029377467750489,0.3981406003934194,0.4730962330349156,0.6772091705979101,0.0332308259430282,0.3910006760869789,0.3981406003934194,0.5186442208138384,0.3983900612374721,0.12850026331573455,0.3893401637114565,0.4337710465105757,0.5896734066516791,0.6041633438644247,0.4268584736919104
dbs,shekhar,0.4115815931506835,0.5082393420582866,0.5149299070724939,0.003596595463883967,0.002730585601252668,0.5132086878903711,0.5086575787484493,0.12677663817053075,0.5069673811669919,0.10977474098194502,0.00011370697519743172,0.9029835382197404,0.9265477868949136,0.00017775510912836076,0.0007554908268647692,0.506005711748069,0.32538344605957026,0.27567105740679393,0.5128420717807413,0.5011103661826356,0.4400214929043249,0.0016291305026136164,0.5060099874121415,0.5126533791792012,0.4798966737802559,,0.010516252028506149,0.5051256967816052,0.4983423208333654,0.3231812753674624,0.4534667079765429,0.5061384835746708
dbs,tasic-reads,0.2067444774344829,0.004371631945076242,0.5281498778003246,0.20514093483281,0.006866318649973626,0.5491382950535267,0.441631911216522,0.2181309385822948,0.5428518185046572,0.24677578539453865,0.002657647415031141,0.6165643208182539,0.14241423477035836,0.6159898039075242,0.04810148718237196,0.5268896404175379,0.2411982960485549,0.1482002606462893,0.5498670221548421,0.7384070739956335,0.07579889048885467,0.03922364387503775,0.5260712694581394,0.5534761866625939,0.5581534572590217,0.5285239122348337,0.21661480693059784,0.5190196475788053,0.5449301587057277,0.6791268925819262,0.5121483622946839,0.5343095800444597
dbs,tasic-rpkms,0.2636840151620411,0.02680443704399087,0.5348473735911478,0.21175724429974105,0.0035807917559161524,0.16941699500842458,0.5426279364210539,0.19665994977319928,0.5424505672846479,0.11239559128055124,0.0025182596196440307,0.3740371756172707,0.10789960132762066,0.6124673449624614,0.5409685608260302,0.11965169262448785,0.08018312953481095,0.1786077768525029,0.1694169950084246,0.6605127947694405,0.07717199076328471,0.03636882698756943,0.08272576743848205,0.1694169950084246,0.561413090728383,0.5320880683369894,0.0676234859026934,0.08018312953481095,0.5532945005644447,0.6582618954147127,0.5417774910161418,0.764818574382293
dbs,treutlein,0.4050689660954981,0.12809731218272466,0.4723614559547528,0.4116267720350755,0.4868072394294644,0.4732415702116059,0.4966125675273996,,0.4929160142119221,0.4969358300817952,0.4981306177421686,0.548582974008399,0.4773023632524268,0.4748553981481495,0.023428414342796668,0.4972539997881002,0.4493208204181137,0.3969144479280184,0.4732415702116059,0.4621584409792211,0.4366021375264317,0.3740850455192948,0.4894661125299323,0.4848625847955604,0.4450546852015608,0.4956805144335063,0.3823598744857593,0.4694708128518641,0.4628437037667167,0.4775174315606237,0.6867816763561518,
dbs,usoskin,0.08958867082189832,0.006700056050768482,0.006245925346579637,0.0782674587674196,0.007996223581262493,0.0875068734740488,0.2896251392709732,0.6772688376985662,0.13137735437204032,0.006245925346579637,0.008209459111938327,0.19533538821703947,0.1740850480173209,0.2268553454321306,0.014648767838070644,0.006245925346579637,0.08750687347404879,0.10606586468318728,0.0875068734740488,0.3163005965181639,0.09200314688455988,0.07164877964262499,0.08958867082189832,0.0875068734740488,0.07908255713768393,0.0835958801200948,0.0855550710067569,0.0875068734740488,0.2437728738100727,0.4879714098765219,0.4475781243930958,0.5345763536676963
dbs,xin,0.6938925237466377,0.005431196102312393,0.8962220551494626,0.6253585106173324,0.4529006165663134,0.4997778272023777,0.026032225067976315,0.667342821649851,0.9679328788117252,0.3699599460064442,0.04412478049080599,0.7271174276461622,0.7432337349694583,0.07453285571148477,0.011976167642322798,0.8493053609950135,0.9260576151998414,0.6784518468302423,0.6275256803785938,0.4977449277282358,0.8706617037622679,0.012267478353806751,0.9133338468413084,0.6931229938312893,0.5879173089172723,0.591076800168153,0.16072085309217293,0.6281018591238917,0.7996256022476858,,0.3903005794379441,0.5756680811554241
dbs,yan,0.6165487415562144,0.6166963390412028,0.8565715815119725,0.4856932550799721,0.5412021534065439,0.8565715815119725,0.6250575442366694,,0.8565715815119725,0.06862533218982164,0.4434453894103035,0.6456147319702364,0.7741739006404234,0.5734477214759734,0.09486316215299613,0.5880190482635087,0.5528389431830223,0.542487327211419,0.8565715815119725,0.6688741308778511,0.5874401203847786,0.4194343540255492,0.767154487736208,0.8565715815119725,0.8565715815119725,0.67739967430537,0.4931449162047629,0.6034597468117353,0.6728674968425981,0.5986381762149078,0.5957970041744045,0.6419327401107685
dbs,zeisel,0.3699591765491941,0.0022014663759067467,0.33146402897760896,0.3191544729037247,0.0943467619501376,0.5558565221866913,0.5206341818119652,0.5184288414122264,0.6054604428544408,0.03981607854410835,0.007447703081400621,0.4559506460837716,0.002608022984922172,0.6462236032597249,0.5930872312814905,0.6341165210448895,0.29499248270533235,0.4653726274331629,0.5558565221866912,0.7073050443489909,0.4567064613382746,0.012267471983669828,0.011177536364341906,0.5571091840933268,0.007258656498436923,0.5820057723964702,0.007258656498436923,0.336565277878588,0.601350825044213,0.6141622809448674,0.5545403248188043,0.4714157686605965
ss,TabulaMuris_Bladder_10X,0.6530039262109046,0.0038827705913456853,0.6213973666493932,0.4051868574150666,0.0018960135586395767,0.633174655165189,0.4243307997773784,0.6686177579291841,0.5804692959661529,0.001385652844688884,0.014445254723072091,0.6835952123831691,0.7394972791900019,0.7345366049346842,0.0060946157558880425,0.745026689588621,0.7112654681611439,0.5531047489025422,0.6312682737800185,0.7562271204884738,0.6994453222848759,0.00558724943907883,0.15479881685730876,0.6312682737800186,0.01452476750877086,0.5553312533304718,0.16323077840600905,0.6931202510994878,0.7300287450544456,0.4767010030263992,0.7307849862126619,0.5921297191065756
ss,TabulaMuris_Bladder_FACS,0.3320376764198051,0.0022142209922413588,0.7140757765748991,0.3788538275559109,0.10708899644604923,0.7140757765748991,0.7024433137747061,0.3294014628958704,0.7256157333359738,0.334402680218625,0.7074735813897001,0.3517490477794853,0.703084792961745,0.7140757765748991,0.008118612148165285,0.7129113802671149,0.7140757765748991,0.3565204156490352,0.7140757765748991,0.7252347643309595,0.7178346895686403,0.0193310307061752,0.7129113802671149,0.7140757765748991,0.3319716972884064,0.7181385694088541,0.32110597423886145,0.7167642598386721,0.709988386564704,0.6468679775017825,0.7047700776762654,0.7240840140808062
ss,TabulaMuris_Brain_Microglia_FACS,0.2719337959781765,0.00035687612375637234,0.3351909879126445,0.1787392321690997,0.004464301201306119,0.16659082471614445,0.124530291895503,0.006183991680748575,0.12570407992373053,0.2284362889257627,0.0022707470861289365,0.1381025464431794,0.1812984053939293,0.206577505100143,0.00035687612375637234,0.16501988575794665,0.16594071209677813,0.5133275444818497,0.16659082471614445,0.2997490191440254,0.4703759786418338,0.0010725962065347967,0.16569384103481355,0.16659082471614445,0.16527251623204245,0.010238865888449638,0.2789686588628723,0.16256155473215506,0.13210320379980325,0.22124982110968885,0.10769295896242743,0.15806155373775638
ss,TabulaMuris_Brain_Neurons_FACS,0.2957924444556242,0.0003283431997595317,0.6976307855318651,0.2689938093264637,0.0055593860838563935,0.6728371798659998,0.3715866378062364,0.6524174251019252,0.7031215671232789,0.6042531392653774,0.0024663431498560553,0.6675678750613032,0.0554400346194192,0.6266350380109701,0.0024525969364517664,0.6218881230983452,0.5341411530173686,0.3807525284074072,0.674219952865726,0.7271443544469158,0.3350715237779635,0.012356881971131486,0.6259570966409492,0.6742049476282211,0.29098927930983537,0.46501457136555796,0.2751157941891895,0.6216462776646235,0.5284549449524372,0.6900435699787739,0.5123960356027716,0.6548021849041165
ss,TabulaMuris_Colon_FACS,0.0835708261688418,0.003411442760592593,0.08597446877633427,0.08754680732363733,0.008526157679140554,0.1064396741173073,0.08483265551545516,0.1550903499695998,0.08383306664918087,0.05770937790170465,0.004894646056341007,0.21117624609697005,0.07831495877656833,0.0017502039897472367,0.0008765515305387674,0.08670615525029254,0.12770608273978112,0.050442877240224435,0.10711219726205716,0.3954942781514844,0.06488050314632708,0.01040950322100066,0.08510154786873725,0.1064396741173073,0.08567645788971079,0.21917940929846413,0.07964459674239674,0.1066049558930416,0.182735061019154,0.3909078675440659,0.34909547323919177,0.2463235076463051
ss,TabulaMuris_Fat_FACS,0.16803475709658375,0.0006267724104368015,0.690107858174486,0.15080774976425465,0.03523672334172162,0.6296014137363213,0.4269030802056264,0.7766697503663395,0.7100341262038611,0.031945131947266496,0.0008695715929961978,0.5947423056636492,0.016469560997023725,0.63596711725315,0.0004342194960294433,0.6811062761837869,0.1672380911177542,0.2780665615629509,0.6296014137363213,0.7003111754619556,0.4794971450976913,0.016909422692696567,0.06852187461275346,0.6660158464007045,0.6267284212835288,0.38652172027344295,0.15573253668138148,0.6135465568980443,0.4670695909847653,0.6770347657783152,0.5552308131847803,0.7136933645348099
ss,TabulaMuris_Heart_10X,0.6382463184534001,0.3520312960196739,0.19962529944521795,0.19962529944521795,0.04514575946319877,0.19962529944521795,0.34588702512630776,0.858439009493634,0.5852701412911298,0.1855298055736064,0.004132508588896106,0.4152441536155704,0.6608801151562936,0.7319610406313612,0.00682967524311231,0.19962529944521795,0.1879078110313155,0.6618926733757318,0.19962529944521795,0.7523632123702171,0.21133863698402489,0.0065724929633706,0.1894947620754905,0.19962529944521795,0.19962529944521795,0.5588733618325922,0.2957620803040555,0.1894947620754905,0.3520312960196739,0.7777048374919698,0.7575842134188586,0.52706213138336
ss,TabulaMuris_Heart_FACS,0.3206622957131021,0.0005466854372703674,0.6001454689773591,0.36260918064143016,0.10162927208928224,0.34244558076154025,0.3601198576058103,0.7015286599982588,0.4480427890864405,0.2565922594739395,0.0004873525028657093,0.3768598798941532,0.0021188263113760095,0.7100806898973819,0.0013385554692706824,0.5962027631006791,0.5861904009577605,0.3881474149847732,0.3424455807615401,0.6893981389697407,0.3683616354253356,0.011990313391199115,0.5962936736288471,0.3424455807615401,0.6873890161626454,0.4880241930713599,0.0414208269915712,0.34967482992541266,0.575086705732518,0.6614706052169893,0.6168564591598538,0.6405727618433086
ss,TabulaMuris_Kidney_10X,0.1903356993448483,0.009640535363408672,0.546289277732558,0.14417435988844732,0.007383368919838369,0.5359034964761568,0.3096328338669789,0.6046853474216374,0.5096287053420391,0.007816623169134548,0.0018020540357265968,0.33670311825295096,0.20205417511428853,0.4641393983462257,0.00023387989709810824,0.5101999653084703,0.14224642069063967,0.3560352260517148,0.5359034964761566,0.6725134740691857,0.456018226878836,0.009438943057215637,0.5225912270216492,0.5304120194976087,0.4719359649160694,0.5029875233847315,0.13664047046899086,0.4532564565962266,0.4508803609042858,0.5243769115037447,0.4325925275656701,0.5146701736602489
ss,TabulaMuris_Kidney_FACS,0.378121805339244,0.005153199380742205,0.3259463284348288,0.3260988757208483,0.07359732036769676,0.3141684532878326,0.4022254898996847,0.5724467367777435,0.534022182667372,0.06712748783385826,0.0077295790170453455,0.4245938091681049,0.32591507438532663,0.5071073918817609,0.00613558387433603,0.017935234493200523,0.30994689847744256,0.3907372200326976,0.3141684532878326,0.3064897135195073,0.41521216138809625,0.07405491380514516,0.5612841540578121,0.3141684532878326,0.5495265502533419,0.3096956547045944,0.2922082022246881,0.3141684532878326,0.4350673090296415,0.5788289171463724,0.3296394883673705,0.5482391641439304
ss,TabulaMuris_Liver_10X,0.03102366104529543,0.0021109135269658853,0.3167664069861412,0.06604243507337969,0.0047126298982397286,0.3484118307297325,0.3051584271254268,0.05609115302493098,0.30719993853191235,0.0021109135269658853,0.001863584695282572,0.1137635184534544,0.0786423088914927,0.0011256575064985672,0.01435068948549061,0.4422113484098529,0.06747805594520374,0.11691518248075902,0.3502663355202457,0.2236331489565509,0.1143820419894691,0.017512132353815282,0.013471346052242232,0.3503201118239475,0.04097664638349479,0.12416886190091965,0.0216677960726714,0.4938854354034044,0.051606645190005684,0.30585780201849816,0.1290393981408654,0.10256738059289056
ss,TabulaMuris_Liver_FACS,0.23196722425095515,0.008467345376112326,0.6834845471833269,0.22175386911064945,0.06810683988090506,0.6488228107340197,0.3811840573947333,0.3619603414124467,0.44181836647778827,0.2125951221863994,0.01373935992469795,0.22798589926051885,0.4259418947228829,0.4957278711895047,0.018640033793326603,0.013566889763019542,0.2287031093212259,0.16853018098600814,0.6488228107340197,0.5639741494626571,0.18189737416527732,0.050988537623517335,0.4927575741478631,0.655710106967864,0.6709975198092187,0.3264461483657513,0.22692831523884696,0.5362873704813199,0.4321561871417981,0.5917335183812554,0.4923377500512823,0.003660820266317553
ss,TabulaMuris_Lung_FACS,0.2813584320924166,0.003467282440672311,0.2845011606893725,0.2772191926041085,0.06010031593720167,0.1633107616768551,0.41552363727865305,0.6430128458050215,0.6806157659003738,0.13192949925082575,0.013322389988151323,0.16435403677910174,0.06027242020606172,0.6370056264746558,0.014474142802162976,0.2804279535992359,0.27527926871858105,0.3996690500827611,0.16261837274187946,0.5600809421685641,0.3303235144209681,0.0623283721529305,0.2813584320924166,0.16261837274187935,0.16339280265291994,0.3089197969055586,0.2807917818855607,0.16579083385478605,0.4762134929258984,0.6512610018509086,0.4913086708697003,0.6694449749343987
ss,TabulaMuris_Mammary_10X,0.468441045187527,0.0012360478049172564,0.5338308932511545,0.31079181351513885,0.0016249432770768402,0.5282019549281665,0.4364704153397911,0.2882318268725529,0.5784477117641504,0.006857228322477685,0.0007123734955223785,0.5583040823995741,0.4092545429300444,0.4600231375140875,0.007666882873496509,0.6268664078222517,0.4530212786887087,0.4573180762575911,0.5284246366909212,0.8839683849977806,0.4731706364088485,0.003039027168943925,0.4589839502547465,0.53376928606642,0.5345316306241014,0.4937697774561812,0.2594236207561931,0.44669825672118,0.8498333070169343,0.7671419182158512,0.4539799755709996,0.5975395184720379
ss,TabulaMuris_Mammary_FACS,0.15363061989677496,0.005556746330685525,0.5225633793596808,0.13151743121386372,0.010666179381138414,0.5174380891546851,0.5192873629620205,0.4904518849262286,0.1360107017060118,0.15058341616191964,0.002451627115985673,0.15380600422345594,0.5082219646810093,0.5270145564626646,0.06609082702489845,0.5270262274110679,0.14993006413166146,0.3715439510191205,0.5174380891546853,0.6832507778265211,0.12390039068552745,0.018953243745454814,0.15116774508905406,0.5164701620730486,0.4635667716807977,0.6897663614988966,0.147881415427418,0.5250525288272982,0.5736073366819074,0.7200088489983864,0.7061970789146013,0.5396432003809501
ss,TabulaMuris_Marrow_10X,0.2926388566387529,0.000715682213047246,0.4532771550341452,0.4529919356439796,0.09090738353874776,0.4791949027989532,0.4712894045013583,0.0005347312767609865,0.4340032460041027,0.3426819919857647,0.5252442666023943,0.30664560482566644,0.4168433945695677,0.6313643723444843,0.024984833782870256,0.4796252075899277,0.2826556048021029,0.4450764362391521,0.4794085148916288,0.4508806527622705,0.3457536085651583,0.005146996745223376,0.4522370941460493,0.4797289454254086,0.4782837926821019,0.4486516590158919,0.33882401832163755,0.4790560437113937,0.492574396718997,0.6405942512990624,0.6150353060590498,0.4871455683575292
ss,TabulaMuris_Marrow_FACS,0.09929651310603474,0.0031089312282248124,0.0012186989254047305,0.09884556808402828,0.0014953506549677698,0.4880434634637501,0.2811567403358193,0.7095144958129896,0.2867236968683304,0.08004215021577354,0.005431857732342184,0.4180072241084273,0.13770222794902534,0.4974355652891944,0.0009498725519370584,0.4067174268924012,0.3556477649535865,0.2829291905320141,0.4878741961339312,0.7850960867124487,0.3124520483233229,0.0189649585032942,0.09928210065127248,0.4878991732495241,0.482088593399174,0.4225822946409865,0.08650058522841289,0.08387255444884471,0.4240946494180355,0.6367934983895452,0.5006997152859285,0.4973765377829941
ss,TabulaMuris_Muscle_10X,0.5592778430076945,0.0013257395256254495,0.3518063275464635,0.2905136110545835,0.0037467175279027104,0.35233826474952984,0.4335126549137713,0.003486116527588789,0.6777016845030992,0.005299191864154235,0.0017946137801926857,0.8338004447016323,0.5841586705091414,0.9098294160920034,0.0003159354405945183,0.6786551506463477,0.6607057139470225,0.6560817241624268,0.35233826474952984,0.8241774512537993,0.7790913397377724,0.002761454705626156,0.5569116091920252,0.35233826474952984,0.6260341119690731,0.7360900888236233,0.039379559977074916,0.6378263771226066,0.7684735910952466,0.7630844528606884,0.5248730829646373,0.6432369332325387
ss,TabulaMuris_Muscle_FACS,0.0881963504188614,0.0015171330645479286,0.09303841300512168,0.08347300664692549,0.05728608315687388,0.6923856852836782,0.4218436636332298,0.5692855760856007,0.7183920238971941,0.05216021693038067,0.0027527597102171893,0.6843880083496185,0.11918423799922265,0.5521226864386374,0.05923058182259365,0.09451901865122662,0.09863241210534722,0.3596563750875808,0.6923856852836782,0.7325166734821713,0.6169858221340296,0.04908802687538905,0.06093694208628904,0.1020220179498684,0.4991549064705258,0.5664253096870441,0.09311971584929413,0.7024370106263002,0.4907900447033428,0.688051887477052,0.6652491362420963,0.5149338417807582
ss,TabulaMuris_Pancreas_FACS,0.1762584554762687,0.002023284945348673,0.4297630804587767,0.3732564095698094,0.002036244014531451,0.4184760040489633,0.26449715799208545,0.6019157980402238,0.2780042486086404,0.027250524007881874,0.020597445305648446,0.2817527881767927,0.34819936819122005,0.4276581260376767,0.06382133858294824,0.4339133599596628,0.40703935285341614,0.3670930959986917,0.4184760040489633,0.42576836695293263,0.5365688039255923,0.04762288893598938,0.4323010839492225,0.4184760040489633,0.4220514678477972,0.4299312962025271,0.14505430920033455,0.4054906975374467,0.34654694420622073,0.617182726840136,0.5419920678107344,0.4338177754707611
ss,TabulaMuris_Skin_FACS,0.4774458387455694,0.0028177022097609678,0.0033525583667734626,0.012874675823724807,0.004731329492156099,0.009812105076798314,0.4005474804106843,0.5012414893404027,0.05644386424834505,0.01719281645303122,0.0024174465994614377,0.5766067101835272,0.026144794973535862,0.6242721721256728,0.006402778823342907,0.5901648859785101,0.009161483240961266,0.016711983998498776,0.009812105076798314,0.6896035070261282,0.0397187453291526,0.016021749829598506,0.04734947169855422,0.009812105076798312,0.6057165823364289,0.01327498885306948,0.04735994381274875,0.010389799034200316,0.02023839416306429,0.6032810296026067,0.40502705392398586,0.6439918738436479
ss,TabulaMuris_Spleen_10X,0.07539157771570046,0.0009246854236712986,0.24925868187974906,0.20116534909276199,0.001802478268295432,0.2496319460104473,0.12749630404427434,0.0008336646495451888,0.5489297477469801,0.03898361418026962,0.00018432033403751984,0.7220723259222458,0.005423642199150493,0.0004592212919606508,0.0010199962489575263,0.8531782689819069,0.14369463455401646,0.3075666698350608,0.24988117370664106,0.8863716482496512,0.16247249011089274,0.0019922780174552444,0.03993335992923936,0.2493830263677831,0.041037034808795864,0.5291909890865589,0.03993335992923936,0.11248822326271074,0.5620690488162748,0.5589847132686274,0.00018432033403751984,0.4563746542064733
ss,TabulaMuris_Spleen_FACS,0.6765876296632486,0.0027419385540641025,0.04082387335428735,0.02026197976183636,0.03173580140503708,0.016671739643600195,0.23268951762916665,0.7743389487016512,0.5859868497798371,0.0183336591630341,0.0015750404865477608,0.8016439918233993,0.2887096619420048,0.7959208170768177,0.0576226160699967,0.7037622264966142,0.008989766101558973,0.2268224075578239,0.016671739643600195,0.8228438402381162,0.21871765014300407,0.0066084589680668465,0.7627230146463946,0.016671739643600195,0.5864461845031199,0.018714295619068545,0.030903112783711183,0.016671739643600195,0.012772298172689359,0.5454843441309336,0.540342662126187,0.577903921267655
ss,TabulaMuris_Thymus_10X,0.038656337951675536,0.024092790430890864,0.04083786414060183,0.09293602053796128,0.07137857067859013,0.04083786414060183,0.07797481205535482,0.0003991894847408867,0.10710696687164686,0.07137857067859013,0.003388516767919372,0.058142250303125816,0.10471841104462824,0.03191022849329276,0.013653644092437538,0.029210643756850795,0.02702687988014268,0.044997984797785835,0.04083786414060183,0.10892516384787378,0.13133265752696122,0.00834136669440542,0.026098170980960785,0.03950650068587535,0.11505398911420955,0.09694079726416156,0.049788993213321295,0.09392665419720214,0.08309064324631643,0.10254471761566676,0.06766819626617605,0.14558933054417286
ss,TabulaMuris_Thymus_FACS,0.4242586820632948,0.024933081644030287,0.42154803305479466,0.22952917645495105,0.033441891841614245,0.20142943820689926,0.1909242275910213,0.4186886693939226,0.34106231739993786,0.3390935190002714,0.020998417280871543,0.3658073122398693,0.34672911000336243,0.3364527866115661,0.0780331517320924,0.3587654996522098,0.34338052497205923,0.4914961847081765,0.2358132250936629,0.36762300282288596,0.2833292584309191,0.02202420531127074,0.42138543042690335,0.34678479625423964,0.36015874422213323,0.035619019658756475,0.4219535594601594,0.4651307678608768,0.3465284894988366,0.329513708987917,0.5642116606200397,0.39020306558412415
ss,TabulaMuris_Tongue_10X,0.21976512145611754,0.0006544421769185736,0.2687617155621649,0.263533600590398,0.0005005267010458052,0.2659957481569802,0.3446870869169346,0.0001646012961062022,0.2327600065947145,0.03230827021208756,0.0004919619888708188,0.29975002401125683,0.045314431742322483,0.0004993486986057,0.0006429182832907843,0.3056930337386657,0.24394408729416264,0.2398019350525779,0.2659957481569801,0.3353901914643503,0.28585780101938885,0.004792662442692703,0.03741685613753072,0.2659957481569802,0.05316470071697029,0.2558093487539106,0.0988332041021348,0.21408096260638868,0.3838830762693864,0.24617061929112186,0.2302605206287001,0.16953008756622692
ss,TabulaMuris_Tongue_FACS,0.07432527775448787,0.010718054439197,0.05449163153406199,0.1491185459340268,0.00015810760402417017,0.051264539360221816,0.2541730578693162,0.0658885792955002,0.21057589381947,0.05127809287679306,0.003389546579494014,0.3561014335268161,0.052957440427556936,0.040217363005786336,0.016933585767889812,0.22949436407074025,0.206317728278032,0.04695116299007295,0.051264539360221816,0.30730165012202915,0.04664475656477465,0.002508632409515333,0.17802351121792592,0.051264539360221816,0.024531751676764444,0.03263684566160702,0.22237161460280208,0.047575751516165735,0.30533658740784897,0.2393572819564542,0.3542675586844404,0.1954333968021625
ss,TabulaMuris_Trachea_FACS,0.011434951447906785,0.007934871900247161,0.10530067805974776,0.12221916460369442,0.04133284362753193,0.11533313212819525,0.2276086093247623,0.01252278841172605,0.31637774465857305,0.07302401543698828,0.007485219202840297,0.33293452700939696,0.17043136481057802,0.3415008877422903,0.02443965802299949,0.10717868675359522,0.30511402556321804,0.2812377531977526,0.11533313212819528,0.1134057245099334,0.32476816548410925,0.02662559199672268,0.36512401648901815,0.1152133215651112,0.10067617949887704,0.3023453278376279,0.011169910521816677,0.11533313212819528,0.28202007346203106,0.27403371609596866,0.2969962718653624,0.2913261986746568
ss,baron-human,0.2044648823441889,0.000776954286078755,0.449194853443584,0.4066019995265263,0.10289630289779944,0.4473038761557,0.3296281289157993,0.6828905300662577,0.6304204821412073,0.2039118074854864,0.0025970633142983523,0.7384260297414246,0.7641420427137524,0.5518392845603507,0.0007362316740842961,0.4245714834282884,0.4247631124029221,0.7505692862080582,0.4473038761557,0.7464339595853879,0.7294887634201245,0.009422803590344192,0.4245714834282884,0.4475132243444214,0.4700145708313476,0.6743127695415345,0.34018354134691325,0.4251468094723501,0.8095489629878174,0.6984010795175436,0.6942043892857429,0.5604271148364426
ss,baron-mouse,0.2723012169840401,0.017532276753122314,0.5653498267340072,0.6409658036156347,0.11794577818978505,0.5641104885690196,0.5980168714291673,0.6965987432303291,0.7333091946366587,0.4029711631483769,0.025775148066881824,0.5143908932703778,0.7714186730654863,0.4093459389775483,0.09926858300886744,0.5607148639643506,0.5628558921166591,0.4729761295404463,0.5641104885690197,0.5121764702402877,0.7095537770730935,0.041285443935135085,0.5618483040473413,0.5641104885690197,0.4907222697248882,0.629774499621734,0.10537889241199612,0.5587462207546547,0.7574880890435765,0.5907389094891302,0.3436082013432282,0.4157049812888577
ss,biase,,,,,,,,,,,,,,,1.94429642477462e-14,,,,,,,,,,,,,,,,,
ss,campbell,0.015009094011588025,0.022889669277294158,0.01465371894412537,0.0587032526029915,0.007640837434315072,0.014771072883714584,0.02043258259850703,0.18765613703103504,0.16167155446860346,0.0011733476068740655,0.00028931414294496477,0.04507749764795664,0.0011823923431130597,0.0016186780219773305,0.001736000755680244,0.014031980007479652,0.014123751493889275,0.03773777895617005,0.014771072883714587,0.026038537764608658,0.09233844517540307,0.008515178489867277,0.10883186885110163,0.014771072883714584,0.014736343171467381,,0.013428545419037664,0.014227209010616013,0.3286501790467097,0.02202892912153653,0.3218599241210561,0.022406140742465788
ss,chen,0.0030098221600441486,0.7629323327597614,0.3422377600526733,0.2647041981557326,0.0004596796270747258,0.34160835555388097,0.08670178263475989,0.7804310050488636,0.5832964081502087,0.0008421463681800629,0.014594494689039594,0.6272081394087696,0.099475830542199,0.4258804518689295,0.00025246112931994895,0.34037147888035685,0.34145169014485444,0.5958727121085899,0.34160835555388097,0.7411706317696267,0.6151663214326539,0.002998650719246736,0.34043165475552223,0.34160835555388097,0.4726562725388336,0.5880079914518728,0.3198081947021389,0.34037147888035685,0.7534177224629878,0.655117153275223,0.5069899910862569,0.742954819484597
ss,darmanis,0.13705405811598104,0.005573049647022494,0.01689473823383356,0.05205614210253248,0.013089413037638078,0.5053370963216609,0.1876954927080831,0.1393621654115108,0.12670054494529767,0.4880785084670571,0.027041857254243244,0.4731869387234293,0.06680135988139273,0.01067839502197226,0.017149459648151042,0.7460345513596837,0.6127026253208363,0.12631892064614336,0.5047381256848107,0.7338513589556516,0.19969968978422573,0.014351474905289154,0.7349495447855064,0.5292598859958682,0.1150043677831661,0.134521204024474,0.09172698350887776,0.5426833705777717,0.22920357354097184,0.6137664036799926,0.6950550515978305,0.0082435316369148
ss,deng-reads,0.3501463827352985,0.8352979615093795,0.8056359925148877,0.2991974475980473,0.5374507869101388,0.8734122562342883,0.5032357112414959,0.3430159568863295,0.8742119208954876,0.08420810402238538,0.19566733938037226,0.5374507869101388,0.7100916775584241,0.5394237004587503,0.01943061291464524,0.8917997631967942,0.6937368462131572,0.3918994115220096,0.8734122562342884,0.8917997631967942,0.8182844468404609,0.01123169879716198,0.5315069106478694,0.8734122562342884,0.7085731133151875,0.8035049518807517,0.3505335060542856,0.6929657373606487,0.8917997631967942,0.7215021440601767,0.7847220981541637,0.8569518582678759
