,dataset,bd,fa,fica,grp,icm,ipca,isomap,ivis,kpca-cos,kpca-pol,kpca-rbf,kpca-sig,lda,lle,lsnmf,mctsne,nmf,nmf2,nsnmf,pca,phate,pmf,saucie,snmf,spca,spca-batch,spectral,srp,tga,tsvd,umap,vasc,vpac,zifa
dbs,baron-mouse,0.4696105864730205,0.0774712827689714,0.5979575925721933,0.6848602386158731,0.5048597901513379,0.586887983826697,0.5071290540283214,0.6298247565711889,0.7482733484374094,0.4148158420524849,0.007679330752471319,0.06612941301240803,0.32376476592118913,0.01623964420045314,0.4811899224269405,0.8012177614649537,0.5073423553577364,0.561482891629856,0.4895321993756522,0.586887983826697,0.09760370249405273,0.4777969548121398,0.005025205064080834,0.5628054436817558,0.586887983826697,0.0444557743516642,0.6309401893786031,0.5051744882774292,0.5703703725676932,0.5295607821056868,0.780582134643163,0.11188261262144376,0.3436082013432282,0.11590993940557562
dbs,biase,,,,,,,,,,,,,,,,1.0231206518540574e-15,,,,,,,,,,,,,,,,,,
dbs,campbell,0.004438041534455243,0.01088793254164116,0.010884988196803816,0.002657090153898648,0.005170412464742999,0.00624997225078832,0.010931632887314241,0.06342674624590862,0.0022484684791229557,0.0233332969831038,0.0036534976923567374,0.005394782846927964,0.02765949475042897,0.010931632887314241,0.002721372132979095,0.010748922707840159,0.012562114098079892,0.009912745067882436,0.0077337952356537655,0.006052159202472924,0.007312166818619011,0.009667656277752684,0.0007824156670232206,0.013508742790094713,0.004999991764778743,0.005236765370453107,,0.005378051823258105,0.017637426188735584,0.003763390094108292,0.010931632887314241,0.018913392569146176,0.0006139811798279588,0.01911540609453897
dbs,chen,0.6412907336550719,0.0050285740583118,0.002335798156599401,0.0014527054792267404,0.04138414573165716,0.00201438267276237,0.005019569397440172,0.7353114393518845,0.5578758303456772,0.2816929815520376,0.00623735624526953,0.3709751950517327,0.6043256562394892,0.0011095306429096676,0.34193483185921203,0.02151117554178936,0.003951171636852643,0.006953525046730921,0.3503175903902794,0.0018469300050032093,0.0008422342754390468,0.013980480668149069,0.0048600982566575895,0.002349297627183639,0.0021818382081811613,0.0021818382081811613,0.5814880167024281,0.3364232946860929,0.3951931779227971,0.0018469300050032093,0.7803313790302134,0.04305045708861408,0.15298667036178334,0.5882982962811355
dbs,darmanis,0.09101911499145267,0.060587806337729484,0.15712439219549118,0.13245152728562815,0.014425505234512756,0.07192021558797168,0.06257799927763054,0.2620446443580792,0.13146672971640486,0.047173197438043865,0.10127166506002408,0.7214598070091389,0.046374741949580564,0.2554824524128585,0.06065229945729464,0.07178506036668031,0.3992426281814673,0.1031953221156963,0.1305530940302155,0.10530708291309082,0.6282135656354517,0.1980597455351693,0.011144659113542404,0.014871340545188313,0.05245914480577075,0.09121826917336152,0.08951514099317229,0.1257132086325993,0.060751294736497576,0.12062860127076633,0.07854607876536122,0.5666194081963025,0.6950550515978305,0.2122040472489308
dbs,deng-reads,0.4056717057958065,0.0981744314271456,0.2632735588354148,0.23043057623461585,0.4056717057958065,0.2839717801695453,0.6107090462317356,0.2798123292720999,0.8494963907466475,0.22417440809134154,0.2427020262936065,0.2458037681102103,0.4056717057958065,0.8423786792665524,0.4056717057958065,0.8035049518807517,0.3998209251685336,0.2199981373182155,0.4467707927901892,0.2839717801695453,0.8917997631967941,0.8182844468404609,0.007663434806369991,0.4056717057958065,0.2839717801695453,0.3097177069151648,0.8473096539124527,0.12965471840005574,0.7701821569990106,0.4026542713868661,0.8917997631967941,0.7016453285214517,0.4195729718172216,0.23043057623461585
dbs,deng-rpkms,0.5617425509407002,0.21612238053463084,0.8588061141212618,0.21587868176502564,0.5617425509407002,0.7906692438288786,0.7651359453648559,0.6041420520262019,0.2735162045797128,0.2747888189545373,0.7566108985629416,0.2839717801695453,0.4056717057958065,0.8172306690926351,0.5458191791288484,0.7489542641866559,0.8075516475558778,0.4056717057958065,0.5854331055408545,0.7906692438288786,0.6384708193402144,0.4793084387520297,0.019255682636271854,0.5617425509407002,0.8612981804928016,0.8464892084663649,0.7489542641866559,0.2240974632070118,,0.4056717057958065,0.8529421252798554,0.7889760863482493,0.4287935717317576,0.7738294868704431
dbs,fan,0.02252613873921036,0.4055870526932753,0.4111637092228858,0.0917731750638135,0.02252613873921036,0.426736595925235,0.14153486698934234,,0.4111637092228858,0.3845780100340723,0.4036557589163621,0.19698419162285108,0.02252613873921036,0.2895545987501327,0.02252613873921036,0.1694800474430806,0.4326162362875014,0.4703176641776167,0.02252613873921036,0.4810969348246502,0.4685012012514748,0.02252613873921036,0.08379816362157212,0.02252613873921036,0.4131343397684515,0.4055870526932753,0.2410477295520605,0.061703614965365326,,0.02252613873921036,0.22345380323772768,0.33903827675061204,0.02252613873921036,
dbs,goolam,0.5385063392888229,0.4867605311362527,0.752554846050306,0.2678832102475177,0.8601246059650747,0.6992205077245112,0.15920980160580742,,0.8048714252501988,0.7107472485343743,0.7873854445142668,0.2636618121893615,0.8762086545831678,0.4710309743481471,0.8762086545831678,0.6851197063443663,0.8762086545831678,0.4055614973057801,0.2689181543431419,0.3759249570120519,0.8762086545831678,0.2842716510609621,0.03607316742027712,0.8762086545831678,0.8227912099655523,0.4878646915910396,0.2991800912922321,0.2350546426199153,0.224873659705262,0.8762086545831678,0.8762086545831678,0.3940044602563327,0.7764943562984843,0.7131597041353614
dbs,grun,0.0,-6.550257908364284e-15,-2.806388718569923e-15,-1.7412203041703588e-15,-5.5992976756384e-16,-4.323203568780755e-15,0.0,-3.5656461050218355e-15,-6.4024207332431455e-15,0.0,0.0,-5.123109102758946e-15,-4.961978672694621e-16,-1.412350812378186e-15,1.3630312984159312e-14,-1.988745552207531e-15,4.927067904372014e-15,-3.831490461304964e-16,2.725177871975203e-16,5.017085984225298e-15,0.0,-5.123109102758946e-15,-8.107823032285367e-16,-1.6005202341082167e-14,1.3594741871106727e-15,-1.2239909710054245e-15,-3.2093314813363696e-15,0.0,4.304510851205351e-16,9.801621925847807e-15,4.934220412747772e-15,-2.4328490472823035e-16,-9.844520736838264e-17,3.625976572354628e-15
dbs,klein,0.6638029905466035,0.03622999307463549,0.6138740938648012,0.0014457729518138937,0.05407245024202297,0.503021588444436,0.4257178649395183,0.6610784240003692,0.6346207470843594,0.5730968098148886,0.6549758304453721,0.2969948091031426,0.6180452312331384,0.8002383615695194,0.6632672085861303,0.826168655173865,0.6630463541820253,0.5267828385410109,0.008432074951233746,0.28115076685085066,0.6638029905466035,0.6638029905466035,0.0007827820042802833,0.6638029905466035,0.4858494981735113,0.4746818421516415,0.6715564972910428,0.005966918532973257,,0.6629641835802453,0.4130819400129496,0.5772461331153756,0.6482441389456103,0.6629641835802453
dbs,lake,0.2703735016038717,0.010000283955356216,0.01420768146162631,0.005904378990997895,0.016333005274109268,0.01114495238771137,0.1573162708026487,0.00356552644560234,0.011499944788911065,0.007439925983825544,0.011544871903637871,0.015296390937180118,0.3135238640395679,0.03330766664838667,0.00238841777696432,0.3399027551798873,0.3616981533404629,0.0032932267744210327,0.003679688442849079,0.00965030481022948,0.016280689435095943,0.2843317480634259,0.004784097796922608,0.013554965594355898,0.011078067969416143,0.02989432743729989,0.02024374185086375,0.005643200618015799,,0.004352977281025585,0.1845067597467754,,0.3349002191653494,
dbs,li,0.4983253904172275,0.6638795850644208,0.9271391294780222,0.044631478777587136,0.550052055267194,0.10175577716337324,0.8229013381059509,0.2652170914802953,0.6852917584158675,0.7193862873460517,0.7539883850340187,0.3137227120319391,0.588897020690353,0.4886411605418999,0.4453829156399761,0.866652411253154,0.4453829156399761,0.04753566134192348,0.19211772917727885,0.7371771258834012,0.2997909340109509,0.2327098092148569,0.01474453549406344,0.4453829156399761,0.5768429980082246,0.7352972798559883,0.4779422670735339,0.2941583048339611,,0.5525416497242662,0.8565376341154569,0.8244859389807444,0.4376323975514416,0.637094688064204
dbs,manno_human,0.14392630381849555,0.010494695936440885,0.003108488786112427,0.006385970775019807,0.006913101134103496,0.0030645142831685745,0.03997677484068166,0.20452810708239308,0.008862929002652202,0.04663989687765823,0.010269215975184813,0.008046531363909596,0.21806181064767965,0.09044066821345803,0.00840099132273432,0.05192928004263268,0.0030645142831685745,0.006375723879184335,0.009970667211274844,0.0030645142831685745,0.026714444785212968,0.008591507597631535,0.003683849431052072,0.23491912220512715,0.0030645142831685745,0.007361615382380378,0.2538772608364321,0.006653872121871525,,0.003755767807580849,0.2324398577661833,0.01860788988455764,0.4859820764704498,0.3090603127064425
