,dataset,bd,fa,fica,grp,icm,ipca,isomap,ivis,kpca-cos,kpca-pol,kpca-rbf,lda,lle,lsnmf,mctsne,nmf,nmf2,nsnmf,pca,phate,pmf,saucie,snmf,spca,spca-batch,spectral,srp,tsvd,umap,vasc,vpac,zifa
dbs,TabulaMuris_Liver_FACS,-0.030541261086742637,-0.0004368499463321682,0.40484470770682895,0.11019907737496464,0.003285193619934166,0.4582676743360248,0.23226202039773816,0.17148180994749168,0.11663331372030973,0.09589261863246468,0.2025734251936981,0.5879283938864224,0.3100789309769176,0.5020503043168119,0.0010030731203785656,0.003074829561025092,0.4862841536899623,0.04393847688893738,0.4582676743360248,0.3745283602962681,0.09758785456713844,-0.0016859856115442814,0.5035332475408782,0.4604104242001853,0.4587538783046426,0.2174842988082439,0.05729304972529735,0.4655167890772998,0.2840450453822981,0.4160609838497882,0.3557500680962889,0.00012172843970531079
dbs,TabulaMuris_Lung_FACS,0.11455308559826262,3.106239680328417e-05,0.12111891134045788,0.1178685277362547,0.036507259099258484,0.155906063278691,0.12501188472329275,0.4907227585051893,0.7286543583210995,0.04549328724496179,0.0001189804990426894,0.5884113911077502,0.007982654468360578,0.6852744689714246,-0.0006723633701258911,0.11897615812280073,0.1151998795208074,0.5138543257545556,0.15390449805587472,0.5757608562841582,0.27683361437949755,0.0017576260330174596,0.11964641403247996,0.15390449805587472,0.1946235759368394,0.19257709039855075,0.11844224553156794,0.15968109515539505,0.3409822511019293,0.4445331921212468,0.5162143634682694,0.7282997077186584
dbs,TabulaMuris_Mammary_10X,0.21077751972033115,0.000309251988473843,0.4724444124475545,0.09300535866658108,-0.004760169690489724,0.4789555139227432,0.3083089393493977,0.12415280347614208,0.5034763799293994,0.0025703911558712447,-0.00012138108155457492,0.4661412349994138,0.2677420114006102,0.4519106947612279,0.0009629150288197367,0.4542774414890423,0.4534915283241802,0.4261969452548824,0.47902524582679495,0.8688572793773631,0.506459737967278,0.00781770158827817,0.4541337417564997,0.4773792190419797,0.4747938951205167,0.3544341905615205,0.27944392028035714,0.4508735629376199,0.8831761362020665,0.6562539340534697,0.36373797125472,0.4948428176402791
dbs,TabulaMuris_Mammary_FACS,0.037371033974834184,0.001946349259154784,0.06845157568358293,0.0765378826610255,-0.018725528306982268,0.058792516747378586,0.4331412453084652,0.3602992535578936,0.4600869946894585,0.06631204938804408,-0.0004735287888422548,0.8021717305686693,0.6790471080036843,0.4594901857496728,0.7050293177894721,0.059186388946218235,0.0894747699655685,0.3691670170845866,0.05817999967090756,0.7764230450743915,0.08262999353728467,0.0016713535968880858,0.0577674389245793,0.05800589306858665,0.3490021448313566,0.7460546081048103,0.06865629526846885,0.059067960515640186,0.6059097499949762,0.5367459901863724,0.7337104283528704,0.4529490009611163
dbs,TabulaMuris_Marrow_10X,0.1019147758142482,-0.00016901962802990013,0.2377297859214158,0.2384398251382819,0.04346949753477185,0.2383349841032677,0.2401279725376001,0.29308985583269,0.22952599399312826,0.11522196651201808,-0.00016901962802990013,0.1040821015712284,0.17918032756265426,0.4377532851891493,-0.00021453574504759607,0.2383004127919153,0.2383856471982824,0.23257632608693599,0.2383349841032677,0.23497944166550344,0.15927693811281807,-0.0008252182140295322,0.23834417319064435,0.2383349841032677,0.2374871097391127,0.2372148668365448,0.11236189429574987,0.2383004127919153,0.3682677970430593,0.4558701937602659,0.38693083195769,0.2939088522127525
dbs,TabulaMuris_Marrow_FACS,0.02893214289885432,0.0005168312457489084,-0.0006787651346684553,0.0396725676079264,0.000987654233025601,0.03997587669677498,0.12833167527271894,0.2612825664538769,0.15878303166484387,0.04360087942784284,-0.0002583299826418728,0.28028726317117136,0.02434732761267286,0.4681540746659238,0.00020664271642918138,0.2733005738044048,0.19600956783969056,0.226618206244226,0.03997587669677498,0.5538252292733511,0.04691965658948651,0.00014668314265680598,0.13862646154757055,0.03997587669677498,0.031285259540084,0.3955719049414087,0.12896392954977956,0.03476827539581881,0.2699919515648634,0.4364454663858246,0.3320184267333144,0.491266714824649
dbs,TabulaMuris_Muscle_10X,0.3623124913564521,-9.797252668710932e-05,0.2674351652550326,0.21722793782185096,0.003405801645276717,0.2679631267982697,0.5833790919716284,0.00046901145697643816,0.5993509965868072,0.0007041025121664091,-0.0002767647844187188,0.6535554090200668,0.45080691458780897,0.9164468508898655,-0.00012411803660258852,0.6065427142793176,0.4904021219389463,0.6058007720178833,0.2679631267982697,0.7752899556703586,0.7468844691822758,0.00018139514681094087,0.455399917358985,0.2679631267982697,0.5803081339111509,0.6166592690006434,0.029345460992427987,0.5053124455125367,0.7162208844254262,0.6272895787840378,0.33828118562260273,0.5937692031453664
dbs,TabulaMuris_Muscle_FACS,0.022698852854970468,-0.00022314752920060978,0.02444892803352513,0.05905233581669672,0.0021787126456751355,0.04018831994757114,0.20767116728075694,0.30552632353828063,0.6140143767310867,0.036054363216317935,6.257440629912844e-06,0.5904849168059946,0.02621945708278444,0.6099012914016179,0.328606297038932,0.5423472604237287,0.421818501779076,0.05290809774197791,0.04016010465324557,0.6279141915778267,0.054093861637658426,-0.0003491927765581156,0.5426277287087745,0.0404422996689028,0.13485626491820527,0.4902732589595449,0.02416073885424997,0.039564690367471095,0.33066394147954603,0.6024203805905411,0.5709620193016532,0.4076166782663772
dbs,TabulaMuris_Pancreas_FACS,-0.021133575635363253,-0.0007286421948028688,0.24400191161420506,0.2400896157317592,-3.083257932592073e-05,0.24224043203448745,0.1929520142226188,0.4006153938870631,0.2411241505094988,-0.0077927452056349425,-0.0011679792075892606,0.3647228180960759,0.13204066773698914,0.30585434175063475,5.707257046865859e-05,0.24446980868699905,0.2418822404804444,0.319223795758747,0.24224043203448745,0.3771026741438703,0.4111955679628387,-0.004786841623902445,0.24435416835772225,0.24224043203448745,0.16055322761477828,0.275351720173329,0.17641319444263145,0.2380716162541721,0.40963085888600176,0.4223163620629516,0.3904001756750939,0.2326565008908985
dbs,TabulaMuris_Skin_FACS,0.0010156575422261519,0.0012734123081075664,0.0015321821909622055,0.011266134108332536,0.010769530346381955,0.006356289506392,0.008527768765733327,0.32547141797956025,0.7282366672653571,0.01807269281568644,-0.0014084676323462939,0.6336391673135094,-0.0389166811444148,0.7120144104271967,-0.0003158890988095226,0.009174397428192992,0.3921327372279777,0.02355421557896364,0.006036320415369741,0.7575843372962179,0.0612665145087582,0.004336792953972745,-0.040812563078535743,0.006172204117365003,0.7009605983293046,0.0018109541434830733,0.004162034175403289,0.007249536113762361,0.0012846657539152407,0.34968605976813466,0.0759361004394908,0.7337252817138459
dbs,TabulaMuris_Spleen_10X,0.5376293526289918,0.0003375235210289812,0.3293682148962555,0.1725393899625542,-0.0046338475914922345,0.3300670473684925,0.4800972691659776,-0.0024464052528530315,0.5387112739609307,0.01272143884558999,-0.0002800418172038505,0.8720107619546003,0.00015277250807110067,-0.0001068463735031095,0.00016576548465107858,0.0422116253486822,0.6915670598048288,0.24748074869284084,0.10972456277806847,0.9536167181663924,0.0723433400362864,0.0009681239052947784,0.011755567874219835,0.32960107290734203,0.01337235016051956,0.5628207898086429,0.011755567874219835,0.07616807896127954,0.3519165571409191,0.5386982935049222,-0.0002800418172038505,0.4175453071994544
dbs,TabulaMuris_Spleen_FACS,0.1914478455350289,0.001069463850275232,0.024158562517726828,0.04110352314729,0.00592420994725375,0.01802047971389208,0.05801576097825231,0.2340014645537045,0.4046123237071133,0.06747392036585381,0.0019986675940582613,0.8870322394767336,0.3127509312294353,0.04814324386809466,0.0023254884306984427,0.05642663390331736,0.0047670099464454715,0.012259507847708365,0.019795300833790767,0.02479564772344829,0.015092491658934868,-0.0015051356452147793,0.08539012951271031,0.018896481467756927,0.4103660184287341,0.015283389761616334,0.01819612192694521,0.04238933184544417,0.09005699878518457,0.4245305725660576,0.3963302156259113,0.39814691828880494
dbs,TabulaMuris_Thymus_10X,0.003990413066879125,0.02910930227113935,0.030320454835147656,0.002066366409811689,0.031996807134437866,0.030320454835147656,0.05355378561840147,-0.03179654660789583,0.02053754207649984,0.031996807134437866,0.00799576285000113,-0.011732566319580556,0.1091380041899802,-0.0313384919022041,0.0006144690593208598,0.08089373542244865,0.011708179909501423,0.0016464841600948301,0.030320454835147656,0.016045925722212882,0.03660550530867227,0.0007229180446332794,0.08195878168069172,0.02941268437772622,-0.022853118358358945,0.015725223273152716,0.0017854875234789016,0.08089373542244865,0.024999313844464445,0.012139032482563074,0.0105153984735891,0.031657180060174
dbs,TabulaMuris_Thymus_FACS,0.5860360528466472,0.01433755620753466,0.08933240088873294,0.17366058148714034,0.19622961950534695,0.08818797214881928,0.09892300647898727,0.2933838701188699,0.3129753034679538,0.21434061438414734,0.2760757055726409,0.2746831619208152,0.311870467433622,0.270772306313907,0.08533007963764802,0.5934455347173453,0.18420501327492475,0.5649839848783529,0.18158222626467152,0.062296919951381736,0.07699145316951751,0.0034970362022468107,0.5934455347173453,0.1818882473985336,0.17288972967936325,0.3255215388769715,0.5277839996651741,0.5801785402934306,0.31102416343511635,0.22353518289228344,0.6615176439066444,0.2967163239911535
dbs,TabulaMuris_Tongue_10X,0.03681591895021217,-0.0005591949557374269,0.2801242294223151,0.007648351028014977,-0.004997190042730236,0.28144091536217103,0.4934278242794921,0.0743372869274051,0.265225138287396,0.11646141099394393,-0.00041946412923335664,0.4634067152494373,0.16859804732749112,0.0017562150027206275,0.00015448822229841914,0.4566277422520997,0.32915115227717884,0.013924056385812013,0.28034077779204697,0.207657508533346,0.3496050404777291,0.006582580115475761,0.4532116258861953,0.2806791102789002,0.037389694604698584,0.2664189258150502,0.012392365822610359,0.2869500390228451,0.17883357633071806,0.182779793380445,0.0416569982589673,0.17291292707785014
dbs,TabulaMuris_Tongue_FACS,0.0500377588971618,0.005052934061028075,0.0044716805444092395,0.25025376264491617,0.002422501731934843,0.005954962534441103,0.4205905940889666,0.032718816342408225,0.25622926499669146,-2.556404560843408e-05,0.003003237241626841,0.2780333520941061,-0.009762664439532907,0.016207344089205534,-5.739098821427997e-05,0.003353746480981381,0.21257451043079148,0.0061406694986971926,0.005954962534441103,0.20556240705263,0.004748651063025032,-0.002672787864300756,0.25578088068283633,0.005954962534441103,0.006000025278283165,0.014979081181690562,0.2329931543402496,0.0030511740387741343,0.013675505279999087,0.08783858205261247,0.08505541260442344,0.26520185873465285
dbs,TabulaMuris_Trachea_FACS,-0.0025412232294944807,-0.00011554781956885524,0.05721969862046655,0.06790595841391261,0.01804809518073313,0.07324543707492487,0.15904317251536648,-0.002632740581920367,-0.0008441681861328205,0.04160747160914744,0.0016070662897847052,0.29462656492097505,0.02394377635330407,0.3243585376550132,0.0010163911192774071,0.05934593912460519,0.2972832669634416,0.2696397243666479,0.07324543707492487,0.07041038201033642,0.21315758797703704,0.002606665500325855,-0.03722647359524745,0.07482579468199617,0.05259776331953071,0.18980874690494173,-0.0027427752487805012,0.07324543707492487,0.10601289066524767,0.09405984188899874,0.18257042160822645,0.21446640473460468
dbs,baron-human,0.3273324466956633,5.406617469165788e-05,0.25412660161831985,0.1588706438642686,0.014335667046274468,0.2515788230921239,0.2276929226098761,0.4670567357741346,0.5695027617719128,0.0975733021120006,3.844471570233119e-05,0.7535580779008946,0.6139079957761938,0.5505085451017686,-2.434154269261993e-05,0.2198283445620233,0.22008629494045048,0.7819625372287758,0.2515788230921239,0.5410430205470745,0.7683779528723129,0.001780903193929834,0.2198283445620233,0.251861034775829,0.33073735472731386,0.6482750721190595,0.21894100498152416,0.2206028424301668,0.853468026518624,0.6339406895913345,0.7108127688937319,0.3657997169421629
dbs,baron-mouse,0.2794114631520682,0.008647804730748308,0.5567465352257401,0.645471493420284,-0.11895824959142093,0.5532724667206532,0.6229989609949897,0.7405897329382317,0.7919864460523781,0.0004183982951388205,-0.0011580508594262974,0.42805535114268384,0.6408476912005375,0.2867318263332401,0.5194446319546038,0.5413009599034538,0.5418423455618876,0.7697083537088727,0.5532724667206532,0.3738152230425454,0.6058707981110361,-0.005493118415044365,0.5399827720324684,0.5532724667206532,0.6133272332433827,0.6524767253926333,0.14914403131800594,0.5407712574376785,0.8172496978884334,0.2536185016793593,0.2010647630737032,0.2648845587627371
dbs,biase,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
dbs,campbell,0.0046210379765222855,0.007485629734316681,0.0004173112751393953,0.017967138829622274,0.0006569307342710548,0.0006379193485152741,0.003868739186708993,0.0793922179665833,0.03319601290120164,0.0001032988462306118,-1.3569602302408553e-05,0.014897432595592997,-0.0002179857346863335,-0.00010359086135505774,2.643285651920033e-05,-0.000841099177910742,-0.0007159262583930152,0.008301258315290376,0.0006523697879925696,0.02430260507292956,0.012181191465850364,-5.40216207069002e-05,-0.0007900288050808013,0.0006678547631588153,0.0013417399275255301,,-0.00010835625914622214,-0.0004979688302220764,0.1313311565024807,0.007611448295827639,0.08974555112241554,0.008999430968149242
dbs,chen,0.10184502994262944,0.744443164505412,0.1821306161440441,0.15759874827873704,-0.06505448113834167,0.1821306161440441,0.0394525097507806,0.8129947948339723,0.5568779097966889,-2.285175430796413e-05,6.766951647744583e-05,0.5566946843672637,0.03431301556618187,0.3223621168321026,-3.441460385064682e-05,0.18079970636533946,0.18197187093450212,0.5706065375938268,0.1821306161440441,0.3806745808452007,0.4040154118368025,0.0022570821958396484,0.18079970636533946,0.1821306161440441,0.033122608816451946,0.5559351942571505,0.17896236668587212,0.18079970636533946,0.6057242083886747,0.4265838199469205,0.3758941512387711,0.7584569223835438
dbs,darmanis,0.00890140486966683,-0.002182070098011852,0.002673091327818322,0.01801947165488237,0.0006407093494132305,0.2486241015617393,0.12220483486956107,0.02775002967139386,0.022507970041364848,0.1294533870927588,0.004327638648450468,0.3244822482301249,0.05433438326801502,0.0153292425143176,-0.0004325888151393809,0.03309140891209044,0.03302483227940592,0.012412188540658906,0.2476426417205222,0.6626646022057917,0.023852252093106242,-0.002508557266287248,0.06589059689217629,0.2641859534690251,0.06934150564631082,0.17121590622300892,0.017660551003101738,0.14576841333346147,0.03565448371093912,0.2424190824402825,0.6160203608751684,0.00018177924515220704
dbs,deng-reads,0.3341881730651368,0.4451952818745269,0.8695138576657978,0.01963574901308272,0.3329561117988134,0.8695138576657978,0.11321525225809735,0.16453498284042925,0.8710165771552512,0.2695082771161164,0.06586130293763393,0.3036329500583511,0.8655416426870003,0.3336177824215884,-0.0030620902394123987,0.8751908390736632,0.5782022804839536,0.03280078968952786,0.8695138576657978,0.8751908390736632,0.8369674451199458,0.01706975159412078,-0.0013279684051514635,0.7887557031862881,0.3838861158609203,0.8297768163031145,0.030723697348756563,0.6195713517901053,0.8751908390736632,0.4554403739673922,0.1846073229968347,0.8068948301782011
dbs,deng-rpkms,0.11197348704485437,-0.004290780889332058,-0.008017083957837606,0.2329472233000968,-0.03829280484961209,0.8783905902009341,0.33000458979507274,0.22060056592065336,0.8710165771552512,-0.008017083957837606,0.0017718656314591886,0.6693704879607048,0.8235857503475785,0.7954403022608537,-0.0030620902394123987,-0.011990575628828588,-0.008017083957837606,0.7964202242730196,0.8783905902009341,0.8923434720465517,0.8072153363074643,-0.011156140743280177,-0.008017083957837606,0.8783905902009341,0.8695138576657978,0.8137818690809376,0.5236404516949011,0.7413637816233051,0.8569655050616344,0.4370497697981072,0.18128396907327074,-0.0013279684051514635
dbs,fan,0.01634434365907924,-0.0042991697023399295,0.04773389883471523,0.0022248844771521475,-0.0066935949221004105,0.018228401024822545,0.056709658363690074,,0.06408712498036546,-0.002330498233044725,0.006130377445913709,0.15120247220474414,-0.04663213672519563,0.042630698040760064,0.007861719885843508,0.07266884763545559,-0.001803184814259779,0.03987677562895773,0.016372166667748194,0.009779790620590069,0.021997435719959525,-0.006106340646107125,0.0604036742946842,0.016372166667748194,0.05472799623016912,0.056709658363690074,0.03142396646000811,-0.001803184814259779,0.03142396646000811,0.02976339770922162,0.4196540728572809,
dbs,goolam,0.10080083370874676,0.38104866923971786,0.03874399206829627,0.02941077407186018,0.03452379811932221,0.056073113014593216,0.06906025521207555,,0.0669599575931312,0.16167542037977198,0.06350552000691674,0.04133650096429144,0.18818591855341235,0.8830845255383648,-0.016146318056508045,0.8830845255383648,0.0345943373365345,0.02223475876988493,0.04819353633043775,0.8830845255383648,0.01931327907449237,-0.00021082432310333185,0.8830845255383648,0.04331998818931505,0.029507478028188774,0.8830845255383648,0.027152584626390724,0.8918800755709863,0.8830845255383648,,0.130076824015276,0.06686635029622884
dbs,klein,0.09629897353222512,0.8971323431088571,0.4890124764128535,0.11624289770565913,0.056640830996575964,0.4890124764128535,0.8012110814365503,0.4706218093515536,0.7811348255749107,-0.00012940788021274498,-0.00015873281050486092,0.8493491077268979,0.3466092577366746,0.36641115679920455,0.8130904397596079,0.4737539905632697,0.6486465657561371,0.022812168713877902,0.4890124764128535,0.5718297839777338,0.5859107765031879,0.004624237367635139,0.4741441555023732,0.4890124764128535,-7.18161961965581e-05,0.7966869912630742,0.020358745913439454,0.4783711038672317,0.8175015041934076,0.2011458690096671,0.1965319810244837,0.8357959987117219
dbs,lake,0.016322027409833476,0.0003907082366675855,0.012117973268032527,0.01138062786152796,-0.004885818558669995,0.010769026258319572,0.1677061560694008,0.3247485564858449,0.13469723103559056,0.0016969647589700507,-0.006072037243114664,0.31124900155323393,0.2167887872048969,0.000980619116333279,4.093971770227921e-05,0.015874376386675798,0.009605104476463363,0.07003455799079274,0.012562988790810522,0.4692830865730079,0.2847902930913941,0.0014797587980404866,0.3792646312186513,0.012296690942578641,0.021827606277365883,0.0038444474338628033,0.10687778954746907,0.010848418453011,0.4139580655439137,,0.26628527078153585,
dbs,li,0.2833828000080331,0.001709244632464272,0.0015516190130714382,0.06797297938303573,0.0005269752745502657,0.08779961171000868,0.4729809413857629,0.8190472816725032,0.3958905588424978,0.00881466848369392,-0.0010475992732443572,0.33246823930222,0.6409334504775455,0.6533349598787743,0.0006350956077909173,6.95287432706856e-05,0.017920315377167487,0.040109817622539935,0.08419918337292104,0.8062441328617486,0.2459683681450681,0.0016595004093037241,0.005337325828115002,0.09035638153492932,0.5553181855805418,0.4398542888528112,0.00693254387550135,0.008493203911930477,0.7182928320805139,0.8797508303410898,0.567334201821704,0.8446418403985573
dbs,manno_human,0.04617299214620819,0.11938830061263435,0.0003927534444257445,0.04667324583630728,0.00048711672580684806,0.05139179495348408,0.0588744379285343,0.11796070703053428,0.09171541275961384,-0.00017789753511438623,5.980139184696386e-05,0.09845947758110883,0.030509994490337488,-9.661271504147905e-05,1.6531701334484562e-05,0.07469873951532881,0.09033066193762612,0.05995864347995233,0.051524346675953216,0.08782795322061536,0.1057564214523708,0.0001456008932664277,0.0003052765887424938,0.05127404485073105,0.06754611477952689,0.05143374780443634,0.04210680639931474,0.0505572864380936,0.034052044300559504,0.2126680089881716,0.12117324750989225,0.07252310782187506
dbs,manno_mouse,0.010908039950719177,-0.0001682540292006763,0.015827543140222774,0.009463305556117902,-0.0017745622989086465,0.015901381243501204,0.043816745264224924,0.00037521829037867203,0.1062585305387877,0.0002778126589091204,-0.0004893666553965697,0.06512589417408753,0.02935672503198412,0.09430257549024253,-0.00022421456051496808,0.027134490097819968,0.031340979570508645,0.009233002456768757,0.015901381243501204,0.10002363924786108,0.14159759028801924,-0.0005046710980671278,0.0003166059004435432,0.01570430938235201,0.0003166059004435432,0.059077937017447374,0.006360619563172967,0.014635683925541085,0.1248842307255957,0.15554647737434613,0.15788543307129688,0.08767908794881492
dbs,marques,0.05632490585902535,3.951874800620157e-06,0.1239846840675702,0.012616473501640028,-0.0062870317958124075,0.13595605151700355,0.12009289228089814,0.08837078730586767,0.08762909779853231,-0.006095094447741082,-6.844114115148489e-05,0.08996528091134634,0.05270254986268323,-0.00022091441729431803,9.911676371636978e-06,0.08547890849514353,0.059342523161714025,0.022765820002460645,0.13601058270281752,0.1963579552617056,0.05483937320650367,-0.0003008163180904669,0.028507031807325563,0.13769957910685146,0.13283854704765174,0.06830338603848088,0.009364907810384062,0.13054703275373494,0.14148376025606374,0.1965947624533825,0.15112831502702392,0.12305039878664642
dbs,muraro,0.4431641518295937,0.00030752205920518683,0.4107023943625693,0.10507344012283802,0.4110558711139365,0.4191675433540269,0.5976495043176476,0.7380998440299301,0.5262832100033566,0.055710692124325986,0.00502994253680989,0.7520793781761679,0.003976690578253628,0.30379619265677504,0.0005507064957759509,0.4303261256811485,0.4359463092815652,0.13598275770634893,0.4191675433540269,0.7419326189578143,0.3268567319482488,0.0052475639677515935,0.4308818654542621,0.42127731339729824,0.41091433376222797,0.4759113342814931,0.14513183185797446,0.38668098192455536,0.3110715450096441,0.3003160697178513,0.4593784417072488,
