dataset,count_type,method,dimensions,seconds,memory
TabulaMuris_Thymus_FACS,logcounts,umap,96,39.06307649612427,798960
TabulaMuris_Thymus_FACS,logcounts,phate,8,259.8638005256653,1116448
TabulaMuris_Thymus_FACS,logcounts,phate,2,16.485559463500977,1109628
TabulaMuris_Thymus_FACS,logcounts,phate,4,62.985875844955444,1114464
TabulaMuris_Thymus_FACS,logcounts,phate,16,262.4364001750946,1115552
TabulaMuris_Thymus_FACS,logcounts,phate,32,271.0999140739441,1108240
TabulaMuris_Thymus_FACS,logcounts,phate,48,279.4876103401184,1109236
TabulaMuris_Thymus_FACS,logcounts,phate,96,306.9803159236908,1116144
TabulaMuris_Thymus_FACS,logcounts,fica,8,11.637805938720703,1378792
TabulaMuris_Thymus_FACS,logcounts,fica,2,11.3197762966156,1381332
TabulaMuris_Thymus_FACS,logcounts,fica,4,11.32545804977417,1378708
TabulaMuris_Thymus_FACS,logcounts,fica,16,11.77299427986145,1378584
TabulaMuris_Thymus_FACS,logcounts,fica,32,12.563085794448853,1378500
TabulaMuris_Thymus_FACS,logcounts,fica,48,13.09106969833374,1381340
TabulaMuris_Thymus_FACS,logcounts,fica,96,16.31811833381653,1377960
TabulaMuris_Thymus_FACS,logcounts,isomap,8,36.266321897506714,1055044
TabulaMuris_Thymus_FACS,logcounts,isomap,2,36.321797609329224,1054968
TabulaMuris_Thymus_FACS,logcounts,isomap,4,36.63005757331848,1054888
TabulaMuris_Thymus_FACS,logcounts,isomap,16,36.73229956626892,1055064
TabulaMuris_Thymus_FACS,logcounts,isomap,32,37.27492594718933,1055124
TabulaMuris_Thymus_FACS,logcounts,isomap,48,37.506813764572144,1055080
TabulaMuris_Thymus_FACS,logcounts,isomap,96,36.79841208457947,1054864
TabulaMuris_Thymus_FACS,logcounts,tsvd,8,1.5264005661010742,858476
TabulaMuris_Thymus_FACS,logcounts,tsvd,2,1.6539132595062256,843464
TabulaMuris_Thymus_FACS,logcounts,tsvd,4,1.364107608795166,858912
TabulaMuris_Thymus_FACS,logcounts,tsvd,16,1.8036587238311768,864104
TabulaMuris_Thymus_FACS,logcounts,tsvd,32,2.0245964527130127,863420
TabulaMuris_Thymus_FACS,logcounts,tsvd,48,2.9808712005615234,850548
TabulaMuris_Thymus_FACS,logcounts,tsvd,96,3.970836877822876,868296
TabulaMuris_Thymus_FACS,logcounts,vpac,8,313.6597692966461,9521380
TabulaMuris_Thymus_FACS,logcounts,vpac,2,283.6800208091736,9514764
TabulaMuris_Thymus_FACS,logcounts,vpac,4,288.2365562915802,9518140
TabulaMuris_Thymus_FACS,logcounts,vpac,16,397.3143141269684,9536076
TabulaMuris_Thymus_FACS,logcounts,vpac,32,651.3077893257141,9597684
TabulaMuris_Thymus_FACS,logcounts,vpac,48,1004.973406791687,9710848
TabulaMuris_Thymus_FACS,logcounts,vpac,96,3087.2416632175446,9726616
TabulaMuris_Thymus_FACS,logcounts,kpca-rbf,8,3.47220778465271,1067476
TabulaMuris_Thymus_FACS,logcounts,kpca-rbf,2,3.5392189025878906,1058136
TabulaMuris_Thymus_FACS,logcounts,kpca-rbf,4,3.3919527530670166,1067288
TabulaMuris_Thymus_FACS,logcounts,kpca-rbf,16,3.55092716217041,1066460
TabulaMuris_Thymus_FACS,logcounts,kpca-rbf,32,3.5854122638702393,1058344
TabulaMuris_Thymus_FACS,logcounts,kpca-rbf,48,3.4721391201019287,1069488
TabulaMuris_Thymus_FACS,logcounts,kpca-rbf,96,3.5388128757476807,1068520
TabulaMuris_Thymus_FACS,logcounts,mctsne,8,1916.1552774906158,833528
TabulaMuris_Thymus_FACS,logcounts,mctsne,2,39.863882541656494,686184
TabulaMuris_Thymus_FACS,logcounts,mctsne,4,62.92969799041748,688148
TabulaMuris_Thymus_FACS,logcounts,mctsne,16,,52380916
TabulaMuris_Thymus_FACS,logcounts,mctsne,32,66.65448999404907,686680
TabulaMuris_Thymus_FACS,logcounts,mctsne,48,83.86893510818481,769736
TabulaMuris_Thymus_FACS,logcounts,mctsne,96,108.990065574646,690896
TabulaMuris_Thymus_FACS,logcounts,nmf,8,21.53084397315979,1120300
TabulaMuris_Thymus_FACS,logcounts,nmf,2,19.39871907234192,1120388
TabulaMuris_Thymus_FACS,logcounts,nmf,4,14.141346454620361,1123748
TabulaMuris_Thymus_FACS,logcounts,nmf,16,25.374523639678955,1130264
TabulaMuris_Thymus_FACS,logcounts,nmf,32,36.67060732841492,1116488
TabulaMuris_Thymus_FACS,logcounts,nmf,48,52.861987352371216,1124272
TabulaMuris_Thymus_FACS,logcounts,nmf,96,129.9254298210144,1137040
TabulaMuris_Thymus_FACS,logcounts,srp,8,0.10336089134216309,798564
TabulaMuris_Thymus_FACS,logcounts,srp,2,0.07762503623962402,798264
TabulaMuris_Thymus_FACS,logcounts,srp,4,0.08624005317687988,798264
TabulaMuris_Thymus_FACS,logcounts,srp,16,0.09452128410339355,798432
TabulaMuris_Thymus_FACS,logcounts,srp,32,0.21010279655456543,798172
TabulaMuris_Thymus_FACS,logcounts,srp,48,0.26590967178344727,798276
TabulaMuris_Thymus_FACS,logcounts,srp,96,0.47505974769592285,798600
TabulaMuris_Thymus_FACS,logcounts,snmf,8,61.030174255371094,881092
TabulaMuris_Thymus_FACS,logcounts,snmf,2,18.019219398498535,855272
TabulaMuris_Thymus_FACS,logcounts,snmf,4,27.51586365699768,876484
TabulaMuris_Thymus_FACS,logcounts,snmf,16,416.83303689956665,904004
TabulaMuris_Thymus_FACS,logcounts,snmf,32,1972.0181176662445,943652
TabulaMuris_Thymus_FACS,logcounts,snmf,48,5107.892102718353,987132
TabulaMuris_Thymus_FACS,logcounts,snmf,96,29182.839285850525,1114976
TabulaMuris_Thymus_FACS,logcounts,psmf,8,3241.6338851451874,1509504
TabulaMuris_Thymus_FACS,logcounts,psmf,2,1586.6091167926788,1457704
TabulaMuris_Thymus_FACS,logcounts,psmf,4,1876.439397573471,1491732
TabulaMuris_Thymus_FACS,logcounts,psmf,16,4231.597538471222,1525412
TabulaMuris_Thymus_FACS,logcounts,psmf,32,15029.609941244125,1597096
TabulaMuris_Thymus_FACS,logcounts,psmf,48,26448.2297539711,1667332
TabulaMuris_Thymus_FACS,logcounts,psmf,96,68474.06656622887,2487888
TabulaMuris_Thymus_FACS,logcounts,kpca-pol,8,3.447888135910034,1064704
TabulaMuris_Thymus_FACS,logcounts,kpca-pol,2,3.3294055461883545,1069492
TabulaMuris_Thymus_FACS,logcounts,kpca-pol,4,3.4119136333465576,1070060
TabulaMuris_Thymus_FACS,logcounts,kpca-pol,16,3.6369900703430176,1069548
TabulaMuris_Thymus_FACS,logcounts,kpca-pol,32,3.761852502822876,1067748
TabulaMuris_Thymus_FACS,logcounts,kpca-pol,48,3.4807357788085938,1071396
TabulaMuris_Thymus_FACS,logcounts,kpca-pol,96,7.62391471862793,1068196
TabulaMuris_Thymus_FACS,logcounts,ivis,8,964.0111246109009,2110428
TabulaMuris_Thymus_FACS,logcounts,ivis,2,693.8651642799377,2028576
TabulaMuris_Thymus_FACS,logcounts,ivis,4,553.9786419868469,2061616
TabulaMuris_Thymus_FACS,logcounts,ivis,16,727.9767322540283,1974028
TabulaMuris_Thymus_FACS,logcounts,ivis,32,841.7418406009674,2110868
TabulaMuris_Thymus_FACS,logcounts,ivis,48,1222.2208232879639,2132160
TabulaMuris_Thymus_FACS,logcounts,ivis,96,861.7098450660706,2121240
TabulaMuris_Thymus_FACS,logcounts,spectral,8,45.634222984313965,941368
TabulaMuris_Thymus_FACS,logcounts,spectral,2,45.32846212387085,942804
TabulaMuris_Thymus_FACS,logcounts,spectral,4,66.75843572616577,941440
TabulaMuris_Thymus_FACS,logcounts,spectral,16,67.09595441818237,943156
TabulaMuris_Thymus_FACS,logcounts,spectral,32,46.40160655975342,941292
TabulaMuris_Thymus_FACS,logcounts,spectral,48,46.66859269142151,941472
TabulaMuris_Thymus_FACS,logcounts,spectral,96,68.58272385597229,943168
TabulaMuris_Thymus_FACS,logcounts,nmf2,8,17.887436866760254,1092776
TabulaMuris_Thymus_FACS,logcounts,nmf2,2,17.59541416168213,1081384
TabulaMuris_Thymus_FACS,logcounts,nmf2,4,17.382569551467896,1082740
TabulaMuris_Thymus_FACS,logcounts,nmf2,16,18.081037998199463,1100740
TabulaMuris_Thymus_FACS,logcounts,nmf2,32,21.573243856430054,1107164
TabulaMuris_Thymus_FACS,logcounts,nmf2,48,23.712793827056885,1124336
TabulaMuris_Thymus_FACS,logcounts,nmf2,96,68.70404005050659,1152276
TabulaMuris_Thymus_FACS,logcounts,icm,8,39.0426459312439,1333052
TabulaMuris_Thymus_FACS,logcounts,icm,2,26.98738384246826,1320500
TabulaMuris_Thymus_FACS,logcounts,icm,4,30.05867052078247,1323652
TabulaMuris_Thymus_FACS,logcounts,icm,16,65.77389001846313,1336364
TabulaMuris_Thymus_FACS,logcounts,icm,32,159.5137312412262,1351796
TabulaMuris_Thymus_FACS,logcounts,icm,48,292.63913774490356,1375124
TabulaMuris_Thymus_FACS,logcounts,icm,96,901.0129520893097,1418256
TabulaMuris_Thymus_FACS,logcounts,pca,8,2.036515951156616,1085084
TabulaMuris_Thymus_FACS,logcounts,pca,2,1.925781011581421,1093308
TabulaMuris_Thymus_FACS,logcounts,pca,4,1.9004325866699219,1100996
TabulaMuris_Thymus_FACS,logcounts,pca,16,2.4211857318878174,1094864
TabulaMuris_Thymus_FACS,logcounts,pca,32,2.7449071407318115,1099068
TabulaMuris_Thymus_FACS,logcounts,pca,48,3.3360044956207275,1110056
TabulaMuris_Thymus_FACS,logcounts,pca,96,5.166874408721924,1114380
TabulaMuris_Thymus_FACS,logcounts,saucie,8,45.994510889053345,1760688
TabulaMuris_Thymus_FACS,logcounts,saucie,2,40.945637941360474,1760276
TabulaMuris_Thymus_FACS,logcounts,saucie,4,57.74582099914551,1780716
TabulaMuris_Thymus_FACS,logcounts,saucie,16,119.78726363182068,1760060
TabulaMuris_Thymus_FACS,logcounts,saucie,32,42.51970291137695,1760172
TabulaMuris_Thymus_FACS,logcounts,saucie,48,217.0613272190094,1760172
TabulaMuris_Thymus_FACS,logcounts,saucie,96,332.15259766578674,1760932
TabulaMuris_Thymus_FACS,logcounts,spca,8,2451.972939014435,1379268
TabulaMuris_Thymus_FACS,logcounts,spca,2,1450.4704310894012,1379104
TabulaMuris_Thymus_FACS,logcounts,spca,4,4027.6699471473694,1379680
TabulaMuris_Thymus_FACS,logcounts,spca,16,6077.492197751999,1379388
TabulaMuris_Thymus_FACS,logcounts,spca,32,20276.213350772858,1379164
TabulaMuris_Thymus_FACS,logcounts,spca,48,29233.93833422661,1378544
TabulaMuris_Thymus_FACS,logcounts,spca,96,53782.89059472084,1583668
TabulaMuris_Thymus_FACS,logcounts,spca-batch,8,262.90721106529236,1101036
TabulaMuris_Thymus_FACS,logcounts,spca-batch,2,248.96898341178894,1106368
TabulaMuris_Thymus_FACS,logcounts,spca-batch,4,238.85180282592773,1107924
TabulaMuris_Thymus_FACS,logcounts,spca-batch,16,274.6435444355011,1125200
TabulaMuris_Thymus_FACS,logcounts,spca-batch,32,243.5987904071808,1136100
TabulaMuris_Thymus_FACS,logcounts,spca-batch,48,287.8635804653168,1130892
TabulaMuris_Thymus_FACS,logcounts,spca-batch,96,279.14076566696167,1179480
TabulaMuris_Thymus_FACS,logcounts,nsnmf,8,84.22906804084778,1592480
TabulaMuris_Thymus_FACS,logcounts,nsnmf,2,83.61803555488586,1588104
TabulaMuris_Thymus_FACS,logcounts,nsnmf,4,83.58491158485413,1587308
TabulaMuris_Thymus_FACS,logcounts,nsnmf,16,84.15671110153198,1599960
TabulaMuris_Thymus_FACS,logcounts,nsnmf,32,86.4704282283783,1614064
TabulaMuris_Thymus_FACS,logcounts,nsnmf,48,89.61882448196411,1636548
TabulaMuris_Thymus_FACS,logcounts,nsnmf,96,100.47246789932251,1676040
TabulaMuris_Thymus_FACS,logcounts,lsnmf,8,1.4804162979125977,853112
TabulaMuris_Thymus_FACS,logcounts,lsnmf,2,1.6211590766906738,841816
TabulaMuris_Thymus_FACS,logcounts,lsnmf,4,4.150780916213989,845072
TabulaMuris_Thymus_FACS,logcounts,lsnmf,16,1.6332569122314453,870076
TabulaMuris_Thymus_FACS,logcounts,lsnmf,32,6.164456129074097,905764
TabulaMuris_Thymus_FACS,logcounts,lsnmf,48,3.4730453491210938,932224
TabulaMuris_Thymus_FACS,logcounts,lsnmf,96,4.157990455627441,950876
TabulaMuris_Thymus_FACS,logcounts,bd,8,16.18647003173828,1326832
TabulaMuris_Thymus_FACS,logcounts,bd,2,13.196451902389526,1325712
TabulaMuris_Thymus_FACS,logcounts,bd,4,14.346741437911987,1321060
TabulaMuris_Thymus_FACS,logcounts,bd,16,23.314626932144165,1333072
TabulaMuris_Thymus_FACS,logcounts,bd,32,40.29950261116028,1344708
TabulaMuris_Thymus_FACS,logcounts,bd,48,64.08786416053772,1357148
TabulaMuris_Thymus_FACS,logcounts,bd,96,164.84635162353516,1393164
TabulaMuris_Thymus_FACS,logcounts,fa,8,18.96661400794983,1106420
TabulaMuris_Thymus_FACS,logcounts,fa,2,6.897781848907471,1092980
TabulaMuris_Thymus_FACS,logcounts,fa,4,13.863276720046997,1102216
TabulaMuris_Thymus_FACS,logcounts,fa,16,26.066792011260986,1110620
TabulaMuris_Thymus_FACS,logcounts,fa,32,41.668108224868774,1125508
TabulaMuris_Thymus_FACS,logcounts,fa,48,39.15039110183716,1139280
TabulaMuris_Thymus_FACS,logcounts,fa,96,83.7030143737793,1178264
TabulaMuris_Mammary_10X,counts,zifa,8,26223.329964637756,16105132
TabulaMuris_Mammary_10X,counts,zifa,2,18152.04703950882,7912492
TabulaMuris_Mammary_10X,counts,zifa,4,25881.099400758743,10267868
TabulaMuris_Mammary_10X,counts,zifa,16,18122.523524045944,30172208
TabulaMuris_Mammary_10X,counts,zifa,32,38424.54352927208,58259800
TabulaMuris_Mammary_10X,counts,zifa,48,,72615492
TabulaMuris_Mammary_10X,counts,zifa,96,,57988960
TabulaMuris_Mammary_10X,counts,vasc,8,3594.0020360946655,4892392
TabulaMuris_Mammary_10X,counts,vasc,2,3630.7643823623657,4822952
TabulaMuris_Mammary_10X,counts,vasc,4,3545.2273116111755,4839332
TabulaMuris_Mammary_10X,counts,vasc,16,3530.007173538208,4978808
TabulaMuris_Mammary_10X,counts,vasc,32,3584.267183303833,5117532
TabulaMuris_Mammary_10X,counts,vasc,48,3567.233967781067,5299932
TabulaMuris_Mammary_10X,counts,vasc,96,3560.789683818817,5887392
TabulaMuris_Mammary_10X,counts,sepnmf,8,,1531972
TabulaMuris_Mammary_10X,counts,sepnmf,2,,1532120
TabulaMuris_Mammary_10X,counts,sepnmf,4,,1531976
TabulaMuris_Mammary_10X,counts,sepnmf,16,,1531968
TabulaMuris_Mammary_10X,counts,sepnmf,32,,1531972
TabulaMuris_Mammary_10X,counts,sepnmf,48,,1531976
TabulaMuris_Mammary_10X,counts,sepnmf,96,,1531968
TabulaMuris_Mammary_10X,counts,lle,8,240.18930673599243,4465028
TabulaMuris_Mammary_10X,counts,lle,2,249.99680018424988,4465120
TabulaMuris_Mammary_10X,counts,lle,4,262.76237654685974,4464952
TabulaMuris_Mammary_10X,counts,lle,16,263.17543268203735,4464952
TabulaMuris_Mammary_10X,counts,lle,32,253.02501106262207,4465084
TabulaMuris_Mammary_10X,counts,lle,48,262.15636563301086,4464972
TabulaMuris_Mammary_10X,counts,lle,96,275.6332015991211,4464940
TabulaMuris_Mammary_10X,counts,kpca-cos,8,18.41429305076599,4725596
TabulaMuris_Mammary_10X,counts,kpca-cos,2,18.041966199874878,4719200
TabulaMuris_Mammary_10X,counts,kpca-cos,4,23.964415788650513,4717916
TabulaMuris_Mammary_10X,counts,kpca-cos,16,27.851602792739868,4725624
TabulaMuris_Mammary_10X,counts,kpca-cos,32,28.0329270362854,4725692
TabulaMuris_Mammary_10X,counts,kpca-cos,48,29.07052755355835,4717764
TabulaMuris_Mammary_10X,counts,kpca-cos,96,28.40592360496521,4725740
TabulaMuris_Mammary_10X,counts,grp,8,0.29720163345336914,1532568
TabulaMuris_Mammary_10X,counts,grp,2,0.30558228492736816,1532552
TabulaMuris_Mammary_10X,counts,grp,4,0.23057270050048828,1532480
TabulaMuris_Mammary_10X,counts,grp,16,0.2659306526184082,1532360
TabulaMuris_Mammary_10X,counts,grp,32,0.3257114887237549,1532632
TabulaMuris_Mammary_10X,counts,grp,48,0.388775110244751,1532492
TabulaMuris_Mammary_10X,counts,grp,96,0.640716552734375,1532556
TabulaMuris_Mammary_10X,counts,pmf,8,521.9449875354767,5171292
TabulaMuris_Mammary_10X,counts,pmf,2,164.65500593185425,5165908
TabulaMuris_Mammary_10X,counts,pmf,4,327.28215050697327,5166044
TabulaMuris_Mammary_10X,counts,pmf,16,951.5976598262787,5178592
TabulaMuris_Mammary_10X,counts,pmf,32,1821.1665852069855,5189616
TabulaMuris_Mammary_10X,counts,pmf,48,3035.780255317688,5199336
TabulaMuris_Mammary_10X,counts,pmf,96,5301.290117740631,5238808
TabulaMuris_Mammary_10X,counts,ipca,8,118.0053322315216,3544192
TabulaMuris_Mammary_10X,counts,ipca,2,117.05586886405945,3545036
TabulaMuris_Mammary_10X,counts,ipca,4,119.32718515396118,3541016
TabulaMuris_Mammary_10X,counts,ipca,16,153.45392417907715,3544068
TabulaMuris_Mammary_10X,counts,ipca,32,118.07257032394409,3541148
TabulaMuris_Mammary_10X,counts,ipca,48,118.51543736457825,3541164
TabulaMuris_Mammary_10X,counts,ipca,96,116.64916253089905,3544108
TabulaMuris_Mammary_10X,counts,lda,8,328.45296239852905,1412948
TabulaMuris_Mammary_10X,counts,lda,2,314.5731711387634,1413016
TabulaMuris_Mammary_10X,counts,lda,4,281.08119463920593,1413012
TabulaMuris_Mammary_10X,counts,lda,16,407.005606174469,1412880
TabulaMuris_Mammary_10X,counts,lda,32,637.2734959125519,1413004
TabulaMuris_Mammary_10X,counts,lda,48,765.8756430149078,1412816
TabulaMuris_Mammary_10X,counts,lda,96,1382.1659426689148,1413016
TabulaMuris_Mammary_10X,counts,kpca-sig,8,17.084277629852295,2309572
TabulaMuris_Mammary_10X,counts,kpca-sig,2,17.054388999938965,2312132
TabulaMuris_Mammary_10X,counts,kpca-sig,4,17.2969229221344,2306444
TabulaMuris_Mammary_10X,counts,kpca-sig,16,26.96025276184082,2311908
TabulaMuris_Mammary_10X,counts,kpca-sig,32,33.51969814300537,2309184
TabulaMuris_Mammary_10X,counts,kpca-sig,48,26.845115900039673,2311412
TabulaMuris_Mammary_10X,counts,kpca-sig,96,34.1511447429657,2305532
TabulaMuris_Mammary_10X,counts,umap,8,48.75719499588013,1765588
TabulaMuris_Mammary_10X,counts,umap,2,44.81526255607605,1768528
TabulaMuris_Mammary_10X,counts,umap,4,49.0638108253479,1470124
TabulaMuris_Mammary_10X,counts,umap,16,57.61857557296753,1467856
TabulaMuris_Mammary_10X,counts,umap,32,68.69676923751831,1776164
TabulaMuris_Mammary_10X,counts,umap,48,78.45004415512085,1464972
TabulaMuris_Mammary_10X,counts,umap,96,118.50333523750305,1472308
TabulaMuris_Mammary_10X,counts,phate,8,440.4509506225586,2219448
TabulaMuris_Mammary_10X,counts,phate,2,116.49287962913513,2219232
TabulaMuris_Mammary_10X,counts,phate,4,270.6511867046356,2219180
TabulaMuris_Mammary_10X,counts,phate,16,453.9945321083069,2222112
TabulaMuris_Mammary_10X,counts,phate,32,467.9662251472473,2211280
TabulaMuris_Mammary_10X,counts,phate,48,471.01296973228455,2221372
TabulaMuris_Mammary_10X,counts,phate,96,516.0734174251556,2222100
TabulaMuris_Mammary_10X,counts,fica,8,126.54609155654907,3323004
TabulaMuris_Mammary_10X,counts,fica,2,154.69355034828186,3311380
TabulaMuris_Mammary_10X,counts,fica,4,153.1474769115448,3311500
TabulaMuris_Mammary_10X,counts,fica,16,123.42785263061523,3322132
TabulaMuris_Mammary_10X,counts,fica,32,101.40115356445312,3326556
TabulaMuris_Mammary_10X,counts,fica,48,129.35464024543762,3326744
TabulaMuris_Mammary_10X,counts,fica,96,112.53020119667053,3322820
TabulaMuris_Mammary_10X,counts,isomap,8,257.29414343833923,2077744
TabulaMuris_Mammary_10X,counts,isomap,2,275.1071238517761,2084220
TabulaMuris_Mammary_10X,counts,isomap,4,272.9397666454315,2084056
TabulaMuris_Mammary_10X,counts,isomap,16,211.93005847930908,2239228
TabulaMuris_Mammary_10X,counts,isomap,32,214.3572177886963,2244904
TabulaMuris_Mammary_10X,counts,isomap,48,267.4669930934906,2236916
TabulaMuris_Mammary_10X,counts,isomap,96,286.1974744796753,2243636
TabulaMuris_Mammary_10X,counts,tsvd,8,2.8492159843444824,1596572
TabulaMuris_Mammary_10X,counts,tsvd,2,2.656890869140625,1592848
TabulaMuris_Mammary_10X,counts,tsvd,4,2.7865474224090576,1593900
TabulaMuris_Mammary_10X,counts,tsvd,16,3.195241689682007,1592996
TabulaMuris_Mammary_10X,counts,tsvd,32,4.009572267532349,1599820
TabulaMuris_Mammary_10X,counts,tsvd,48,4.727292060852051,1601040
TabulaMuris_Mammary_10X,counts,tsvd,96,7.753214597702026,1614244
TabulaMuris_Mammary_10X,counts,vpac,8,544.8016629219055,8565452
TabulaMuris_Mammary_10X,counts,vpac,2,146.98417615890503,8554116
TabulaMuris_Mammary_10X,counts,vpac,4,479.65022253990173,8550252
TabulaMuris_Mammary_10X,counts,vpac,16,744.7101671695709,8598840
TabulaMuris_Mammary_10X,counts,vpac,32,1352.958606004715,8611412
TabulaMuris_Mammary_10X,counts,vpac,48,2209.187950849533,8667880
TabulaMuris_Mammary_10X,counts,vpac,96,7016.373264789581,8977312
TabulaMuris_Mammary_10X,counts,kpca-rbf,8,155.1430401802063,2312260
TabulaMuris_Mammary_10X,counts,kpca-rbf,2,123.05911874771118,2307000
TabulaMuris_Mammary_10X,counts,kpca-rbf,4,115.2982907295227,2312556
TabulaMuris_Mammary_10X,counts,kpca-rbf,16,28.62880229949951,2316652
TabulaMuris_Mammary_10X,counts,kpca-rbf,32,28.50621199607849,2312244
TabulaMuris_Mammary_10X,counts,kpca-rbf,48,29.529216051101685,2310632
TabulaMuris_Mammary_10X,counts,kpca-rbf,96,28.751981258392334,2312356
TabulaMuris_Mammary_10X,counts,mctsne,8,2322.4199028015137,1689456
TabulaMuris_Mammary_10X,counts,mctsne,2,127.27462339401245,1427356
TabulaMuris_Mammary_10X,counts,mctsne,4,204.0810673236847,1434920
TabulaMuris_Mammary_10X,counts,mctsne,16,,64895112
TabulaMuris_Mammary_10X,counts,mctsne,32,177.73472261428833,1428276
TabulaMuris_Mammary_10X,counts,mctsne,48,218.02193665504456,1512228
TabulaMuris_Mammary_10X,counts,mctsne,96,186.81007528305054,1442760
TabulaMuris_Mammary_10X,counts,nmf,8,60.093138217926025,2066808
TabulaMuris_Mammary_10X,counts,nmf,2,40.76661515235901,2059872
TabulaMuris_Mammary_10X,counts,nmf,4,37.44335675239563,2068900
TabulaMuris_Mammary_10X,counts,nmf,16,66.40753626823425,2070216
TabulaMuris_Mammary_10X,counts,nmf,32,88.85431432723999,2093436
TabulaMuris_Mammary_10X,counts,nmf,48,155.78254342079163,2065476
TabulaMuris_Mammary_10X,counts,nmf,96,241.7650911808014,2093592
TabulaMuris_Mammary_10X,counts,srp,8,0.12241482734680176,1532016
TabulaMuris_Mammary_10X,counts,srp,2,0.15038800239562988,1531976
TabulaMuris_Mammary_10X,counts,srp,4,0.1560509204864502,1531980
TabulaMuris_Mammary_10X,counts,srp,16,0.13988852500915527,1532052
TabulaMuris_Mammary_10X,counts,srp,32,0.18347978591918945,1532092
TabulaMuris_Mammary_10X,counts,srp,48,0.2208542823791504,1532048
TabulaMuris_Mammary_10X,counts,srp,96,0.42162132263183594,1531976
TabulaMuris_Mammary_10X,counts,snmf,8,65.17045164108276,1613048
TabulaMuris_Mammary_10X,counts,snmf,2,73.18296909332275,1571032
TabulaMuris_Mammary_10X,counts,snmf,4,79.3324613571167,1576028
TabulaMuris_Mammary_10X,counts,snmf,16,303.3309876918793,1603688
TabulaMuris_Mammary_10X,counts,snmf,32,600.3519594669342,1631760
TabulaMuris_Mammary_10X,counts,snmf,48,1425.1196913719177,1693532
TabulaMuris_Mammary_10X,counts,snmf,96,,1697872
TabulaMuris_Mammary_10X,counts,psmf,8,4636.438367366791,3154956
TabulaMuris_Mammary_10X,counts,psmf,2,2892.8559350967407,3094828
TabulaMuris_Mammary_10X,counts,psmf,4,2328.9135699272156,3119800
TabulaMuris_Mammary_10X,counts,psmf,16,13529.326890707016,3161060
TabulaMuris_Mammary_10X,counts,psmf,32,23960.190589666367,3214344
TabulaMuris_Mammary_10X,counts,psmf,48,31896.550122261047,3272036
TabulaMuris_Mammary_10X,counts,psmf,96,140535.63552117348,3439056
TabulaMuris_Mammary_10X,counts,kpca-pol,8,18.582074880599976,2316420
TabulaMuris_Mammary_10X,counts,kpca-pol,2,18.81343984603882,2303164
TabulaMuris_Mammary_10X,counts,kpca-pol,4,18.39936327934265,2311836
TabulaMuris_Mammary_10X,counts,kpca-pol,16,27.998870849609375,2305408
TabulaMuris_Mammary_10X,counts,kpca-pol,32,28.046720266342163,2313840
TabulaMuris_Mammary_10X,counts,kpca-pol,48,32.37641763687134,2303140
TabulaMuris_Mammary_10X,counts,kpca-pol,96,28.595285654067993,2311672
TabulaMuris_Mammary_10X,counts,ivis,8,3871.3787417411804,1717752
TabulaMuris_Mammary_10X,counts,ivis,2,3596.2058408260345,1723044
TabulaMuris_Mammary_10X,counts,ivis,4,4387.108064174652,1718908
TabulaMuris_Mammary_10X,counts,ivis,16,3902.327700614929,1724272
TabulaMuris_Mammary_10X,counts,ivis,32,4939.779782533646,1716948
TabulaMuris_Mammary_10X,counts,ivis,48,3069.250461578369,1706556
TabulaMuris_Mammary_10X,counts,ivis,96,1781.2580337524414,1707520
TabulaMuris_Mammary_10X,counts,spectral,8,249.2131588459015,2137100
TabulaMuris_Mammary_10X,counts,spectral,2,248.6876986026764,2137248
TabulaMuris_Mammary_10X,counts,spectral,4,306.65023970603943,2137060
TabulaMuris_Mammary_10X,counts,spectral,16,331.1893563270569,2137108
TabulaMuris_Mammary_10X,counts,spectral,32,251.74796843528748,2137240
TabulaMuris_Mammary_10X,counts,spectral,48,251.63017630577087,2137044
TabulaMuris_Mammary_10X,counts,spectral,96,255.95552349090576,2137076
TabulaMuris_Mammary_10X,counts,nmf2,8,44.00421166419983,2179388
TabulaMuris_Mammary_10X,counts,nmf2,2,73.07218670845032,2182184
TabulaMuris_Mammary_10X,counts,nmf2,4,43.5303750038147,2180932
TabulaMuris_Mammary_10X,counts,nmf2,16,45.39804244041443,2187340
TabulaMuris_Mammary_10X,counts,nmf2,32,51.076467514038086,2189356
TabulaMuris_Mammary_10X,counts,nmf2,48,67.21699786186218,2202220
TabulaMuris_Mammary_10X,counts,nmf2,96,83.83105325698853,2228028
TabulaMuris_Mammary_10X,counts,icm,8,75.78325700759888,2789076
TabulaMuris_Mammary_10X,counts,icm,2,4.821303129196167,2785636
TabulaMuris_Mammary_10X,counts,icm,4,5.04007363319397,2784788
TabulaMuris_Mammary_10X,counts,icm,16,101.44785642623901,2792724
TabulaMuris_Mammary_10X,counts,icm,32,187.85425066947937,2797384
TabulaMuris_Mammary_10X,counts,icm,48,317.2640941143036,2814172
TabulaMuris_Mammary_10X,counts,icm,96,900.0671188831329,2844200
TabulaMuris_Mammary_10X,counts,pca,8,4.081953048706055,2038068
TabulaMuris_Mammary_10X,counts,pca,2,5.951314926147461,2027356
TabulaMuris_Mammary_10X,counts,pca,4,6.111844062805176,2026648
TabulaMuris_Mammary_10X,counts,pca,16,5.846956253051758,2036324
