"bd","fa","fica","grp","icm","ipca","isomap","ivis","kpca.cos","kpca.pol","kpca.rbf","lda","lle","lsnmf","mctsne","nmf","nmf2","nsnmf","pca","phate","pmf","psmf","saucie","snmf","spca","spca.batch","spectral","srp","tsvd","umap","vasc","vpac","zifa","measure"
0.425416446128506,0.617018694873117,0.571179651827781,0.150507438840473,0.623922430408652,0.52864281012543,0.300199112011329,0.629265040514355,0.645886512492382,0.398599797889012,0.514560403683688,0.708475894780094,0.285732628893291,0.406154514661785,0.480385740411122,0.634910227635829,0.258265534654829,0.416968745775806,0.548122374041333,0.610767637765527,0.495392196695837,0.515792746999971,-0.339444000819492,0.583904072614667,0.586266470921665,0.485123134618033,0.367950162132373,0.193050468155524,0.533685922565603,0.374855677002687,0.524707743991522,0.650228846157548,0.525314530059364,"dbs"
0.553997158913468,0.665268059369012,0.558394858616325,0.274263519565472,0.767132149228724,0.542344951390354,0.390269699359625,0.64972084652642,0.681723809835312,0.376005597832813,0.518278989015063,0.820178835328331,0.447912542305935,0.558740644432909,0.414252381029597,0.812479418641734,0.422966034210189,0.548821529873813,0.558690407044947,0.661135991996679,0.551945915766589,0.752797730548786,-0.155418148674929,0.750224714058815,0.628127097947025,0.532801945786201,0.378670574043648,0.353545569456986,0.727283072053067,0.429499369500984,0.49911894009031,0.672823856528535,0.584422330989567,"ss_cor"
0.585775447169187,0.704717797224698,0.614328209494185,0.272651843917818,0.780545692419336,0.544002227620597,0.401377515910655,0.669606143005927,0.693089412778716,0.364792608672076,0.510617261082454,0.852360657935794,0.503335498827779,0.57840352448586,0.407896159904792,0.824280579392772,0.458355852633134,0.581314658167539,0.571252416814375,0.651171629316121,0.608073916135165,0.736085405488281,-0.198373896416388,0.770368397204754,0.628806711694063,0.530246006876133,0.461970421045775,0.355958231081798,0.760637597203374,0.419673085126306,0.512300327496944,0.701884537594664,0.596159252638005,"ss_cos"
0.392591417867388,0.678010032541309,0.605034805485045,0.186643240889232,0.652168167992824,0.527340058230921,0.36057055722975,0.625585052800009,0.65905437802537,0.338476010574906,0.45009249184858,0.782367038336621,0.492998182097064,0.484013718062896,0.435557189865794,0.687775842536604,0.356098523772104,0.502810200526318,0.562547588140935,0.643117066952918,0.544706782795942,0.592360582763297,-0.117104878215785,0.643940902346975,0.60205893923611,0.506439394442354,0.43101501182547,0.199639088216951,0.549574600549727,0.470810749045421,0.547728728112259,0.793096337634307,0.553202069294908,"ss_euc"
0.668235381810086,0.683591824032297,0.611730843422039,0.164724313214608,0.659136317544089,0.586336779853511,0.339635167913844,0.603226098214836,0.638593086246007,0.432258533145357,0.455659139364325,0.742262325987925,0.492209277591651,0.470484345649439,0.41647969860276,0.714277700094255,0.307428971188401,0.431133989418805,0.614819592872739,0.703015967754873,0.517754716740366,0.515478472887101,-0.133370421522269,0.661638057070614,0.621617738574072,0.514245791001083,0.430720985737845,0.126763548522057,0.576272076717848,0.481739401870943,0.560204188928439,0.763136377460682,0.547251599487802,"ss_seu"
0.695963592862786,0.520209942583718,0.499821658271773,0.154736038519038,0.650692313415818,0.457401771694502,0.41768184124614,0.677395703663718,0.573248082294436,0.354788526767292,0.400171077654201,0.793514693016064,0.452093292910697,0.512641816072324,0.48104821810622,0.693788879521358,0.469685408216019,0.471941533699555,0.474223705629494,0.672315078826067,0.581824822548729,0.556685616479669,-1.189179429058,0.684331555014321,0.477575045994768,0.491244771553088,0.522343230980221,0.26333987113792,0.478195235458782,0.580167745026968,0.525785191856728,0.741221334990406,0.531704458699357,"vrc"
0.553663240791904,0.644802725104025,0.576748337852858,0.200587732491107,0.68893284516824,0.531011433152553,0.368288982278557,0.642466480787544,0.648599213612037,0.377486845813576,0.474896560441385,0.783193240897471,0.445713570437736,0.501739760560869,0.439269897986714,0.727918774637092,0.378800054112446,0.492165109576973,0.554942680757304,0.656920562102031,0.549949725113771,0.611533425861184,-0.355481795784477,0.682401283051691,0.590742000727951,0.510016840712815,0.432111730960889,0.248716129428539,0.604274750758067,0.459457671262218,0.528385533802633,0.720398548394357,0.556342373528167,"total mean"
