,dataset,bd,fa,fica,grp,icm,ipca,isomap,ivis,kpca-cos,kpca-pol,kpca-rbf,kpca-sig,lda,lle,lsnmf,mctsne,nmf,nmf2,nsnmf,pca,phate,pmf,saucie,snmf,spca,spca-batch,spectral,srp,tga,tsvd,umap,vasc,vpac,zifa
ss,lake,0.2977931406538277,0.4580996600806179,0.025067275188787784,0.01347971642157006,0.6236223877838895,0.03276958376962341,0.0701253274697501,0.2408854972332113,0.038619977347264176,0.008790683808836536,0.0008657466924850794,0.2356178669723465,0.08201119086930635,0.30813366898932204,0.0016755668161595448,0.1722790587388332,0.329400914523875,0.02318007474831189,0.12100280102010078,0.03276958376962341,0.045399112500891584,0.25606501823361555,0.002068161995357034,0.024257649548319257,0.032703566339190526,0.03669877216011316,0.0319613724956976,0.1175920289579916,,0.017651731105615798,0.07423404848992171,,0.3349002191653494,
ss,li,0.4210342560970723,0.4257661742843747,0.1953813997418629,0.054784388930797324,0.0016410343168043852,0.09283532818011993,0.7898497728657062,0.1344803106008918,0.33064212680960225,0.043523790549452566,0.005922759666991322,0.30579891005214965,0.2588623006382728,0.20980799392681,0.0033252984960146204,0.03478913063370203,0.43341830684973337,0.05535933934023116,0.19301713995853734,0.02531757812342201,0.09093322575375352,0.22769025373456536,0.004298803398837811,0.056340285173272366,0.02531757812342201,0.0546699556309346,0.2346880462867535,0.277443791871473,,0.6006504842788475,0.3623638044466779,0.4364937021653959,0.4376323975514416,0.3734002462372928
ss,manno_human,0.01874693695956351,0.205097038798851,0.15130743412899705,0.05141869430722715,0.1955523078406477,0.18771881662336065,0.20263395733478493,0.18065975629317405,0.1935838245538926,0.0030645142831685745,0.0040404178019469135,0.20339698803985576,0.2069700510188417,0.16369618998316798,0.0025617051533498203,0.0752288968949916,0.20516983496493787,0.15404905503286906,0.1704988056341891,0.05974475696681381,0.14310626393985365,0.2035556282429284,0.004339967001022725,0.1647668051263747,0.05974475696681381,0.15165030087131293,0.06399995931115511,0.004266504300347546,,0.002754399571890287,0.13465398709120135,0.20109655028979065,0.08915926739045026,0.18116148362376047
ss,manno_mouse,0.0062241074391124395,0.22404243702222104,0.062110200403027935,0.019745298378724373,0.188770593399358,0.06489285194097609,0.12217992102269665,0.008600235838490922,0.10436580685230146,0.00882063281452073,0.0035859459574718337,0.22109930335505687,0.4014715704852395,0.014534687308699638,0.004227933768861042,0.12854065974869278,0.18165501079869456,0.08672544951219853,0.0721157928485997,0.06489285194097609,0.1241423284473469,0.2161812479934817,0.0029324643684536323,0.0858712020942556,0.05183104460669505,0.16262893965682548,0.12821244791674022,0.008505796272203131,,0.00884536434739782,0.13150012088160015,0.1480952541000808,0.5110949560294293,0.23032590142129145
ss,marques,0.002324883646962455,0.14105466547521198,0.141090729327675,0.05818210829049007,0.17589658803577168,0.09621666933247074,0.0653494521692096,0.1165365433724836,0.14299471803055824,0.04599863403994873,0.0004748523062315748,0.13203408968500635,0.3086114199819284,0.1461446300655284,0.001065954127108709,0.1588792375502846,0.10621980008364623,0.12841355200052235,0.08720447325349058,0.09621666933247074,0.2021238750008786,0.173772334375059,0.0013432417780594088,0.13194095109049636,0.09621666933247074,0.05621312273370711,0.07999813100501668,0.007410663220555782,,0.0070634143866711435,0.13918495080321558,0.050865152942051815,0.18701273357187267,0.13060013371625848
ss,muraro,0.42053921800590094,0.3327922090864461,0.6467538145762942,0.05702814405062565,0.4348969912763609,0.4257206021604987,0.6403765771898119,0.4468115445060795,0.5027790116963458,0.1765468393935765,0.11551490022031455,0.0481469302666544,0.4690787080081929,0.2920094416795277,0.0012716447958729985,0.01511455517694375,0.5294282497470721,0.5377749132766476,0.4090239481857047,0.4248166967392076,0.8242046415086219,0.38196073998267255,0.001187702310858106,0.5331004141270564,0.4242793119955519,0.0975621540497695,0.5150160191161259,0.1708714748315389,,0.30498382761339543,0.9130506873573015,0.2030378393258009,0.4519690784679754,
ss,pollen,0.4301805259889868,0.2427155518097395,0.3045602267354953,0.16316313277450625,0.4404711160538786,0.2621269856723627,0.4089228820947209,0.3754026508320199,0.30699817971931703,0.1482134222658825,0.005844131418260879,0.17907718549861673,0.4507015000689958,0.2484562224455249,0.01138728434466187,0.32839373340619543,0.15073684261878695,0.15073684261878695,0.2907934614960823,0.1983910974502781,0.322992326853396,0.4218422088512868,0.057444903537333475,0.15073684261878695,0.3668676872006028,0.2638180395569397,0.3654324290364885,0.05131762119787296,,0.9326554007436424,0.2638180395569397,0.3922941792951737,0.3820570482844993,
ss,romanov,0.2613697700038988,0.6003345501878851,0.29121123575108443,0.021485931920503527,0.4950707253235669,0.16602767476386388,0.34871188735108044,0.3449409674918789,0.3388823507281461,0.2186842603076201,0.00145006861459357,0.30924022228598924,0.30381508809540586,0.001041156896076267,0.0007474370955648591,0.3008413639019093,0.1473415211216913,0.2148048314160091,0.1209241912372041,0.32792673917857723,0.39790693955874384,0.3498380367848722,0.003688132210390101,0.19190873487931207,0.16602767476386388,0.15702009152889754,0.15977058023639298,0.0033036791498879817,,0.004690447455994378,0.26248707148127337,0.3723931586547795,0.2906690725529608,0.30992416654739463
ss,segerstolpe,0.4195546642482167,0.14247746222618504,0.6665854397737173,0.2835329212897319,0.4937173596887048,0.09165225042589246,0.41128059634010783,0.259973370221082,0.1850245264073181,0.08403828175815127,0.0024045462467587337,0.047592260174322214,0.0298344986686744,0.5660109956188548,0.0019628406225733466,0.19989859790721584,0.4912494875390314,0.061143428729848785,0.2350580896840307,0.4582909905209573,0.40728184932287614,0.3054509756297769,0.002436974435551661,0.06281312017448314,0.09615853865197108,0.4589976283071878,0.04579363195880157,0.5964922665980472,,0.4116243481103773,0.4702629609489024,0.19668784216790586,0.492462663840269,0.4514899423375665
ss,shekhar,0.3658275264147404,0.15614956067586955,0.1535320546504133,0.10483768060939763,0.4097851095507413,0.3666200486933629,0.1981561250408055,0.12686569278519827,0.12347363519356612,0.16239806067097198,0.00036035482699530564,0.4835580236017538,0.3444336188559726,0.32362710748225115,0.00015253758322081543,0.18855561387387185,0.3165153687349636,0.17356923602357482,0.1916831500074153,0.3925876463555668,0.3768448075354383,0.14404239276398326,0.0013428634272698655,0.20825144105630186,0.0727132113358905,0.15973363416988207,,0.02826400177969752,,0.7782065190023817,0.13301406065561644,0.1834762418775941,0.4534667079765429,0.4623485706396321
