,dataset,bd,fa,fica,grp,icm,ipca,isomap,ivis,kpca-cos,kpca-pol,kpca-rbf,lda,lle,lsnmf,mctsne,nmf,nmf2,nsnmf,pca,phate,pmf,psmf,saucie,snmf,spca,spca-batch,spectral,srp,tsvd,umap,vasc,vpac,zifa
vrc,TabulaMuris_Bladder_10X,0.669460704025073,0.7101423082405716,0.5015268750115182,0.4786450536076851,0.7242321754733526,0.6461514834704084,0.5928586780779682,0.6686177579291841,0.6795372801207994,0.6042901694355186,0.5590322605622255,0.6764315057156602,0.7347003204309606,0.7232363637533665,0.6570453140356677,0.7234986116793178,0.7150293141160992,0.5498992779474081,0.6337211638356719,0.6689480013711353,0.6844423691618371,0.6577019183350753,0.002025039803663876,0.7252493160556359,0.6279096883992117,0.673240018390628,0.5320643749957702,0.5298531250590115,0.7242321754733526,0.6667915196257432,0.6710594297800301,0.6715733214917099,0.62189009910276
vrc,TabulaMuris_Bladder_FACS,0.4266294503823167,0.711010214349708,0.7140757765748991,0.41158133406209796,0.5746237536099479,0.7140757765748991,0.7100785266920688,0.3516506132667777,0.7256157333359738,0.7171449720222557,0.7090155647307509,0.3491753372861793,0.7039661402218701,0.5746237536099479,0.7190168552770209,0.38714387738162137,0.3852697238177609,0.35526833943664204,0.7140757765748991,0.7034484311631327,0.4704682828328895,0.6960249565475102,0.005567909928068963,0.3880640016096979,0.7140757765748991,0.34462457532167845,0.6945760066598075,0.4595570430172941,0.3867708095236149,0.7087866291680541,0.7195838249494965,0.3367535069250415,0.7244634279555627
vrc,TabulaMuris_Brain_Microglia_FACS,0.0878953392621346,0.060898190738873835,0.10848587701595352,0.14781657141414153,0.0008272803562703367,0.11325121032868801,0.1240576798913855,0.27971075483834285,0.14232596352381713,0.07002052673725563,0.22219996575761544,0.12020298989160047,0.17570711222844254,0.0008002768800265633,0.03301177797783976,0.2441108037568689,0.2655393254643404,0.05330709908632625,0.11324692401084145,0.2970062847385512,0.4971199858253305,0.4768832858381074,0.0013423320467476835,0.2655393254643404,0.11347033861365645,0.11790608002757545,0.009795584744576856,0.28257129282234306,0.27971075483834285,0.11734767281980145,0.2051926921663705,0.054293892989946524,0.19986618539444445
vrc,TabulaMuris_Brain_Neurons_FACS,0.5375733121627777,0.5359194413664741,0.5880291373742829,0.2585996508075925,0.00192197704589505,0.5268962928586054,0.3078206212200519,0.6373204433127089,0.5953366929664937,0.5058496836104105,0.5504183531822534,0.4879428547517524,0.469927850710239,0.6368903350832686,0.5473719490634542,0.6496345335328788,0.6153258557887226,0.3631315529871501,0.5865272782795788,0.7206306532949898,0.3362727961318232,0.3817884322716141,0.0009388862379683584,0.6520693919475737,0.5805269800629294,0.3252961494414758,0.4438669121960286,0.2984039220789845,0.2980967942858251,0.5094872122182191,0.665180781014469,0.5123960356027716,0.5430633011764404
vrc,TabulaMuris_Colon_FACS,0.15881769444271815,0.2453779330522876,0.08505431780616404,0.04684872041934211,0.19944727219015487,0.0490107099895431,0.09873443291426258,0.4108207960124267,0.0778793772920935,0.07712225542547035,0.09504887378613867,0.07119265516503602,0.07658060784566492,0.3925671614962398,0.22353635827486407,0.16785377605219268,0.15822025537399806,0.062062621195597335,0.04913549840031318,0.3779265017451181,0.038759683322920936,0.13788638518104546,0.0038979258887545656,0.14855974090963606,0.052805563302924116,0.1615944276580392,0.22141776850178949,0.04592954852036105,0.06616102620552873,0.12246403060401095,0.3161853114558502,0.1532642476827508,0.2992538363333349
vrc,TabulaMuris_Fat_FACS,0.43541632002028896,0.6863147105003301,0.6872549623418591,0.12541301023162352,0.4103730067393721,0.6512691430639901,0.3761375794371131,0.7410581619481417,0.7331271811917555,0.33410646462096205,0.5046220025403987,0.4035606725924911,0.0386158335616556,0.7019201496130809,0.4801411928692652,0.4103730067393721,0.13817998594638925,0.2939081736363152,0.501632630040773,0.5616628292001893,0.5027864518336199,0.4883053259767172,0.0026482288865994005,0.4103730067393721,0.5009990564692729,0.637862125364855,0.4062351450276895,0.16606327262256151,0.6970358623395331,0.3643343078629184,0.6808811045115196,0.3941430649612041,0.5123112051793264
vrc,TabulaMuris_Heart_10X,0.7144690981114429,0.40714428269336095,0.44076549320416747,0.18296414213298065,0.8772641160071605,0.18296414213298065,0.6982430650562315,0.664548214045564,0.5329276228093908,0.1961151206503228,0.3399927188932186,0.4312829575818061,0.6657527544471875,0.7876711203110772,0.8936061692031515,0.18296414213298065,0.18296414213298065,0.4880191905095626,0.18296414213298065,0.7483197185409292,0.18296414213298065,0.2112927906831736,0.0043416594569289065,0.18296414213298065,0.18296414213298065,0.18296414213298065,0.5682407205025032,0.2292091664387544,0.18296414213298065,0.823275313176048,0.7261424035714269,0.7575842134188586,0.5871193168393797
vrc,TabulaMuris_Heart_FACS,0.432560063765529,0.36760327117547903,0.5976660184345145,0.2782629237942628,0.7339023821662142,0.5709591739607853,0.3360511985945975,0.694752096689796,0.4750471811817952,0.48462268510653206,0.5190442639988765,0.3777064267442767,0.3157531539434214,0.7531919713836229,0.504775477360781,0.3139581812286625,0.3139581812286625,0.3842599319840367,0.5707140435636106,0.6941512394760303,0.3681251371563038,0.6710641532352244,0.006190442457405506,0.3139581812286625,0.5723843266528559,0.5689755216057594,0.4874833222211821,0.3183355892504558,0.3139581812286625,0.6121787501672097,0.6264377578135684,0.4159936768057287,0.6306015155068369
vrc,TabulaMuris_Kidney_10X,0.24842792278416626,0.5428596193311779,0.6342750514882769,0.13553961142312088,0.5207561228506115,0.2269682744438218,0.30319429311882745,0.5959081512300037,0.5230665253589702,0.0181103108410006,0.2388445727363301,0.3246937129823514,0.23446529361220264,0.5076336260832599,0.38804802148641176,0.5355944653017413,0.4652341863768952,0.3288239511708093,0.2269682744438218,0.5935329224169932,0.2301799890637017,0.6664862962524158,0.004258800614016535,0.5153375563996353,0.22663618458395865,0.4067304559924742,0.3205908966805728,0.10945824407790802,0.48220874968179,0.4669982111223628,0.3626939433710463,0.24286490048121545,0.5162057287818334
vrc,TabulaMuris_Kidney_FACS,0.40146698636898137,0.2948943353609597,0.31588318893080725,0.2370639752810053,0.3638006862284953,0.34269239133110657,0.3660005317174459,0.5620681840576441,0.2945277382272092,0.2282351884699238,0.4063790384524413,0.3957098532591745,0.3059469118725797,0.593916004765732,0.3927737797549137,0.3638006862284953,0.35372546256959314,0.3908372002400349,0.34269239133110657,0.511796779468449,0.4189952449259164,0.17855433432675827,0.005796739036655407,0.3638006862284953,0.34586401462939803,0.2388380654951253,0.30037931802318024,0.34300330849958777,0.27938797397734044,0.4436070706614648,0.5855722804696737,0.3296394883673705,0.5347699522683717
vrc,TabulaMuris_Liver_10X,0.37973089137854826,0.1092170774548843,0.2940727071267361,0.03999579550024495,0.002997337766017313,0.4273536804994392,0.4697309345683817,0.11430973530160365,0.3135090061286829,0.01139109985697691,0.329310098326268,0.1670935321830421,0.06693195181648318,0.1640199895943524,0.012290561368560559,0.3759623129923861,0.016695777371056073,0.06360045253701126,0.4194781980774629,0.020857864499203158,0.09860777386890872,0.061309136558783416,0.0021452946280555944,0.32382628743580993,0.38310760551553,0.020971534411113192,0.02871933270242908,0.020193087763451613,0.29573408576408605,0.0241238836224694,0.1497492272791456,0.1290393981408654,0.1006050407731105
vrc,TabulaMuris_Liver_FACS,0.18162505217798988,0.4132342801082689,0.4839529068359339,0.24516715245790235,0.0046962554490809355,0.4916632694035932,0.3928655744992343,0.4287205094235621,0.17419219057167254,0.40117618494535096,0.40574623975147744,0.3960685254078636,0.4300246739644103,0.5482983453671636,0.04586577057157767,0.2188941147655543,0.22025374655935828,0.16853018098600814,0.4981680730638753,0.4624617347505518,0.18734291303024325,0.4275869563191231,0.0072858909743267935,0.21337122063609035,0.4965366124136783,0.4806275179675975,0.23644609081813306,0.2206396186840606,0.2184944018181475,0.3741646884938237,0.6205982662645567,0.2051702873097548,0.4951159711673639
vrc,TabulaMuris_Lung_FACS,0.3331649933225104,0.5978397519286938,0.14906999192800394,0.17134795933728011,0.6050508147411553,0.14911531108911827,0.20727926526630044,0.18057498371942274,0.6523058766872603,0.2846036572447703,0.4169527055346206,0.4611052011469417,0.05348135939993515,0.6147218788567872,0.4733641920727977,0.35302795204705817,0.17109254758641834,0.4248358145500016,0.14952438843894195,0.5731519065616073,0.32640134211682725,0.3157862986567108,0.008510381614903572,0.354337918446196,0.1497454082634289,0.19410912024758967,0.17081635404063364,0.2036581085551069,0.16148851311001325,0.5116691765689894,0.6605856997456797,0.4913086708697003,0.6576668798418209
vrc,TabulaMuris_Mammary_10X,0.465403109410687,0.6127120081731328,0.5450405190405251,0.4126351162573856,0.0014542464329890662,0.5487133932196361,0.6043751110891773,0.2983669797114229,0.5922955311386399,0.4898487190473001,0.4504816869963963,0.5467462572629915,0.006832793869509851,0.4911992042734912,0.8147262455509088,0.4874720227042577,0.4777591427109638,0.44813643692400107,0.5484823824878192,0.8908463065993644,0.4989296019454352,0.4840762316118175,0.001902049536902997,0.4707033465812917,0.5522708790370682,0.5522225224309715,0.5717797127915614,0.31435206125684073,0.4977593534410827,0.8635582718349902,0.8191603537738913,0.4539799755709996,0.5958118791122144
vrc,TabulaMuris_Mammary_FACS,0.4116424013420575,0.4597819449353011,0.44440654119225786,0.14182916170061033,0.4561828989725666,0.09959227791412056,0.5013949791470003,0.4965526376565362,0.16029946905780476,0.404016691787653,0.2509120969790399,0.15406251474815424,0.5022753558495726,0.4779209143947336,0.6398843326238798,0.4528098570502261,0.14719501749875946,0.3053830075976883,0.11405246834537268,0.6880703328578629,0.23370255310941745,0.7068374879566395,0.00023304662431060342,0.490647047857326,0.11425034956963775,0.3314715254100309,0.6664292517111444,0.14669086374097726,0.15212718524340954,0.6361139142778814,0.6430891084838855,0.4555674655925829,0.5143867878817375
vrc,TabulaMuris_Marrow_10X,0.27301603301039074,0.6114196160161627,0.4512973037952511,0.4391213002926988,0.5354524516038943,0.4491444196470829,0.4616375021978506,0.4765890748117504,0.4329272443317485,0.3280467649944984,0.41235831317358057,0.30520076082301184,0.4135837355823557,0.563803604551537,0.5955430308410191,0.44470001312165147,0.4406582332171602,0.2955391020322904,0.44960634425749396,0.4413007793288847,0.32591169855441304,0.2776436342989278,0.004112993664051886,0.444267998482642,0.4517945595156706,0.4440508517147372,0.4450811004723151,0.28924022615978,0.44256009467819335,0.6484928592550072,0.6036845295170448,0.27735829179500404,0.4795693456471296
vrc,TabulaMuris_Marrow_FACS,0.3834236098278085,0.22818933726216664,0.08415324331245293,0.0867447013272051,0.0009538042267218057,0.08305863826593893,0.3168577478951832,0.44472320953403216,0.2872186145985211,0.2756934621438359,0.3603959995508076,0.4159902594368312,0.1331693045147946,0.3412254543081918,0.5306700368603932,0.27607671332183986,0.07755999625260075,0.26690762805348656,0.08239528697926846,0.592903987880212,0.3143735015478362,0.5750362759300555,0.01182394070592244,0.08660433727926496,0.08247302355429788,0.336357071624532,0.4355518001376979,0.3610999402969188,0.3752155777593652,0.30703536107858365,0.7074994900159436,0.2489278210168865,0.5006124796745737
vrc,TabulaMuris_Muscle_10X,0.4446310974323358,0.7255729111374565,0.6202077430770321,0.1897359198137646,0.0030954612391485893,0.5933946225450597,0.6027772670793402,0.4209347561923116,0.6793577803377235,0.007278876682078727,0.5219272070782346,0.5152867476787004,0.6814628221998167,0.2936403908736109,0.8802366263423531,0.7528133883304623,0.4007850230315233,0.4369025194013807,0.5966496016569304,0.8273314084759856,0.755276826090973,0.6863332399062593,0.002090732849564573,0.4909948483742725,0.5802287455034909,0.4990439163520207,0.7346396265007534,0.5028613933262421,0.5447463041111278,0.8770976649039253,0.7827175843234633,0.5248730829646373,0.6518865782040536
vrc,TabulaMuris_Muscle_FACS,0.4039903228227673,0.4986956982988262,0.5094522008474736,0.05177117444161068,0.4027698060245059,0.5187068003278539,0.4329949217051112,0.5774070017734106,0.5857741167411293,0.054057750473875565,0.3463616208933879,0.4421756053809575,0.10494718334472687,0.5341811286326341,0.457715546504736,0.4027698060245059,0.4784967256368665,0.3845605452480288,0.5190043953340471,0.7433446369908222,0.5312978483343789,0.4182072572050796,0.015872266236948176,0.4027698060245059,0.5193915003383562,0.4851763030244952,0.5500758113026082,0.2609606894851704,0.6955421580068418,0.44423833188603257,0.6871288632212091,0.4319120432311752,0.5062121036028778
vrc,TabulaMuris_Pancreas_FACS,0.3746935411562212,0.4303918449722033,0.4368907346297464,0.2877928731483829,0.36725953911156783,0.4112251647580794,0.2760801337221171,0.5857114816249723,0.4090308124464969,0.3183372352148047,0.2260906274240729,0.36725953911156783,0.34196273668793864,0.4506787628605416,0.3049756260754989,0.5580194730564896,0.1864410186300144,0.3683561655202257,0.4114033544491165,0.3659836072521391,0.5509562677241864,0.3662331817127781,0.0055570097496111396,0.36725953911156783,0.4111432385728749,0.4227038629668837,0.4332520778539215,0.4035841916194192,0.399180944266086,0.30069976444704843,0.5553273072530618,0.5419920678107343,0.4173844001782045
vrc,TabulaMuris_Skin_FACS,0.5846676459040356,0.007536325523402597,0.6602413032397294,0.024078911828158533,0.5857215316534761,0.027365601350979745,0.02319060981635071,0.4154930083772033,0.6584399117001837,0.011680082596102296,0.569780414756567,0.5685399462865566,0.01810835843648716,0.5400695607208329,0.4699672696586171,0.5537655489872425,0.04036543997662618,0.0386917771600773,0.02789234625345777,0.5574627151785477,0.06667793504666207,0.6364376564843577,0.0021846418573072805,0.5524329288130455,0.027545937690128475,0.6453970591376346,0.011421556393854036,0.027631528393699503,0.6269290860287203,0.016789544213329087,0.6439709053768671,0.18673955985989746,0.6184354574944504
vrc,TabulaMuris_Spleen_10X,0.039157906269090915,0.8076971818268811,0.2264432033685088,0.1025972617916701,0.0005932990706225702,0.2317621674640867,0.27286670370240856,0.0016779983109971146,0.5017528094805619,0.04512614202720646,0.427463537908195,0.7060120357933201,0.2073392409023481,0.0008176940848202188,0.5261705970599349,0.039757719446880224,0.03621319082716467,0.2720083810371529,0.23257337739733674,0.8988845166937944,0.7090609390708157,0.7675094252677581,0.0004637277335889494,0.04237851913828671,0.23213247624743025,0.032730380863954835,0.4117123916385193,0.03683198446996877,0.0392602295752198,0.5878364058296901,0.543032271202567,0.3123011786459108,0.4381755000517473
vrc,TabulaMuris_Spleen_FACS,0.7886364185181668,0.7720304996570082,0.8091564530834309,0.010444759782702543,0.7854067284066073,0.03249104791516022,0.06434602800691798,0.31657723833287943,0.07680477366725377,0.019421451418312728,0.4608666782537905,0.7903000663971207,0.2830532177800684,0.7860908379889182,0.09600286740910606,0.7854067284066073,0.6175862784037264,0.1741394745243712,0.03217127170561749,0.7667368873819279,0.19658087226018967,0.7696356661551835,0.0027244996859208358,0.7854067284066073,0.031909075737851865,0.07296443553449908,0.018170973154616483,0.07768417437471348,0.020170185602488733,0.02285109024050099,0.7666008924999693,0.5708166499408219,0.6123322914002648
vrc,TabulaMuris_Thymus_10X,0.03474434031160318,0.09232724720280244,0.0509397374650536,0.0680341267251066,0.046828405104036665,0.0509397374650536,0.024285849872882643,0.08674695892681084,0.09364536093395244,0.05297731472057289,0.06698243182346718,0.05948255124424751,0.1023423646997772,0.029258937132656256,0.05680682612897059,0.046828405104036665,0.04419270412250858,0.0395010562930574,0.0509397374650536,0.0933289705501158,0.11800226363279835,0.03323988944096068,0.00834136669440542,0.0319538253050172,0.0509397374650536,0.1090733700972682,0.0973688111048953,0.037418756166808335,0.04491799441302748,0.056961522055447814,0.1196557738071781,0.05321393134817797,0.1427099695057737
vrc,TabulaMuris_Thymus_FACS,0.04354479950381725,0.06099884930887809,0.220382941615192,0.31050886607878764,0.002060948226730666,0.2259295855777111,0.1998675162473575,0.4456335390068581,0.3139721375581242,0.12569245135404172,0.3826427102119415,0.4545620279061837,0.3473408315722457,0.3582414716130852,0.19951105279751305,0.4456335390068581,0.4456335390068581,0.5231033761379809,0.2288588654513957,0.3482750643239205,0.4698198789294566,0.42486815545211776,0.0011701086111738704,0.4456335390068581,0.2290593227235337,0.231164302233034,0.2358625987370825,0.4459295327368508,0.4456335390068581,0.1842249225298672,0.2384261477550391,0.5642116606200396,0.38932936914865385
vrc,TabulaMuris_Tongue_10X,0.13209166189569824,0.20707502322732527,0.33579975862306816,0.06099716981824914,0.0002679242538134516,0.26304171932677,0.13905823544507867,0.2383827076936235,0.23226153230041144,0.2083464736635783,0.2932831767903603,0.2351813567896875,8.937197844549265e-05,0.00014911523201750182,0.19313958204404924,0.2394115544066247,0.2230071149170918,0.17164275049820635,0.26055209415037744,0.3445209240331102,0.2789738044867262,0.1601642079025307,0.0011976061753411762,0.2295707068101691,0.248935718256474,0.015466506579913818,0.20076891303533528,0.10850870892006408,0.2203497754205528,0.2256193359949751,0.20025681217935856,0.20397693372128767,0.2366834096734615
vrc,TabulaMuris_Tongue_FACS,0.3763174972029435,0.2183856832775681,0.05410405304480837,0.05979808599151076,0.001491886921379063,0.05260192020544967,0.2319477625468374,0.0658885792955002,0.2726858534072576,0.04874685433472994,0.3629437594341197,0.3969549694718125,0.05354239133560388,0.334622530102477,0.10168941385247053,0.3305070389009881,0.06579453492135316,0.067471125565497,0.05222903401188997,0.07168879233749256,0.07187797801529561,0.28693583929850003,0.0036106022384785204,0.1640748396096574,0.05227554896669426,0.009726203219339535,0.021978698226150045,0.2180055287720664,0.05979808599151076,0.29413681064033503,0.19289030301006285,0.25328036136233023,0.2518784768952811
vrc,TabulaMuris_Trachea_FACS,0.3440556463485881,0.2890133017554477,0.26420247210594355,0.12687760470804288,0.3323453137569951,0.07656176711314344,0.2295716406909249,0.29339129658947305,0.2617557446362707,0.0812242208210253,0.2036615701314944,0.3068435907081173,0.2255442766635364,0.3291061210265895,0.2471916689588677,0.26531307738515914,0.23690104953013225,0.2859719682127463,0.0811648229282206,0.3714619840991379,0.1121839921577759,0.31893820280238466,0.0035350018010687993,0.3230160549666086,0.0811648229282206,0.09189023219542332,0.2844677124089696,0.07173247728209609,0.25436320043446103,0.2820200734620311,0.24835369186250064,0.2938072430873816,0.29556528586240555
vrc,baron-human,0.4664185340890561,0.5401918727992625,0.5006685562281948,0.5791699755877434,0.4670865431343706,0.5040061915288472,0.5995999203308314,0.5651710616223473,0.6319384241071453,0.4352012348143444,0.446754659469022,0.4714168978955915,0.7614328650492032,0.5204571744738139,0.3934856132408996,0.4670865431343706,0.4349687957466689,0.7402491533915835,0.5003089504746234,0.8558312004427509,0.4428586854512149,0.5342812896811435,0.0004938714022618284,0.4670865431343706,0.4969645291472392,0.4313377222740255,0.6096173014905495,0.4288868415671404,0.4323142499578612,0.8111556235038617,0.5066303255267659,0.4715359893081436,0.5235098237318234
vrc,baron-mouse,0.4696105864730205,0.5112881742409362,0.5679516228374716,0.6238165703749046,0.4954490943678642,0.58288934499183,0.5955456625872211,0.5065006966207508,0.6477898053617135,0.20270062652595408,0.34887546672649805,0.509510967731871,0.7119055684700981,0.4811899224269405,0.6603817020322553,0.5073423553577364,0.5559290056881296,0.4895321993756522,0.583247346813447,0.5465149318275763,0.4777969548121398,0.4147685739522421,0.02253308208319041,0.553542094088453,0.58288934499183,0.6265327778936911,0.6309401893786031,0.4824487508499145,0.527794803698421,0.7246806511836005,0.4932833865243218,0.3436082013432282,0.38103273295617696
