,dataset,bd,fa,fica,grp,icm,ipca,isomap,ivis,kpca-cos,kpca-pol,kpca-rbf,lda,lle,lsnmf,mctsne,nmf,nmf2,nsnmf,pca,phate,pmf,psmf,saucie,snmf,spca,spca-batch,spectral,srp,tsvd,umap,vasc,vpac,zifa
dbs,TabulaMuris_Bladder_10X,0.669460704025073,0.7101423082405716,0.6228230230231241,0.010787584854818578,0.0016653142943619734,0.6461514834704084,0.2030213945108086,0.6686177579291841,0.6872006989772136,0.11739872348291773,0.6651600705179819,0.6689480013711353,0.7348281850298762,0.7230638817178024,0.6570453140356677,0.7220547298297294,0.7153128991698001,0.5498992779474081,0.6337211638356719,0.6689480013711353,0.6844423691618371,0.6577019183350753,0.002025039803663876,0.7262891081459052,0.6279096883992117,0.12139530262685487,0.5426472911899214,0.4971783327812261,0.7242321754733526,0.6667915196257432,0.6710594297800301,0.6715733214917099,0.653486634213374
dbs,TabulaMuris_Bladder_FACS,0.6726851918502221,0.711010214349708,0.7140757765748991,0.39759837752797816,0.5746237536099479,0.7140757765748991,0.7100785266920688,0.3516506132667777,0.7256157333359738,0.3499765507983627,0.7144929089175813,0.3499765507983627,0.7021658678989126,0.5746237536099479,0.7190168552770209,0.3456263030978636,0.3695309983378603,0.3522150954317726,0.7140757765748991,0.7034484311631327,0.4704682828328895,0.6960249565475102,0.0012683809195129753,0.3880640016096979,0.7140757765748991,0.34462457532167845,0.7138417681247903,0.08092301731179108,0.3456263030978636,0.7052494238002414,0.7195838249494965,0.3367535069250415,0.7244634279555627
dbs,TabulaMuris_Brain_Microglia_FACS,0.0878953392621346,0.060898190738873835,0.10848587701595352,0.15915142451570596,0.0008272803562703367,0.4058499917400669,0.2472942243283563,0.27971075483834285,0.2199819147437657,0.47463557579178706,0.22219996575761544,0.28186628656081125,0.026839548616056787,0.16251285260210835,0.2233640239728012,0.2473500928006713,0.2655393254643404,0.3100688398136849,0.4177094282728299,0.5928779664131995,0.4971199858253305,0.04231948613582565,0.0005007743078054112,0.2655393254643404,0.11347033861365645,0.15012102794031798,0.009795584744576856,0.036934936675757694,0.27971075483834285,0.27971075483834285,0.2051926921663705,0.054293892989946524,0.2616379657656439
dbs,TabulaMuris_Brain_Neurons_FACS,0.3052423627533892,0.39332012766237306,0.3891149257297886,0.2427680839947093,0.00192197704589505,0.5268962928586054,0.5653618545623759,0.7473930548676259,0.609997730739083,0.5058496836104105,0.558857439073311,0.3921767331357982,0.045463181615093516,0.6368903350832686,0.5473719490634542,0.3970670139635549,0.6528105670950693,0.5081789349604802,0.5865272782795788,0.3600503246689388,0.3362727961318232,0.3817884322716141,0.001523516166759827,0.6520693919475737,0.5867294386992717,0.3252961494414758,0.4760322614007031,0.2984039220789845,0.2980967942858251,0.5284549449524372,0.665180781014469,0.5123960356027716,0.5430633011764404
dbs,TabulaMuris_Colon_FACS,0.018919630733667158,0.09153479794994797,0.07822247424641672,0.04684872041934211,0.08123408988057841,0.03495531393463922,0.047183870884149375,0.09278607885864418,0.0778793772920935,0.04417489340954322,0.09504887378613867,0.03414987135665135,0.07658060784566492,0.025220408610009702,0.22353635827486407,0.11004918763716903,0.10272029804504493,0.038036881128658884,0.034965152538369966,0.010238926953445712,0.038759683322920936,0.04562835152846334,0.0038979258887545656,0.14683170130805082,0.03495531393463922,0.13061042592388208,0.22141776850178949,0.07564074240900369,0.07227380991379502,0.2265870973194827,0.08558070853513568,0.1532642476827508,0.2992538363333349
dbs,TabulaMuris_Fat_FACS,0.018171381417441217,0.2968831959303592,0.008735710233213432,0.014558522364733059,0.4103730067393721,0.023081584005009568,0.3761375794371131,0.7410581619481417,0.07403806923994771,0.20139619313770807,0.5046220025403987,0.4035606725924911,0.03156708431824468,0.22377145215150485,0.02722577909064311,0.4103730067393721,0.13817998594638925,0.2939081736363152,0.016978098490421256,0.11268171364432585,0.4130927698972923,0.025921736405148985,0.001976775475243551,0.4103730067393721,0.015610322152201704,0.637862125364855,0.13872430403128605,0.16606327262256151,0.6970358623395331,0.3204451860036305,0.6808811045115196,0.3941430649612041,0.1345073187603683
dbs,TabulaMuris_Heart_10X,0.7144690981114429,0.3493287293102942,0.44076549320416747,0.18296414213298065,0.8772641160071605,0.18296414213298065,0.2382458229231076,0.3020873216205289,0.2191388962907976,0.19401170375847104,0.33168214271584723,0.1885819689315183,0.5645954727491971,0.7876711203110772,0.8936061692031515,0.18296414213298065,0.18296414213298065,0.6630237023341503,0.18296414213298065,0.7370343090401226,0.18296414213298065,0.2112927906831736,0.0043416594569289065,0.18296414213298065,0.18296414213298065,0.18296414213298065,0.23521479582777235,0.2292091664387544,0.18296414213298065,0.8798363662217578,0.7261424035714269,0.7575842134188586,0.1885819689315183
dbs,TabulaMuris_Heart_FACS,0.432560063765529,0.36760327117547903,0.39608915243009146,0.2782629237942628,0.7339023821662142,0.5709591739607853,0.2383422798405171,0.694752096689796,0.4624669569470485,0.48462268510653206,0.4108506772719992,0.3797958555424709,0.0022863492635998212,0.3177912411616732,0.504775477360781,0.3139581812286625,0.3139581812286625,0.38151806749287054,0.5707140435636106,0.6927729331044987,0.3738693313299306,0.4173914662126516,0.006190442457405506,0.3139581812286625,0.5723843266528559,0.427589841832096,0.49407403200793104,0.3183355892504558,0.3139581812286625,0.06800427735015446,0.11966453822193407,0.4159936768057287,0.6337270883038421
dbs,TabulaMuris_Kidney_10X,0.24842792278416626,0.5428596193311779,0.12803226838826348,0.001316947036176034,0.4552186836903188,0.0034167393184203554,0.20053842852050024,0.5959081512300037,0.5230665253589702,0.0181103108410006,0.2388445727363301,0.22274331053753352,0.08092369138448922,0.4742847272312325,0.04694435956085096,0.5355944653017413,0.28465707513802163,0.3288239511708093,0.0029710612154110107,0.5935329224169932,0.14985719580374002,0.6664862962524158,0.004258800614016535,0.16840711081930587,0.21721402395496686,0.029051581783012623,0.5226143772638142,0.010838179890847384,0.11276585453599056,0.4669982111223628,0.3709107936345862,0.24286490048121545,0.03769271723677908
dbs,TabulaMuris_Kidney_FACS,0.00664943756607345,0.062336605902526224,0.31588318893080725,0.01225157663685762,0.3638006862284953,0.6118676275140447,0.10507015506698301,0.5620681840576441,0.30104902527575345,0.2739730433205919,0.4123779983190413,0.3288383465229389,0.3257278227517781,0.593916004765732,0.048480773821469085,0.3638006862284953,0.35372546256959314,0.3859541265561946,0.6175088697133301,0.028195080840878725,0.4189952449259164,0.17855433432675827,0.005796739036655407,0.3638006862284953,0.34586401462939803,0.2388380654951253,0.2333485670256109,0.34300330849958777,0.27938797397734044,0.04646590845393465,0.5207595322821711,0.3296394883673705,0.6047299458127974
