,dataset,bd,fa,fica,grp,icm,ipca,isomap,ivis,kpca-cos,kpca-pol,kpca-rbf,kpca-sig,lda,lle,lsnmf,mctsne,nmf,nmf2,nsnmf,pca,phate,pmf,saucie,snmf,spca,spca-batch,spectral,srp,tsvd,umap,vasc,vpac,zifa
vrc,TabulaMuris_Bladder_10X,0.7083610557366098,0.5187707662846114,0.6817198954419577,0.01038949816284344,0.7007453469237678,0.7116735336609833,0.7105657187184033,0.7095759446096963,0.6123669377334596,0.7086965097007194,0.6919370827630862,0.7001929773059752,0.7067066234320286,0.5140355921680657,0.7008758668011607,0.7005882656533038,0.7021956283171692,0.7008751396679135,0.6464711417923382,0.7059098839535815,0.7005882656533038,0.7094167817575092,0.0012670570820616388,0.7008575846846846,0.5634996107121749,0.6988697458056036,0.19843131654876786,0.4128710021141096,0.7005882656533038,0.5476127709544719,0.7086206968116011,0.7012449395511755,0.4797457600452972
vrc,TabulaMuris_Bladder_FACS,0.3608419799067447,0.3965199921263913,0.5156760161713462,0.2796858549978912,0.5364751232810325,0.20664355686015165,0.7424586647869609,0.2058995570123449,0.728521647817172,0.20460327308510887,0.708907850619687,0.22253190122803074,0.2058995570123449,0.7714452253031463,0.5371454402926187,0.7551579304215212,0.2080238238743226,0.2080238238743226,0.21467693397942594,0.20664355686015165,0.7364901415703475,0.22298903296903225,-0.002837857357558043,0.20706682556648007,0.20664355686015165,0.2087633275725012,0.4418898005564379,0.3818516180534239,0.20664355686015165,0.7368832434609478,0.5973183597096731,0.1937202446337441,0.22351157181506406
vrc,TabulaMuris_Brain_Microglia_FACS,0.13118162371774125,0.06598338592838282,0.04799104401377123,0.16360255297256066,0.07775209461445867,0.04111316849739422,0.07774194361059705,0.3596655388101184,0.03313259112986525,0.03462214448991261,0.6006034896289886,0.5080358308981286,0.0673259280898077,0.00012813151890683734,0.0001904660095450837,0.0005817612820948401,0.37442231616704136,0.3650768799028623,0.03806166580930417,0.03364047651792912,0.22320556138700348,-8.916659367847935e-05,-0.0075864491263621155,0.2715585964584555,0.03221882586393312,0.033543203729634916,0.012417633760395392,0.3842752175430504,0.3666388480494002,0.044304513276114114,0.0034164043519913268,-0.009865984725565605,0.18074534646196347
vrc,TabulaMuris_Brain_Neurons_FACS,0.29760540124204776,0.6974149104669171,0.6992005327938852,0.25191351701387016,0.6458645400888813,0.3460116238809483,0.16435645758520195,0.4439738812611048,0.20223446943091364,0.35268974045570595,0.3121176462983083,0.3006612109516356,0.1626542523510211,0.3768424882364467,0.655746141989425,0.6306679855758079,0.15171206601323312,0.13524310964987854,0.2111972476958288,0.1843279481913281,0.7270828943144293,0.21167807809206252,0.002811165937035877,0.14578072454906602,0.3493885526452565,0.3256458874725429,0.41596828247050704,0.15129798440034756,0.656043500787865,0.5653860007507635,0.35372634085696003,0.4364837497889624,0.5565377275835671
vrc,TabulaMuris_Colon_FACS,0.09456766679096212,0.1173809004566235,0.02516862064407309,0.01016469665296646,0.13537518146109226,0.00923394427804156,0.0052350896639315435,0.30967144456984913,0.0771616415030315,-0.004547536252566181,0.04962188661118792,0.2172422757624572,0.01285917921888395,0.027061276972548183,-0.00019274015996512838,0.15968938748021874,0.09012974173995948,0.06795707322494114,0.0067093162948623645,0.00923394427804156,0.0356163716154631,0.013731403687539456,0.0001409356276056721,-0.005439814930674821,0.00923394427804156,0.008155280682104629,0.08547237611644233,0.0026302064902062904,0.0035255146754075424,0.06469801603712393,0.025195704731062744,0.08109241836032298,0.25508375442659403
vrc,TabulaMuris_Fat_FACS,0.26057116853591544,0.6838064130482231,0.6004750614584782,0.02630842360855606,0.2692979194116709,0.2701781156777539,0.268325637456889,0.5504803478998984,0.695551194655535,0.2565156941154225,0.2717816720459936,0.6320308640432344,0.292035675237013,0.15620643346946347,0.00024332116239631548,0.4153431805514745,0.2730980524926089,0.2728659348245052,0.09026568008463576,0.2701781156777539,0.5038717995383434,0.183704708575244,0.0024431714672567962,0.2698123045888299,0.3765259304088888,0.6335468838866825,0.1809844545976136,0.04042575961468129,0.03459564806139465,0.12027235443889872,0.31658332938937384,0.2502375838249853,0.6907855766489693
vrc,TabulaMuris_Heart_10X,0.6434966475728692,0.5897777601529384,0.8120592258912339,0.059667347773454386,0.8574561089945417,0.05141994688028698,0.7476178098460767,0.8053484738563486,0.8143755787974105,0.0534238289505188,0.6180190861567122,0.7964898153673527,0.4104823607653414,0.4480013921044493,0.40681024212468897,0.8545268508281092,0.05141994688028698,0.05141994688028698,0.6484783039314478,0.05141994688028698,0.915589099437565,0.05141994688028698,0.0012371350614970734,0.05141994688028698,0.05361914837692911,0.17025454628635958,0.6193606134720597,0.04577453893937475,0.05141994688028698,0.8840606294432289,0.41928204451463147,0.7514032242800076,0.04755394679844679
vrc,TabulaMuris_Heart_FACS,0.3849737483178027,0.7891404090544581,0.7689899848161428,0.2401271844474733,0.7936973969956641,0.28329059646442456,0.22360308641527835,0.6841704408673078,0.32413758450105595,0.3658587078368029,0.3250585003287793,0.3200471319718859,0.2540699153666961,0.02188390304236584,0.804910669519057,0.5653244340028846,0.17653344452342534,0.18616070013443275,0.2629094447897337,0.6627030782000339,0.8050443356122214,0.2744914707660389,-0.0020075577173799103,0.17664979370846529,0.7693582378592604,0.8071206154992956,0.40245854701731454,0.1825509203022737,0.2132439421482272,0.6097632528978788,0.25638266266713106,0.31700416865508946,0.7317828116387644
vrc,TabulaMuris_Kidney_10X,-0.010838799728101391,0.4813262873508018,0.4870544659371335,0.0013511351920593492,0.31431740203115616,0.15557268909363098,0.09074898163840864,0.4375011830702849,0.7814912614662257,0.013712217310404777,0.2715918205375591,0.08594973646655256,0.09772666779534864,0.2951808970937208,0.09623548747167432,0.2471206941180978,0.10715426347519276,0.09157132733992507,0.14136547622030254,0.15557268909363098,0.4617047600580594,0.030928262449219895,0.012452387526903606,0.11960616858479545,0.006071749434464311,0.09209119002301584,0.28101563425174336,-0.1363896661942796,0.3690901552793904,0.2643691754540315,0.1701749916192588,0.07092315148302063,0.6956306646756335
vrc,TabulaMuris_Kidney_FACS,0.09797888333937604,0.3999540485906865,0.631863349659922,0.14218643522449462,0.5368205552301678,0.24433335261975225,0.25002625931190897,0.2617648922981545,0.1809364728338141,0.27004316180851273,0.3807919111762982,0.581703868980458,0.2762314560502473,0.3696822158573828,0.6043672045463063,0.31320279797063105,0.477938614798317,0.2366922423249485,0.36359404750122776,0.2546482137162964,0.3052167068515679,0.3914434325895707,0.0023477893200797646,0.610553191089801,0.244299680650002,-0.011320845609167787,0.2302015118432761,0.26570181272678417,0.04692388766223539,0.3790183609102916,0.3838989037985451,0.2528151650247487,0.5032980005511151
