,dataset,bd,fa,fica,grp,icm,ipca,isomap,ivis,kpca-cos,kpca-pol,kpca-rbf,lda,lle,lsnmf,mctsne,nmf,nmf2,nsnmf,pca,phate,pmf,psmf,saucie,snmf,spca,spca-batch,spectral,srp,tsvd,umap,vasc,vpac,zifa
ss,TabulaMuris_Bladder_10X,0.6382964912136582,0.08092894767385596,0.1077714288719268,0.008571783477705746,0.004645065181413423,0.6227447110062309,0.6828978077420199,0.6686177579291841,0.6689480013711353,0.03714813508892747,0.0006591988071275902,0.6689480013711353,0.7357278138443266,0.7112464600853995,0.010129893221255955,0.7250800835572305,0.6043702193604163,0.6584470923579735,0.631140454178489,0.6689480013711353,0.6851916787352769,0.6536602252206261,0.005755726490168833,0.10675063324264207,0.6227447110062309,0.005668954668414182,0.523798722070134,0.14072483557497067,0.6082426880266311,0.6667915196257432,0.7524429278469869,0.6715733214917099,0.008660400496999595
ss,TabulaMuris_Bladder_FACS,0.3499765507983627,0.7252347643309595,0.7134138500000612,0.34374150356591804,0.1079431588198476,0.34795250637979264,0.5995410167723093,0.3516506132667777,0.7256157333359738,0.3412904827213955,0.003534209644764611,0.3499765507983627,0.7038643715660068,0.7170477646240512,0.7144261817880618,0.3486745291171334,0.3503109409559176,0.3540319216728941,0.34795250637979264,0.7088090224831991,0.7111116367501652,0.7113412314856913,0.006525584925947409,0.3491268106976647,0.34749609393164616,0.3499765507983627,0.7174945745571115,0.3356941264234339,0.3496172173241929,0.709988386564704,0.6266634581755623,0.3367535069250415,0.7071483715268213
ss,TabulaMuris_Brain_Microglia_FACS,0.28186628656081125,0.26750536648977563,0.2794211451543033,0.06930786831387646,0.03605783053333717,0.27971075483834285,0.11643808412091,0.27971075483834285,0.27971075483834285,0.001957176919601485,0.00399102223925126,0.28186628656081125,0.19268049552817887,0.4098442869694701,0.27971075483834285,0.2815468838412124,0.28186628656081125,0.3419696992750393,0.27971075483834285,0.5840274813752556,0.34415330848576664,0.057849185105531886,0.000870947733613362,0.28186628656081125,0.2765172759980413,0.27971075483834285,0.13192255888845916,0.2859670085758912,0.27971075483834285,0.27971075483834285,0.42597131145684425,0.054293892989946524,0.2528864282359473
ss,TabulaMuris_Brain_Neurons_FACS,0.12012545522116515,0.0057881878359364244,0.0013080531549237615,0.002970615167475716,0.007870028539744384,0.6186051191098713,0.16029278716646989,0.7208526579588421,0.7125866334530041,0.002938749444411867,0.002231341663505454,0.6697671290389171,0.009216108476086038,0.594438338015931,0.002376488496634631,0.007719171257091306,0.0017938916920838715,0.4980643437708752,0.6161349865015107,0.7137790555808083,0.3300532858040398,0.00575780451370276,0.011070664422025912,0.0013080531549237615,0.6153847272289517,0.3194251439305687,0.4506212405165982,0.0038837346415540367,0.6188836256372869,0.3949680247658017,0.6794718224112031,0.5123960356027716,0.7151197377804674
ss,TabulaMuris_Colon_FACS,0.07424714540219529,0.04762368221588845,0.07424714540219529,0.08037682270727138,0.017612497267706525,0.07455887422540766,0.1189262163575211,0.004771102974891582,0.07613864855770687,0.0529878442635405,0.0008653035722012512,0.03414987135665135,0.07835053276301915,0.22502131029958672,0.006197963425981853,0.08876884703546929,0.07407999398812681,0.03625958136199019,0.0828774284448376,0.4378077583544878,0.038759683322920936,0.09719572446733947,0.003726547100863904,0.07529428027633962,0.08650541989177285,0.07316602571869538,0.1926482025640937,0.07607813275019677,0.08679603759007012,0.06482034906973769,0.404440483459035,0.1532642476827508,0.006845428238213251
ss,TabulaMuris_Fat_FACS,0.16950728928658998,0.005754473183389763,0.006917140920534299,0.1287389614201334,0.0032148748595167555,0.17010481502660885,0.2817705500135008,0.7708511121724843,0.1283585144299304,0.002550216563580635,0.001159225048122368,0.4035606725924911,0.015418758032179106,0.5366953351476282,0.39109412482086137,0.007007708334566992,0.007188526766006323,0.2945830680152031,0.013451164160224674,0.7170499178045199,0.032710642415260074,0.005819879112674141,0.01930992281893374,0.018005572997554297,0.17247113282617713,0.002547100971796618,0.4044287144518351,0.009921133963968416,0.1728815661980985,0.16588309864733514,0.6643290454534048,0.3941430649612041,0.7112362745156057
ss,TabulaMuris_Heart_10X,0.2112927906831736,0.3467278757144018,0.1984283409224328,0.19466037082356846,0.04514575946319877,0.19401170375847104,0.1885819689315183,0.18296414213298065,0.9127711233260912,0.1885819689315183,0.1885819689315183,0.4144248361929325,0.6614423857950029,0.822950330607665,0.03189410561351585,0.1894947620754905,0.1894947620754905,0.6664522992064421,0.19401170375847104,0.05697811947428547,0.18296414213298065,0.2112927906831736,0.0065724929633706,0.1894947620754905,0.19401170375847104,0.18651275447004914,0.5422276745526479,0.03633117737093408,0.1894947620754905,0.347121141798695,0.8376506181166431,0.7575842134188586,0.1885819689315183
ss,TabulaMuris_Heart_FACS,0.333118652013392,0.005238634487776591,0.0018481551983759827,0.3378040533793518,0.10566380536815184,0.3583651048165206,0.05022143705145625,0.6630453828339272,0.3821938051379985,0.005618374849094248,0.0006135111926473572,0.37055002714381935,0.0018481551983759827,0.7146585247537116,0.012678334579394546,0.0018481551983759827,0.33185702056883115,0.38151806749287054,0.3593253013121758,0.6703980528090753,0.3696488792314136,0.6784646875976115,0.011115287180815472,0.0018481551983759827,0.3580047438946189,0.03701861439375945,0.4937967470175009,0.038584006738841034,0.3300946137471853,0.575086705732518,0.6622820910036799,0.4159936768057287,0.659604395984582
ss,TabulaMuris_Kidney_10X,0.01562884452168524,0.5009603588205442,0.0029707771176334372,0.009049160125060277,0.0018445633725439007,0.002746915950075653,0.03553290384970489,0.002878969199863181,0.5404717818128454,0.006948521435596759,0.003513789965719973,0.22274331053753352,0.1975475487187392,0.2502665350648523,0.013278672730400785,0.00561830783255221,0.005400461682023461,0.5365288203854827,0.003194187988835245,0.001618879522703031,0.4722990936040209,0.6301724295387379,0.005646833609982704,0.0027467741696962874,0.005182145301045914,0.003194615867454213,0.5074530511832871,0.0043028262399676396,0.0029710612154110107,0.4629465803197426,0.03540509000499525,0.24286490048121545,0.5082313915793557
ss,TabulaMuris_Kidney_FACS,0.3698476226675289,0.17865668451245406,0.33144739830353204,0.3197857057653488,0.03477744886336938,0.32602733208336354,0.3596176015047515,0.5713441300018138,0.2727300644975074,0.012261601533825372,0.010182135963016559,0.4323599365983592,0.32781279466072555,0.13896754331369404,0.03238326242748931,0.007908201828191092,0.33261147684173153,0.3963121596631745,0.3270903063538015,0.3062808500448436,0.3669632502451508,0.1818295258871944,0.0050603350047865436,0.012261601533825372,0.3300137119545478,0.012261601533825372,0.3107777934878832,0.2381232108715367,0.3274975006363845,0.42929495977438376,0.5513132398280328,0.3296394883673705,0.5365039103495991
