,dataset,bd,fa,fica,grp,icm,ipca,isomap,ivis,kpca-cos,kpca-pol,kpca-rbf,lda,lle,lsnmf,mctsne,nmf,nmf2,nsnmf,pca,phate,pmf,psmf,saucie,snmf,spca,spca-batch,spectral,srp,tsvd,umap,vasc,vpac,zifa
ss,TabulaMuris_Bladder_10X,0.7127153326095336,0.027623429853133125,0.041490325826767635,0.007011116613905922,-0.002042015583390039,0.7031847318155451,0.7362539536566706,0.7095759446096963,0.7005882656533038,0.016946125838349795,-0.0005382259585087916,0.7005882656533038,0.7564302257234206,0.7695173509765869,0.00534744718804746,0.7772672520149188,0.6740938282124596,0.7139901967399148,0.7054305700003977,0.7005882656533038,0.7381696375662882,0.7078475569358501,0.0012767190953322039,0.040335144073856924,0.7031847318155451,0.000999876774414999,0.4559444696781975,0.0493539012799645,0.6780775963141715,0.7006130015735079,0.7855260978719847,0.7012449395511755,0.0011023786987821515
ss,TabulaMuris_Bladder_FACS,0.20452738814024868,0.7517732880521516,0.7500894047398217,0.2054502380976929,0.017025877984957364,0.2049046352869416,0.5305405380787209,0.2058995570123449,0.7511328436456723,0.20308865386862485,-0.0018701991333920595,0.20452738814024868,0.7338885698970198,0.7519136573674121,0.7510156209014291,0.20588181027322852,0.20637700036375808,0.2117129611458906,0.2049046352869416,0.7495660572918729,0.7499201163602258,0.7465159479556522,-0.0026875339081832033,0.2053023670824256,0.20480888959703586,0.20452738814024868,0.7600403336625401,0.19288759232283828,0.206278053739922,0.7383798217027066,0.530160569899941,0.1937202446337441,0.7479531837936777
ss,TabulaMuris_Brain_Microglia_FACS,0.3624033767204548,0.3563839722788646,0.3659462840735478,0.08733772278197804,0.04405633568224916,0.3596655388101184,0.08164721940389542,0.3596655388101184,0.3596655388101184,0.0006695294946015862,0.005042616537415249,0.3624033767204548,0.2713595734983479,0.590626098532482,0.3596655388101184,0.3686563988521758,0.3624033767204548,0.4136071954656784,0.3596655388101184,0.6839444095494389,0.4554271079565412,0.08263331774805474,-0.010927713944901241,0.3624033767204548,0.3641327279298574,0.3596655388101184,0.10638743972883102,0.3704601477610362,0.3596655388101184,0.3596655388101184,0.6076482588867801,-0.009865984725565605,0.32623838463075866
ss,TabulaMuris_Brain_Neurons_FACS,0.044237713827901724,0.0012371368844385745,-0.001526570541666833,-0.003555007519208524,-0.013336974298764322,0.6657706476402685,0.1372318092807899,0.6842728603927244,0.7176808567024028,0.0009948071747973171,0.000392797497327529,0.673873724825391,0.0033860512452576733,0.6414480339968957,-0.002575652423876968,0.0038179062696835006,-0.0020991141144886642,0.4724190737150815,0.6637920612386599,0.7205929389813323,0.1784557991113916,0.0011110414863587073,-0.0016050328074904544,-0.001526570541666833,0.6629718261571079,0.17547549228117426,0.4606351938156056,-0.004557177194686218,0.657118653867929,0.2994834513354194,0.7128253902316471,0.4364837497889624,0.7095487725557272
ss,TabulaMuris_Colon_FACS,0.024953169140428087,0.023188652610356943,0.024953169140428087,0.02155975745303241,0.004949847879396606,0.0267361883565691,0.0750297722424289,0.002121838016415643,0.05847920007458177,-0.03889896801678122,-0.0006519358648663054,0.013921034285708732,0.026315743989591227,0.13814980914416866,0.0016453575392191833,0.024250541623911458,0.024866431849631644,0.0009350800206661623,0.027865964018682042,0.370454801954052,0.006877499314416936,0.06406284946100366,0.000501735488125261,0.025371214433984025,0.02568276353738732,0.033184615774340245,0.1268414815412134,0.02555272228600371,0.02568724187492871,0.0065827332693938105,0.3625677489800348,0.08109241836032298,0.0018485737975083227
ss,TabulaMuris_Fat_FACS,0.03438560405788945,0.0009639939222686432,3.328375965365907e-05,0.02193388989434585,0.0007161724945900629,0.04297094134127224,0.031342069738531424,0.7726244882915017,0.023986679719551075,0.0004906870600893897,-0.00026170540142181543,0.29010395517635784,0.004321722035840662,0.4875335217642056,0.2747885431104917,2.2428512802189265e-05,-0.00012726218920444516,0.17114345869315714,0.0027101090376572645,0.6931061998454715,0.005490519181529057,0.0010162255505214376,-0.0006621918625939584,-0.00037869771907931145,0.04387692675031029,0.0005467288100640029,0.2795547343630248,0.002272656925373777,0.04377907327673481,0.05005834925817868,0.6778691510762503,0.2502375838249853,0.7071770331225472
ss,TabulaMuris_Heart_10X,0.08667304013950468,0.14512188583392802,0.0534238289505188,0.05361914837692911,0.011937806889082692,0.05333744942506586,0.051871002763742326,0.05141994688028698,0.9429400927933008,0.051871002763742326,0.051871002763742326,0.156762524533117,0.4478009513239093,0.7898028364109111,-0.00568741502728395,0.05150901637804111,0.05150901637804111,0.6242568917235071,0.05333744942506586,0.01535696424239129,0.05141994688028698,0.08667304013950468,0.0012308871553125065,0.05150901637804111,0.05333744942506586,0.05231648868920759,0.4050888661686307,0.010921306322305608,0.05150901637804111,0.1434054663054505,0.8704494234927768,0.7514032242800076,0.051871002763742326
ss,TabulaMuris_Heart_FACS,0.1764848839204994,0.00020481445051391932,0.0004122778593865008,0.16667548030374202,0.011216868502294749,0.2255831620598051,0.013120485957835864,0.6416171906745218,0.2850289165441072,0.0018782148139990448,-0.0003996334675915792,0.248495647185286,0.0004122778593865008,0.7914685666683825,-0.0026304658672531515,0.0004122778593865008,0.18859337682663305,0.2612882152523597,0.2273681099049737,0.7409253287351805,0.2596003383950032,0.7342596200491186,-0.0004463163313149186,0.0004122778593865008,0.22516976364959185,-0.008703654940003566,0.3935235297840231,-0.009028964527092722,0.18575943089176647,0.5290178034889274,0.7331983822633886,0.31700416865508946,0.7177862264187078
ss,TabulaMuris_Kidney_10X,-0.006401422012038784,0.38136491144925416,-0.0070700642477899015,0.00021499943560936296,-0.004364300821691267,-0.006530459654669607,0.01806093795503676,-0.005830756178423223,0.43130932284320794,-0.0018428107087156687,-0.0006293387303266352,0.09924488716063913,0.20660489698047352,0.08518516250192394,0.0054054578783946225,-0.013451334359107291,-0.012925155073484336,0.3221966588316202,-0.007608119245126365,-0.003816948367410121,0.35407806628817906,0.788307158540981,0.01234376696018958,-0.006530976679986073,-0.012397943151247596,-0.0076065681633004124,0.281321552956844,-0.010282905469587395,-0.007069030195197253,0.2589809825167196,0.032634634614305984,0.07092315148302063,0.3902182247123616
ss,TabulaMuris_Kidney_FACS,0.19317467592823828,0.07460994791622143,0.20232601325795668,0.18424752467306468,-0.018535504889040783,0.19417917626630493,0.2881665839084064,0.5568089985974379,0.11146122585864657,0.0034002562060002108,0.0013401743417907565,0.2970102424823558,0.19254109526278645,0.04996561579190955,0.0012498716726442134,0.0019523542243613664,0.2042446956634116,0.35320851411956355,0.1966598567227453,0.19159895400742688,0.3163291795513004,0.06246072242157045,-0.003230995824638425,0.0034002562060002108,0.1991083159842432,0.0034002562060002108,0.2042373569993572,0.031710235309066415,0.19727753584063848,0.3462534062173439,0.5524212144206588,0.2528151650247487,0.558766179590287
