,dataset,bd,fa,fica,grp,icm,ipca,isomap,ivis,kpca-cos,kpca-pol,kpca-rbf,kpca-sig,lda,lle,lsnmf,mctsne,nmf,nmf2,nsnmf,pca,phate,pmf,saucie,snmf,spca,spca-batch,spectral,srp,tsvd,umap,vasc,vpac,zifa
ss,TabulaMuris_Bladder_10X,-0.0020328438997347085,0.7898623897209158,0.7145405226297571,0.0021465814212646016,0.7775808130582534,0.7110840017230834,0.7754742964299226,0.7095759446096963,0.7475057663037824,0.04332069539200556,0.7244564370787736,0.7797028681173472,0.7005882656533038,0.756341656065184,0.7762116304612293,-0.0005660887677380312,0.7750683115936624,0.7701023081693912,0.6450817341637163,0.7125060957874702,0.7005882656533038,0.7691694620983205,-0.0016053641452509347,0.7781598664027581,0.7110840017230834,0.7445005560223268,0.4933195298420583,0.5609809906350518,0.7776459231540804,0.7006130015735079,0.701986116223885,0.7012449395511755,0.5502122595567811
ss,TabulaMuris_Bladder_FACS,0.7402031584113418,0.7467338097918447,0.7517610235045736,0.2638332747785978,0.5378291841963677,0.7517610235045736,0.7535206405847436,0.2058995570123449,0.7503613197043613,0.20452738814024868,0.7501617792293783,0.7511855708007517,0.20452738814024868,0.7265247087595884,0.5378291841963677,0.0002451940118255734,0.20729023236050328,0.20827857921582266,0.21308781615839192,0.7517610235045736,0.7515278598851701,0.5378291841963677,-0.0013107139239689012,0.20827857921582266,0.7543133857010692,0.2087633275725012,0.7554151387453325,0.2033462339367512,0.20729023236050328,0.7324126338935126,0.7539491523618116,0.20833742421996645,0.7556873298339096
ss,TabulaMuris_Brain_Microglia_FACS,-0.003633971882401662,0.0658690589673996,0.1427839380685016,0.3865358485375056,0.007436628254981902,0.12647330866637554,0.07759645463145351,0.3596655388101184,0.10867273358386688,0.18212457770889384,0.16506192470602368,0.14599807110016702,0.3624033767204548,-0.02249986514623456,0.2383891371038057,0.05687659872961112,0.3676566636279111,0.3673783971559115,-0.003247964813313459,0.12639319309785918,0.2359465141194367,0.11037309116968876,-0.009307460214770202,0.3673783971559115,0.1278671075609056,0.08972300163930576,0.014302223463244994,0.1877654917886641,0.3596655388101184,0.3596655388101184,0.14701997314460047,-0.009865984725565605,0.1537926279143157
ss,TabulaMuris_Brain_Neurons_FACS,0.09721673511491873,0.2373625781846047,0.7076638070002749,0.2340121587125681,0.4534829805931946,0.6536087305552972,0.4380734583863979,0.6314109438582118,0.6499167091283488,0.6725665588453751,0.5475363080209062,0.4999176621971094,0.2980566464677025,0.011894006250159765,0.6699851700544839,-0.002575051870921741,0.29840762248710523,0.6711394327238444,0.4916158219199059,0.6529207051584303,0.7265979237772552,0.19974761975294805,-0.0016357125351901286,0.4565158225423469,0.6535678802650529,0.17297912781316346,0.4948530860212437,0.056349638173288565,0.14920818808434602,0.4583595381358061,0.6370352419699453,0.4364837497889624,0.5299191454627492
ss,TabulaMuris_Colon_FACS,0.0054431653311026364,0.19061999082747555,0.030795669677311555,0.011613626407891663,0.0055340144200677465,0.00932152920483108,0.016921049102829266,0.27292514053502737,0.09291190142390213,-0.00409537676132294,0.05881975409731755,0.4666524442207651,0.013921034285708732,0.02560057545947589,-0.00036723242417662964,0.007036258502979457,0.03751909643251605,0.09659033803266336,0.006215750373390961,0.00976066686995514,0.3193795221780396,0.006877499314416936,0.0001409356276056721,0.04315300928732724,0.00932152920483108,0.1325372735235561,0.15139252730327904,0.03063704917736334,0.024828000690723856,0.10438858204711424,0.28467852127058885,0.07335403372471168,0.24076847521056005
ss,TabulaMuris_Fat_FACS,0.0005757479633683005,0.6998906422775537,0.69529237223987,0.028427625446687036,0.3973896856925866,0.6676715997969865,0.06526576138762663,0.6215929350152287,0.7098209970522202,0.06261420351041068,0.5190941614948101,0.4191596613190311,0.29010395517635784,0.008714466325288201,0.6952331459650092,0.32392564829143,0.04465164602193118,0.04465164602193118,0.10900170746070133,0.6658281324279998,0.5924722111379613,0.27393826589490666,-3.9087013269698214e-05,0.04465164602193118,0.6805529178009223,0.028058388931876847,0.3161053371560555,0.027900514926131888,0.04533330547976993,0.15414494764069198,0.7337605490119009,0.2502375838249853,0.41425870097462825
ss,TabulaMuris_Heart_10X,0.03427641462852379,0.16882897885096748,0.2928951684179542,0.14416465885022198,0.9053296220752888,0.05141994688028698,0.7067437604736866,0.8215963007011303,0.5721842763622907,0.05333744942506586,0.28905343124067456,0.7571345310912754,0.051871002763742326,0.3368838954037671,0.6608592880506748,-0.009168767984401008,0.05141994688028698,0.05141994688028698,0.62987110479802,0.05141994688028698,0.6850819809499432,0.6705605000664593,0.0012371350614970734,0.05141994688028698,0.05141994688028698,0.05141994688028698,0.4355601701194694,0.05409809407346442,0.05141994688028698,0.8666480995541584,0.7845440610017391,0.7514032242800076,0.051871002763742326
ss,TabulaMuris_Heart_FACS,0.07375522027980656,0.2934432648053177,0.8088488301856663,-0.0008573056915082725,0.029270586789101168,0.7346559272255168,0.4971753268793282,0.3609287379226919,0.4119151494880921,0.14847219568690875,0.3366961616317862,0.5760952265083099,0.2510219045047733,0.00013652244992984702,0.8117963032628738,0.00023033681705895493,0.17953802086171422,0.17953802086171422,0.2612882152523597,0.7297504924751232,0.7511536736304846,0.2663176371692357,-0.0004163818500171772,0.17953802086171422,0.7675124797845122,0.266556179367184,0.4004083487395405,0.15782346312053602,0.17953802086171422,0.019659318911616742,0.5876329627242263,0.31700416865508946,0.6887533499126596
ss,TabulaMuris_Kidney_10X,-0.003530823424617089,0.4008557650305072,0.14486368009255612,0.0028052366360573297,0.4219142590469721,0.15484021039875048,0.2233763188599476,0.17437125985307272,0.4022820802321222,-0.002418433743574615,-0.018167489445430826,0.39596600386174585,0.09924488716063913,0.07142301735524079,0.3978321522177283,0.007053668159493812,0.3839512522828022,0.31203026706035497,0.3605331221719997,0.1546902359045016,0.4474320313620629,0.39431618984133454,0.015247762118412478,0.4083427502004804,0.15520826508602106,0.12773749767154052,0.2894820427963647,-0.00265251173548844,0.3942960259969633,0.4027684749176362,0.2965687811407018,0.06692276218006858,0.394266103147294
ss,TabulaMuris_Kidney_FACS,-0.004072517034167879,0.6515839286635878,0.6256984245845193,0.007053454169389248,0.026882230226292003,0.6488289698305321,0.3097961016731768,0.5008351741409449,0.19893692542623528,0.1472764617241872,0.3981909448071725,0.6246036162926495,0.18946184393930687,0.1976670817686144,0.5972611566483169,0.0011315639522916346,0.13325541665631435,0.13325541665631435,0.3750736084264625,0.6472505163438924,0.5168329472101367,0.3741941165393301,-0.006054100882083887,0.007475836075636034,0.6477753134561272,0.6383338757206749,0.21613727919577772,0.10107610456725634,0.13325541665631435,0.2732177946325172,0.4594144870456723,0.2528151650247487,0.556460714385163
