path,calinski-harabaz,davies-bouldin,dunn-index,silhouette-score
data/embeddings/koh/sdae/koh_9796-1959-391-78-50_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,156.1200308245254,5.338153364168469,0.1177896047651657,-0.07083734
data/embeddings/koh/sdae/koh_9796-1959-500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,66.90563742225692,3.4026032894700102,0.18011329467145673,-0.04261943
data/embeddings/koh/sdae/koh_9796-1959-500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/koh/sdae/koh_9796-1959-500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,93.11746222458979,4.590418380588513,0.25390088900813756,0.0059465687
data/embeddings/koh/sdae/koh_9796-2500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,68.81878809749077,3.2122933347302927,0.19536722094387013,-0.028896986
data/embeddings/koh/sdae/koh_9796-2500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/koh/sdae/koh_9796-2500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,75.91782297003671,4.135338497553077,0.2822325556777433,0.023631414
data/embeddings/koh/sdae/koh_9796-5000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,66.45395692909055,3.196808676546846,0.1981585771935563,-0.033251032
data/embeddings/koh/sdae/koh_9796-5000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/koh/sdae/koh_9796-5000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,68.16939077476803,3.9075420454858514,0.3286076474289236,0.03509912
data/embeddings/kumar/sdae/kumar_10000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,371.03130230401996,0.6661540855840657,1.554205890471318,0.5224582
data/embeddings/kumar/sdae/kumar_9031-1806-1000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,259.3361898051433,0.7688617870723928,1.4002419901684586,0.47673678
data/embeddings/kumar/sdae/kumar_9031-1806-1000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/kumar/sdae/kumar_9031-1806-1000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,4733.930193401675,0.39960936357673127,3.632539189158482,0.6703159
data/embeddings/kumar/sdae/kumar_9031-1806-361-100_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,244.44249817707004,0.7526226459320472,1.7143143637855232,0.5031061
data/embeddings/kumar/sdae/kumar_9031-1806-361-100_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/kumar/sdae/kumar_9031-1806-361-100_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,4095.9993933064534,0.5736998598864641,2.0028091303493407,0.5661636
data/embeddings/kumar/sdae/kumar_9031-1806-361-250_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,223.7888723761955,0.7985654484859904,1.5049665219927375,0.46087497
data/embeddings/kumar/sdae/kumar_9031-1806-361-250_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/kumar/sdae/kumar_9031-1806-361-250_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,3217.580606443369,0.6520117831642273,1.8948564462494433,0.53472316
data/embeddings/kumar/sdae/kumar_9031-1806-361-72-14-10_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,114.20203552934946,1.9620156142960383,0.32329403714613514,0.16132222
data/embeddings/kumar/sdae/kumar_9031-1806-361-72-14-10_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/kumar/sdae/kumar_9031-1806-361-72-14-10_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,9549.153498882295,0.20056162811491615,5.442809068622951,0.83190686
data/embeddings/kumar/sdae/kumar_9031-1806-361-72-14-5_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,170.45956151771242,1.047319853071629,1.1769945248736484,0.4012282
data/embeddings/kumar/sdae/kumar_9031-1806-361-72-14-5_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/kumar/sdae/kumar_9031-1806-361-72-14-5_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,6162.122203679763,0.2814863298707207,3.5263872773406337,0.7686114
data/embeddings/kumar/sdae/kumar_9031-1806-361-72-25_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,151.79744181648095,0.9957708179324306,1.1124999049668634,0.37739775
data/embeddings/kumar/sdae/kumar_9031-1806-361-72-25_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/kumar/sdae/kumar_9031-1806-361-72-25_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,3419.1855279956794,0.6422951979243292,2.002077024078884,0.5650578
data/embeddings/kumar/sdae/kumar_9031-1806-361-72-50_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,129.77646450834223,1.179563041491346,1.0899101464936471,0.32000417
data/embeddings/kumar/sdae/kumar_9031-1806-361-72-50_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/kumar/sdae/kumar_9031-1806-361-72-50_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,3785.0175456400384,0.45538733650972735,3.226310833376351,0.6449976
data/embeddings/kumar/sdae/kumar_9031-1806-500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,285.8301897156655,0.7489762302430293,1.5517452910512228,0.48512018
data/embeddings/kumar/sdae/kumar_9031-1806-500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/kumar/sdae/kumar_9031-1806-500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,3150.1584308370257,0.5869739950698291,2.189416067339167,0.57812166
data/embeddings/kumar/sdae/kumar_9031-2500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,323.0987343019596,0.7182319394941113,1.4957022130448805,0.4995744
data/embeddings/kumar/sdae/kumar_9031-2500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/kumar/sdae/kumar_9031-2500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,2021.9444729204188,0.7186972745069827,1.535029870684641,0.5258499
data/embeddings/kumar/sdae/kumar_9031-5000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,303.1568181284491,0.7292720304408392,1.4762612582628636,0.49267688
data/embeddings/kumar/sdae/kumar_9031-5000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/kumar/sdae/kumar_9031-5000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,2324.9001178285503,0.7596880089560106,1.3673786780747972,0.5040449
data/embeddings/simk4easy/sdae/simk4easy_10000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,63.66168239409969,2.45728529709577,0.6941636199197453,0.13345669
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-1000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,57.77950595277892,2.6066414505550055,0.6300784442594854,0.124204144
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-1000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-1000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,75.79059840425506,5.130492139636669,0.26360874369225396,0.03478752
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-348-100_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,49.7865108394721,2.4058416438232793,0.7448691392427615,0.11370455
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-348-100_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-348-100_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,69.09815876388998,7.605300478935765,0.1418881018206071,0.05096056
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-348-250_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,46.49485736648941,2.9621098771095156,0.5641151968549898,0.083750285
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-348-250_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-348-250_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,53.525026481672334,5.12084800421867,0.2625578159448548,0.01914301
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-348-69-13-10_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,13.477579833579842,4.697681175164085,0.33316757933090346,-0.020713894
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-348-69-13-10_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-348-69-13-10_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,4.8550362238649845,21.092930116982664,0.050085744712082464,-0.059122913
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-348-69-13-5_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,55.90608905262221,10.478789502133496,0.10152439190378407,0.027792867
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-348-69-13-5_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-348-69-13-5_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,46.82955346516727,17.221296030985798,0.00546440346101125,-0.18660943
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-348-69-25_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,63.89391053669874,2.2060060839803683,0.7963424418222493,0.11079609
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-348-69-25_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-348-69-25_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,21.436436332078237,6.462766901602587,0.20865656213933784,-0.03341685
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-348-69-50_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,60.85854384292691,2.5943615044921606,0.6648549263383198,0.09445949
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-348-69-50_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-348-69-50_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,51.486908944572434,6.556120645339716,0.19389987536599573,0.050422624
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,46.774964671835704,2.6884420902985275,0.6449175912642761,0.11403685
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/simk4easy/sdae/simk4easy_8721-1744-500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,414.63623469528216,7.567653801645285,0.12865950001468723,0.24219157
data/embeddings/simk4easy/sdae/simk4easy_8721-2500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,59.02463885133572,2.5228621438188457,0.6739247250184682,0.12550531
data/embeddings/simk4easy/sdae/simk4easy_8721-2500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/simk4easy/sdae/simk4easy_8721-2500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,209.89498017670357,5.161271567048834,0.23243922898203964,0.15716806
data/embeddings/simk4easy/sdae/simk4easy_8721-5000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,59.612008726601346,2.4925719988260853,0.6949277281607393,0.12642607
data/embeddings/simk4easy/sdae/simk4easy_8721-5000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/simk4easy/sdae/simk4easy_8721-5000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,747.7454744352797,3.9888780143688742,0.23832669238910997,0.33556512
data/embeddings/simk8hard/sdae/simk8hard_10000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,11.175588858355827,4.066544132089423,0.3379766263373386,0.032384712
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-1000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,10.036730815329651,4.3402792693489545,0.3045744482254341,0.025232788
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-1000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-1000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,1.3202211824988912,10.23173695224333,0.13650781187902317,-0.16185549
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-348-100_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,8.60834467631141,4.493140160278943,0.32680222786597574,0.009988919
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-348-100_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-348-100_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,0.5371488988849217,4073.693465999354,9.537036485125204e-05,-0.32839435
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-348-250_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,8.997620632119292,4.628238048051517,0.3033056418170001,0.018479796
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-348-250_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-348-250_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,0.9958181071929864,8.519181082074246,0.06651267823885264,-0.56284064
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-348-69-13-10_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,6.538847722165332,8.766427048785328,0.11304514215269981,-0.073320225
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-348-69-13-10_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-348-69-13-10_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,1.1828362223795892,19.329330365104344,0.05030392499312648,-0.12838386
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-348-69-13-5_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,12.953971658085536,5.05533726854877,0.26954987662505353,-0.12196872
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-348-69-13-5_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-348-69-13-5_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,1.215041310495665,21.359622464169753,0.05712784274007669,-0.13900821
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-348-69-25_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,6.100640812041722,4.881916390582735,0.33222048601982895,-0.014813188
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-348-69-25_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-348-69-25_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,1.829744262518565,9.933897847312444,0.174408422964967,-0.07790991
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-348-69-50_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,9.590892882830369,5.255406770741675,0.2265254318179684,-0.019652216
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-348-69-50_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-348-69-50_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,0.603178696661721,2.1619001479277684,0.0,-0.55310744
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,10.538919332061113,4.31127434808099,0.30980087902459796,0.026500419
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/simk8hard/sdae/simk8hard_8720-1744-500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,1.2104971933544093,12.361651109356185,0.12965975318548176,-0.05288123
data/embeddings/simk8hard/sdae/simk8hard_8720-2500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,10.718239811936312,4.146788947437086,0.33203024626242333,0.030950105
data/embeddings/simk8hard/sdae/simk8hard_8720-2500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/simk8hard/sdae/simk8hard_8720-2500_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,1.2768435248435903,9.90710545149274,0.11203780216688612,-0.09367431
data/embeddings/simk8hard/sdae/simk8hard_8720-5000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-false_scale-true.pt.pickle,10.609812369372,4.182052254409067,0.32593877014468176,0.030794684
data/embeddings/simk8hard/sdae/simk8hard_8720-5000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,1.0,0.0,nan,0.0
data/embeddings/simk8hard/sdae/simk8hard_8720-5000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,1.4035667024211378,12.643469508102111,0.10191311071577176,-0.07857698
data/embeddings/zhengmix8eq/sdae/zhengmix8eq_10000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-false.pt.pickle,73.63202783190796,8.42919759544359,0.12698757088796997,-0.009839492
data/embeddings/zhengmix8eq/sdae/zhengmix8eq_10000_plr-1.0_tlr-0.1_step-0.985_pepoch-500_tepoch-1000_log-true_scale-true.pt.pickle,80.95288940354345,8.805600173237533,0.1187536813026628,-0.004514283
