dataset,method,file,opt_res,clusters,epsilon,min_samples,vrc,ss,db,di,ari,nmi
baron-human,fa,40-log-False.pickle,ss,3,17.433922005000007,2,97.95693285401768,0.7848333,0.4272591995591761,3.7918487939948484,0.0018794855522305989,0.034155612942826666
baron-human,fa,40-log-False.pickle,db,2,9.26510094425921,2,73.24187678734508,0.7509137,0.25079448473500116,5.9698483242049925,0.004473835630651661,0.05019972434841837
baron-human,fa,40-log-False.pickle,di,2,0.5387631832152914,4,0.4930510476375056,-0.3566116,0.25931271322321076,7.3566172633671325,-0.0003995127412676687,0.0095511524597342
baron-human,fa,40-log-False.pickle,ari,2,2.119557913760812,17,71.50308610721926,0.236308,0.620780048313663,2.2916019896777358,0.09321562128302378,0.13440712487655135
baron-human,fa,40-log-False.pickle,nmi,205,1.0137779795222637,2,1.3838189836925274,-0.49131516,1.0492105786654475,0.4697526944015716,0.005258834483920416,0.21616037911690295
baron-human,fa,45-log-False.pickle,vrc,2,19.371024450000007,3,112.77706484611443,0.81560594,0.42225675324514456,3.400388942519053,0.0016686389802448738,0.029930073443798926
baron-human,fa,45-log-False.pickle,ss,2,19.371024450000007,3,112.77706484611443,0.81560594,0.42225675324514456,3.400388942519053,0.0016686389802448738,0.029930073443798926
baron-human,fa,45-log-False.pickle,db,2,0.5387631832152914,3,0.2943555362243783,-0.3660442,0.3277271235842136,5.380087979125051,-0.0003564076631590577,0.008829945773875315
baron-human,fa,45-log-False.pickle,di,2,0.5387631832152914,3,0.2943555362243783,-0.3660442,0.3277271235842136,5.380087979125051,-0.0003564076631590577,0.008829945773875315
baron-human,fa,45-log-False.pickle,ari,2,2.355064348623124,17,67.6686588881206,0.24880722,0.5749529295645882,2.4999835451168138,0.11760713400666126,0.165952679395447
baron-human,fa,45-log-False.pickle,nmi,156,1.3906419472184688,2,1.9912883153080083,-0.44838515,0.9944071690253833,0.48585138795776134,0.04597350780296383,0.1974369776817074
baron-human,fa,50-log-False.pickle,vrc,2,26.572050000000008,2,117.38024483157372,0.8489485,0.31599660103759997,4.68387637826723,0.0014490931041070204,0.027729218813663407
baron-human,fa,50-log-False.pickle,ss,2,26.572050000000008,2,117.38024483157372,0.8489485,0.31599660103759997,4.68387637826723,0.0014490931041070204,0.027729218813663407
baron-human,fa,50-log-False.pickle,db,2,26.572050000000008,2,117.38024483157372,0.8489485,0.31599660103759997,4.68387637826723,0.0014490931041070204,0.027729218813663407
baron-human,fa,50-log-False.pickle,di,3,0.43639817840438605,2,0.21067654915593498,-0.35404676,0.36633571963088246,4.84695121108119,-0.0003399136157441539,0.007703824266789906
baron-human,fa,50-log-False.pickle,ari,3,2.355064348623124,11,49.13088200907056,0.06650275,0.8071039754442523,1.4255046312340807,0.12106175813927939,0.17246278311454197
baron-human,fa,50-log-False.pickle,nmi,181,1.2515777524966218,2,1.3663056670838831,-0.47711158,0.979666570457712,0.42243490156062113,0.014274024022438039,0.19302331078790114
baron-human,fa,60-log-False.pickle,vrc,2,32.80500000000001,2,104.6347672709372,0.8506529,0.32348131214992215,4.481613971470435,0.0021681522579166143,0.03860310539493505
baron-human,fa,60-log-False.pickle,ss,2,32.80500000000001,2,104.6347672709372,0.8506529,0.32348131214992215,4.481613971470435,0.0021681522579166143,0.03860310539493505
baron-human,fa,60-log-False.pickle,db,2,32.80500000000001,2,104.6347672709372,0.8506529,0.32348131214992215,4.481613971470435,0.0021681522579166143,0.03860310539493505
baron-human,fa,60-log-False.pickle,di,2,32.80500000000001,2,104.6347672709372,0.8506529,0.32348131214992215,4.481613971470435,0.0021681522579166143,0.03860310539493505
baron-human,fa,60-log-False.pickle,ari,2,2.6167381651368045,11,43.138621977365695,0.04076388,1.1374155798656282,1.35765157033361,0.11614096056743457,0.15928767742999833
baron-human,fa,60-log-False.pickle,nmi,42,2.907486850152005,2,5.970458047123749,-0.1300152,0.8691202695647148,0.7075797479277411,0.11250534588285094,0.18292087774840562
baron-human,fa,70-log-False.pickle,vrc,2,15.690529804500006,2,88.51969799653064,0.85711586,0.2205819044919241,7.709444712914887,0.005537610372576241,0.06365863294088984
baron-human,fa,70-log-False.pickle,ss,2,15.690529804500006,2,88.51969799653064,0.85711586,0.2205819044919241,7.709444712914887,0.005537610372576241,0.06365863294088984
baron-human,fa,70-log-False.pickle,db,2,15.690529804500006,2,88.51969799653064,0.85711586,0.2205819044919241,7.709444712914887,0.005537610372576241,0.06365863294088984
baron-human,fa,70-log-False.pickle,di,2,15.690529804500006,2,88.51969799653064,0.85711586,0.2205819044919241,7.709444712914887,0.005537610372576241,0.06365863294088984
baron-human,fa,70-log-False.pickle,ari,2,2.6167381651368045,9,55.93932201318881,0.2788134,0.36306096936231685,4.1569814220111825,0.12558842645130242,0.17614310468259128
baron-human,fa,70-log-False.pickle,nmi,57,2.6167381651368045,2,3.8517393053925675,-0.20816943,0.9216847415293673,0.6090720561275169,0.12355545428215055,0.18994634767451563
baron-human,fa,80-log-False.pickle,vrc,2,32.80500000000001,2,72.51782432008784,0.8115536,0.32302012826994675,5.084056847354095,0.0032286864049444943,0.0467782116770549
baron-human,fa,80-log-False.pickle,ss,2,15.690529804500006,2,72.26715298938399,0.84141284,0.22563317314339448,7.940651520428366,0.007007593514137882,0.06840965794937741
baron-human,fa,80-log-False.pickle,db,2,14.121476824050006,2,70.30138887215206,0.83486164,0.22524116085055884,7.940600464283404,0.007502205515873088,0.06650629145304471
baron-human,fa,80-log-False.pickle,di,2,15.690529804500006,2,72.26715298938399,0.84141284,0.22563317314339448,7.940651520428366,0.007007593514137882,0.06840965794937741
baron-human,fa,80-log-False.pickle,ari,2,3.2305409446133386,8,48.683464712113015,0.31582755,0.41367292407524514,3.7580711990301396,0.1397207478146704,0.20898519342713157
baron-human,fa,80-log-False.pickle,nmi,28,3.9883221538436278,2,8.616315132569847,-0.024288867,0.8004902636829625,0.9802408358696817,0.11445314475651563,0.22118872466958958
baron-human,fa,90-log-False.pickle,vrc,2,26.572050000000008,2,78.01587651889442,0.85178614,0.31121017823181185,4.643550438904169,0.005408030415518078,0.06547482349821471
baron-human,fa,90-log-False.pickle,ss,2,32.80500000000001,2,77.64011393340783,0.8519901,0.3116234416439116,4.643482691337527,0.004755012450725329,0.05857802799598355
baron-human,fa,90-log-False.pickle,db,2,26.572050000000008,2,78.01587651889442,0.85178614,0.31121017823181185,4.643550438904169,0.005408030415518078,0.06547482349821471
baron-human,fa,90-log-False.pickle,di,2,26.572050000000008,2,78.01587651889442,0.85178614,0.31121017823181185,4.643550438904169,0.005408030415518078,0.06547482349821471
baron-human,fa,90-log-False.pickle,ari,2,3.589489938459265,8,39.506036273861966,0.32762343,0.4515075402968001,3.6055423675910654,0.13821502633454705,0.20526456843837224
baron-human,fa,90-log-False.pickle,nmi,28,3.9883221538436278,2,6.570802952111166,-0.00084257935,0.8153335122225442,0.984337403278026,0.12374564046908121,0.21578160979103736
baron-human,fa,100-log-False.pickle,vrc,2,40.5,2,74.31003190353276,0.85160494,0.40681851934621927,3.248618412995271,0.004447007741992259,0.056367085458918234
baron-human,fa,100-log-False.pickle,ss,2,40.5,2,74.31003190353276,0.85160494,0.40681851934621927,3.248618412995271,0.004447007741992259,0.056367085458918234
baron-human,fa,100-log-False.pickle,db,2,14.121476824050006,2,42.08714939393074,0.76488817,0.29526276953323016,6.749179069456465,0.011208041181349847,0.08049083832284298
baron-human,fa,100-log-False.pickle,di,2,14.121476824050006,2,42.08714939393074,0.76488817,0.29526276953323016,6.749179069456465,0.011208041181349847,0.08049083832284298
baron-human,fa,100-log-False.pickle,ari,2,3.589489938459265,4,30.502925930209052,0.30215776,0.4215273947289685,3.625979029421078,0.1381632978404187,0.1927381064656344
baron-human,fa,100-log-False.pickle,nmi,22,4.431469059826253,2,7.309444243643419,0.03499415,0.8048064196199636,1.2901773014914273,0.12228891447778821,0.21193014916234176
baron-human,fa,125-log-False.pickle,vrc,2,7.504731764849961,9,40.21101980829878,0.43471837,0.7474195115248929,2.6035734810627638,0.06386680194682855,0.15675108197774193
baron-human,fa,125-log-False.pickle,ss,2,14.121476824050006,2,24.718558897063797,0.6175642,0.54251281908839,3.5351672499866025,0.016255885907357586,0.09333300261483733
baron-human,fa,125-log-False.pickle,db,2,3.2305409446133386,6,22.152645936341315,0.15304844,0.47599097897024123,3.3514119804913562,0.09830689365283035,0.1442499317991336
baron-human,fa,125-log-False.pickle,di,2,10.294556604732454,4,28.512053403855624,0.6160093,0.49500291571936406,3.907239126156161,0.028813492085496085,0.10493473991609116
baron-human,fa,125-log-False.pickle,ari,29,3.9883221538436278,2,2.895409209604635,-0.085269295,0.9535487998009435,1.0167898899777363,0.13306020700115614,0.18254468694041373
baron-human,fa,125-log-False.pickle,nmi,21,4.923854510918059,2,5.302933891489942,0.056210335,0.8527550346989271,1.1228470312782595,0.12011074090106612,0.19275303932494006
baron-human,fa,150-log-False.pickle,vrc,2,8.33859084983329,11,32.22142160204498,0.4125954,0.816158634974824,2.306476886071841,0.07155421222872972,0.1627505928973102
baron-human,fa,150-log-False.pickle,ss,2,11.438396227480505,3,23.11125039073417,0.6091069,0.48152607318373314,4.0740793385130685,0.034127204134456614,0.11255156821291977
baron-human,fa,150-log-False.pickle,db,2,4.431469059826253,3,24.098328223130952,0.28312856,0.27416331276107037,5.625304983473564,0.13044405681970245,0.17291318671730843
baron-human,fa,150-log-False.pickle,di,2,4.431469059826253,3,24.098328223130952,0.28312856,0.27416331276107037,5.625304983473564,0.13044405681970245,0.17291318671730843
baron-human,fa,150-log-False.pickle,ari,2,4.923854510918059,7,21.130002649402126,0.24853125,0.6925320580088964,2.4634869425898915,0.132233023737952,0.18265660453818533
baron-human,fa,150-log-False.pickle,nmi,12,5.470949456575622,2,5.911377710704562,0.090743,0.7598406816348043,1.5375168316128902,0.1243742310176398,0.18973016432065645
baron-human,fa,175-log-False.pickle,vrc,2,29.524500000000007,2,30.877211773674237,0.745953,0.48822124265318334,3.1261901507345407,0.010622827058418407,0.09818335511186292
baron-human,fa,175-log-False.pickle,ss,2,29.524500000000007,2,30.877211773674237,0.745953,0.48822124265318334,3.1261901507345407,0.010622827058418407,0.09818335511186292
baron-human,fa,175-log-False.pickle,db,2,6.754258588364965,5,25.889254952004208,0.420859,0.37835609096922573,4.677216967030573,0.11614133625216096,0.18308776363901047
baron-human,fa,175-log-False.pickle,di,2,6.754258588364965,5,25.889254952004208,0.420859,0.37835609096922573,4.677216967030573,0.11614133625216096,0.18308776363901047
baron-human,fa,175-log-False.pickle,ari,10,5.470949456575622,2,5.001617800147271,0.0055545587,0.952029452525902,1.2867122052029616,0.13436177012443548,0.1859228700918063
baron-human,fa,175-log-False.pickle,nmi,14,7.504731764849961,2,6.688805837042522,0.18049307,0.9103782077441334,1.11329565647274,0.10397644319154711,0.18886178471346965
baron-human,fa,200-log-False.pickle,vrc,2,29.524500000000007,2,25.483451112560168,0.7309427,0.4956336960336637,3.117514401161059,0.013697185809934058,0.09734883118157532
baron-human,fa,200-log-False.pickle,ss,2,29.524500000000007,2,25.483451112560168,0.7309427,0.4956336960336637,3.117514401161059,0.013697185809934058,0.09734883118157532
baron-human,fa,200-log-False.pickle,db,2,6.754258588364965,4,20.594419296968532,0.380906,0.3787793781316481,4.474520787298594,0.11999291130577691,0.1721548676246458
baron-human,fa,200-log-False.pickle,di,2,6.754258588364965,4,20.594419296968532,0.380906,0.3787793781316481,4.474520787298594,0.11999291130577691,0.1721548676246458
baron-human,fa,200-log-False.pickle,ari,2,6.078832729528468,6,16.382737578465854,0.22887167,0.7642985225226445,2.3956045064041356,0.1240793186979807,0.1667244818830373
baron-human,fa,200-log-False.pickle,nmi,13,7.504731764849961,2,5.4543529742041965,0.14073585,0.8009550376854171,1.6013013096390585,0.11070877028574558,0.1757217471112644
baron-human,fa,225-log-False.pickle,vrc,2,9.26510094425921,5,21.118257296739912,0.46695003,0.509516016386836,3.8818706704577584,0.0930427174330396,0.15830344561639356
baron-human,fa,225-log-False.pickle,ss,3,29.524500000000007,2,18.895979798509146,0.6683376,0.5590609759822837,2.528258214352752,0.015608863768852378,0.09858849601806845
baron-human,fa,225-log-False.pickle,db,2,7.504731764849961,4,18.446353723465897,0.38537174,0.4131666405062484,4.235286428938939,0.11225266657867741,0.16065379126199952
baron-human,fa,225-log-False.pickle,di,2,7.504731764849961,4,18.446353723465897,0.38537174,0.4131666405062484,4.235286428938939,0.11225266657867741,0.16065379126199952
baron-human,fa,225-log-False.pickle,ari,10,6.754258588364965,2,4.798018931145838,0.075491026,0.7902774689584138,1.5633920361403386,0.11727685137347049,0.15890653150710188
baron-human,fa,225-log-False.pickle,nmi,8,8.33859084983329,2,6.82754087414975,0.26405406,0.7492098740544442,1.6304272164180742,0.10338893031130841,0.16208229881250383
baron-human,fa,250-log-False.pickle,vrc,2,29.524500000000007,2,20.332912557365784,0.70301557,0.5131605327893626,3.0956316435649147,0.017830377661946922,0.09898718387736032
baron-human,fa,250-log-False.pickle,ss,2,29.524500000000007,2,20.332912557365784,0.70301557,0.5131605327893626,3.0956316435649147,0.017830377661946922,0.09898718387736032
baron-human,fa,250-log-False.pickle,db,2,6.078832729528468,3,14.28208372139138,0.21471417,0.35546082176723864,4.858927816021245,0.1001315391553326,0.13268868614079782
baron-human,fa,250-log-False.pickle,di,2,6.078832729528468,3,14.28208372139138,0.21471417,0.35546082176723864,4.858927816021245,0.1001315391553326,0.13268868614079782
baron-human,fa,250-log-False.pickle,ari,8,6.754258588364965,2,4.539070763722515,0.03526739,0.8237147754589887,1.4801234501072864,0.11290948586042827,0.14627138995615055
baron-human,fa,250-log-False.pickle,nmi,7,8.33859084983329,2,6.30734013875664,0.13943508,0.824982900350185,1.6410028615751144,0.10875544818117472,0.1580595238904574
baron-human,fa,300-log-False.pickle,vrc,2,40.5,2,18.558118109186953,0.6901398,0.6252470660089444,2.4091662822487097,0.01606452171521308,0.09812037677163656
baron-human,fa,300-log-False.pickle,ss,2,40.5,2,18.558118109186953,0.6901398,0.6252470660089444,2.4091662822487097,0.01606452171521308,0.09812037677163656
baron-human,fa,300-log-False.pickle,db,2,7.504731764849961,3,12.530624361225742,0.2603047,0.40559751589636983,4.329512551108173,0.10343744983196856,0.131534244390905
baron-human,fa,300-log-False.pickle,di,2,7.504731764849961,3,12.530624361225742,0.2603047,0.40559751589636983,4.329512551108173,0.10343744983196856,0.131534244390905
baron-human,fa,300-log-False.pickle,ari,4,8.33859084983329,2,7.447796712528874,0.19099587,0.6566135718633599,2.185558142805801,0.10670502451598461,0.13761721298679044
baron-human,fa,300-log-False.pickle,nmi,7,10.294556604732454,2,5.455805901366328,0.1582846,0.775576480655599,1.6279902116857092,0.09729240399896547,0.14633789567865504
baron-human,fa,350-log-False.pickle,vrc,2,50,2,18.44139764085215,0.7070499,0.7034416071871453,1.9993148400640526,0.016128394023932523,0.09994722355669469
baron-human,fa,350-log-False.pickle,ss,2,50,2,18.44139764085215,0.7070499,0.7034416071871453,1.9993148400640526,0.016128394023932523,0.09994722355669469
baron-human,fa,350-log-False.pickle,db,2,8.33859084983329,3,10.832147037113941,0.2493289,0.4500651663784177,4.054241443979814,0.09498355560303164,0.1208775323616439
baron-human,fa,350-log-False.pickle,di,2,8.33859084983329,3,10.832147037113941,0.2493289,0.4500651663784177,4.054241443979814,0.09498355560303164,0.1208775323616439
baron-human,fa,350-log-False.pickle,ari,5,9.26510094425921,2,5.2572034969184065,0.108380236,0.8165285452290989,1.6709065647111434,0.10180343334903642,0.1298498182971033
baron-human,fa,350-log-False.pickle,nmi,6,11.438396227480505,2,5.3887063928212795,0.17461316,0.7640940809473314,1.726413723110151,0.09419897115853103,0.13567791112401953
baron-human,fa,400-log-False.pickle,vrc,2,29.524500000000007,2,12.841019764390468,0.62656885,0.5556845804130472,3.0329991104683582,0.03509545125491507,0.11226370311557923
baron-human,fa,400-log-False.pickle,ss,2,29.524500000000007,2,12.841019764390468,0.62656885,0.5556845804130472,3.0329991104683582,0.03509545125491507,0.11226370311557923
baron-human,fa,400-log-False.pickle,db,2,9.26510094425921,3,9.607653193116354,0.24582009,0.4946721317099884,3.767825125638687,0.08865897139412655,0.11201042799323374
baron-human,fa,400-log-False.pickle,di,2,9.26510094425921,3,9.607653193116354,0.24582009,0.4946721317099884,3.767825125638687,0.08865897139412655,0.11201042799323374
baron-human,fa,400-log-False.pickle,ari,3,11.438396227480505,3,7.805571597574672,0.19012548,0.8568136490963606,1.9246693323905701,0.09487274549005517,0.12608985093032082
baron-human,fa,400-log-False.pickle,nmi,4,11.438396227480505,2,6.135761537075013,0.183485,0.8659436028677068,1.9246693323905701,0.0948572240347903,0.12618587966514272
baron-human,fa,450-log-False.pickle,vrc,2,32.80500000000001,2,11.737743236749871,0.6066505,0.5728803371164406,3.0272684255534887,0.03558595707706958,0.11436687625228945
baron-human,fa,450-log-False.pickle,ss,2,32.80500000000001,2,11.737743236749871,0.6066505,0.5728803371164406,3.0272684255534887,0.03558595707706958,0.11436687625228945
baron-human,fa,450-log-False.pickle,db,2,11.438396227480505,3,8.868836231082915,0.29578236,0.5581956263040952,3.328645826759494,0.09155370550530506,0.1156806897234805
baron-human,fa,450-log-False.pickle,di,2,11.438396227480505,3,8.868836231082915,0.29578236,0.5581956263040952,3.328645826759494,0.09155370550530506,0.1156806897234805
